step,kernel_us,overhead_us,total_us,new_best
2947,42100.2,34898,76998.2,0
2948,22545.6,37191,59736.6,0
2949,22831.6,30470.4,53302,0
2950,33767.2,33396.1,67163.3,0
2951,55153.9,36241.8,91395.6,0
2952,88171.6,30149.9,118322,0
2953,30997.1,32658.8,63656,0
2954,24963.2,34583.5,59546.7,0
2955,38841.9,36771.6,75613.4,0
2956,26972.3,38283.9,65256.2,0
2957,30809,34323.5,65132.5,0
2958,52981.1,37170.3,90151.3,0
2959,60926.4,34585.7,95512.1,0
2960,32984.1,35563.2,68547.3,0
2961,101144,30725.4,131870,0
2962,52209.1,31767.5,83976.5,0
2963,70568.2,33756.4,104325,0
2964,23433.5,35468.4,58901.8,0
2965,37291.5,32217.4,69508.9,0
2966,21945.4,33353.4,55298.9,0
2967,25779.4,29054.7,54834.1,0
2968,23621.4,31745.1,55366.5,0
2969,103665,32338.5,136003,0
2970,30883.5,33885.6,64769.1,0
2971,40235.1,33390.7,73625.7,0
2972,45322.4,35120.5,80442.9,0
2973,47346.6,31361.5,78708.2,0
2974,35630.1,38368.2,73998.3,0
2975,21015,38603.1,59618.1,0
2976,65078.4,35881.7,100960,0
2977,32738.6,35732.8,68471.5,0
2978,65618.6,35927.2,101546,0
2979,23531.4,33515.8,57047.2,0
2980,34734.8,34234.9,68969.8,0
2981,30976.2,37624.9,68601.1,0
2982,33824.9,32736.6,66561.6,0
2983,31803,33563.4,65366.4,0
2984,85611.3,29893,115504,0
2985,47162.1,32027.1,79189.2,0
2986,60630.4,36653.8,97284.3,0
2987,32445.1,34315.8,66760.8,0
2988,25788.8,33201.5,58990.3,0
2989,41184.3,33735.8,74920.1,0
2990,34943.8,32332,67275.8,0
2991,31115,37350.5,68465.4,0
2992,33618.8,31936.7,65555.5,0
2993,55305,34072.5,89377.5,0
2994,65671.4,36597.3,102269,0
2995,55273.1,39932.5,95205.6,0
2996,21247.8,48320.9,69568.7,0
2997,33994.3,36958.3,70952.6,0
2998,71947.6,55597.6,127545,0
2999,28518.4,44609.7,73128.1,0
3000,53568.2,42075.9,95644.1,0
3001,26952.5,33049.7,60002.2,0
3002,93240.6,34966.9,128207,0
3003,20529.7,31567.5,52097.2,0
3004,48935.6,33876.5,82812.1,0
3005,93311.6,35394.1,128706,0
3006,63228.2,32580,95808.2,0
3007,61353.4,31731.3,93084.7,0
3008,50109,30899.3,81008.2,0
3009,43032.9,28079.8,71112.7,0
3010,32829.4,32543.7,65373.1,0
3011,27099.8,30319.5,57419.2,0
3012,21275.5,29277.2,50552.7,0
3013,36282.3,32642.6,68924.9,0
3014,25081.5,31425.1,56506.5,0
3015,29489.5,38659.7,68149.2,0
3016,27999.9,34707.4,62707.3,0
3017,26162.3,32311.1,58473.4,0
3018,41194.9,32551.2,73746.2,0
3019,84680.5,35160.6,119841,0
3020,24586.1,31297.7,55883.9,0
3021,28073,25261.6,53334.6,0
3022,42457.7,32874,75331.7,0
3023,24062.7,27317.6,51380.3,0
3024,84144,28200.5,112345,0
3025,53238.1,27514.9,80753,0
3026,56867.9,32558.2,89426.2,0
3027,24081.9,29715.8,53797.7,0
3028,58646.2,29766.3,88412.5,0
3029,55183.2,34306.5,89489.7,0
3030,71442.4,27648.7,99091.1,0
3031,51914.8,29447.8,81362.6,0
3032,62892.5,30346.7,93239.3,0
3033,50644.2,28445,79089.2,0
3034,23944.9,26756.2,50701.1,0
3035,24395.4,28110.6,52505.9,0
3036,31338.2,26205.5,57543.8,0
3037,24141.6,32528.2,56669.8,0
3038,40390.4,31132.2,71522.6,0
3039,30551.1,35929.1,66480.2,0
3040,55309.3,36942.1,92251.4,0
3041,169231,29728.4,198959,0
3042,41391,32066.1,73457.1,0
3043,30297.1,31560.6,61857.6,0
3044,114309,32491.4,146800,0
3045,106009,28369.5,134378,0
3046,40184.6,27780.4,67965.1,0
3047,22773,23588.7,46361.7,0
3048,54137.4,23593.4,77730.8,0
3049,46270.4,25026.6,71296.9,0
3050,34029.1,28005.9,62035,0
3051,45984.7,24421.4,70406.1,0
3052,62925.2,25941.4,88866.5,0
3053,62432.4,26007.4,88439.8,0
3054,39594.4,22637.6,62232.1,0
3055,40609.6,24935.7,65545.2,0
3056,127569,28880.3,156449,0
3057,32010.2,22078.3,54088.5,0
3058,33300.5,23198.8,56499.3,0
3059,67545.8,26787.7,94333.5,0
3060,66255.5,22776,89031.5,0
3061,21003.5,28105.1,49108.6,0
3062,20471.3,28857.8,49329.1,0
3063,25638.2,29942.7,55580.9,0
3064,30366.4,35128.6,65495,0
3065,25833,33143.1,58976.1,0
3066,46775.6,32020.2,78795.9,0
3067,77317.3,28926.7,106244,0
3068,40582.1,24354.7,64936.8,0
3069,45327.2,23385.1,68712.3,0
3070,21887,24378.5,46265.5,0
3071,22461.4,25149.4,47610.8,0
3072,67644.4,24973,92617.3,0
3073,93668.3,29429,123097,0
3074,21124.3,32154.2,53278.5,0
3075,27943,34221.9,62165,0
3076,20334.4,27889.4,48223.8,0
3077,47616.1,29959.6,77575.7,0
3078,22222.6,30107.5,52330.1,0
3079,51150.4,33783.1,84933.5,0
3080,27524,20853.3,48377.3,0
3081,36018.2,22581.8,58600,0
3082,29982.2,24425.9,54408.1,0
3083,78842,21017.4,99859.4,0
3084,30473,24187.5,54660.5,0
3085,88354,21615.1,109969,0
3086,39655.8,22115.4,61771.2,0
3087,44917.1,24199.7,69116.8,0
3088,52800.2,21896.4,74696.6,0
3089,27800.6,34630.6,62431.2,0
3090,29921.6,31691.3,61612.8,0
3091,23949.6,32301.4,56251,0
3092,45321.1,34186.5,79507.6,0
3093,17686.3,34591.9,52278.2,0
3094,35657.6,27980.7,63638.2,0
3095,24686.4,26259.9,50946.3,0
3096,26915.9,23760.9,50676.7,0
3097,123636,27096,150732,0
3098,25345.4,25575.8,50921.3,0
3099,44149.8,24724.5,68874.2,0
3100,29308.7,28932.2,58240.9,0
3101,27014.3,35526.8,62541.1,0
3102,20805.6,29624.8,50430.3,0
3103,132183,28833.5,161017,0
3104,22532.5,24610.1,47142.6,0
3105,49823.1,25235,75058.2,0
3106,40341.6,24536.3,64877.9,0
3107,68934.5,34046.2,102981,0
3108,100247,40971.6,141219,0
3109,32512,31678,64190.1,0
3110,52921.2,41412.8,94334,0
3111,26094.7,32930.6,59025.3,0
3112,43918.4,32116.1,76034.5,0
3113,22089.2,32155.9,54245.1,0
3114,27895.2,32468.7,60363.9,0
3115,28035.5,32001.1,60036.6,0
3116,34427.9,30215.2,64643.1,0
3117,54561.2,37161.7,91722.9,0
3118,25266,38591.6,63857.6,0
3119,23700,35900.8,59600.8,0
3120,21999.9,33226.1,55226,0
3121,56765,33397.6,90162.6,0
3122,31028.8,30322.4,61351.2,0
3123,65511.8,32063.1,97575,0
3124,22281.6,31544.4,53826,0
3125,25281.7,32519.4,57801.1,0
3126,59951.4,34569.6,94521,0
3127,30479.2,33039.7,63518.9,0
3128,40220.3,29798.5,70018.8,0
3129,21090.5,31454.1,52544.6,0
3130,26238.4,34045.7,60284.1,0
3131,54189.6,33122.8,87312.3,0
3132,33856.2,34741.6,68597.9,0
3133,45027.9,33782.5,78810.4,0
3134,68284.1,35066.6,103351,0
3135,26120.5,30683.2,56803.6,0
3136,79302.2,27586.9,106889,0
3137,70885.2,28904,99789.3,0
3138,50302.8,38670.4,88973.2,0
3139,117200,33154.9,150355,0
3140,54457.7,33872.2,88329.9,0
3141,38727.8,33151.1,71878.9,0
3142,53960.2,39449.6,93409.8,0
3143,34657.3,34673.2,69330.5,0
3144,39544.6,31394,70938.6,0
3145,71284.1,30516.4,101801,0
3146,33696.8,28228.1,61924.9,0
3147,33311.9,33446.9,66758.8,0
3148,32424.1,33214.8,65638.9,0
3149,28033.8,24907.8,52941.6,0
3150,53130.5,23670.2,76800.7,0
3151,21923.1,23640.5,45563.6,0
3152,26646.3,24922.1,51568.4,0
3153,83560.6,32319.4,115880,0
3154,52881.6,35759.1,88640.7,0
3155,43349.9,34928.5,78278.3,0
3156,59573.9,29600.4,89174.3,0
3157,27692.2,27968.6,55660.8,0
3158,48100.8,32931.5,81032.3,0
3159,26089.7,36752.3,62842,0
3160,22277.8,36587.6,58865.3,0
3161,21365.1,33768.2,55133.2,0
3162,49529.8,33721.4,83251.2,0
3163,20740.7,36447.9,57188.6,0
3164,21701.2,34681.9,56383,0
3165,27223.6,34821.7,62045.3,0
3166,58100.8,32667.9,90768.7,0
3167,58198.1,36001.4,94199.5,0
3168,49417.8,32467.3,81885.1,0
3169,27292.2,34360.7,61652.9,0
3170,30938.4,27685,58623.4,0
3171,29324.1,30243.6,59567.7,0
3172,43121,34855.2,77976.2,0
3173,35478.9,26855.9,62334.8,0
3174,66073,25401.8,91474.8,0
3175,28095.6,34842,62937.6,0
3176,44205.9,31182.6,75388.5,0
3177,21149.6,26158.9,47308.4,0
3178,29993.2,26971.6,56964.8,0
3179,33402.3,29642.3,63044.6,0
3180,50183.1,30036.3,80219.4,0
3181,37088.7,37154.7,74243.4,0
3182,43854.5,37515.3,81369.8,0
3183,33582.3,30864.4,64446.8,0
3184,52991.9,32822.9,85814.8,0
3185,32288.1,33585.2,65873.4,0
3186,32296.3,30134.8,62431.1,0
3187,23290.7,29312.8,52603.5,0
3188,34739.6,30983.9,65723.5,0
3189,30451.3,29429.6,59880.9,0
3190,30120.4,33514.1,63634.6,0
3191,64794.1,30033.4,94827.6,0
3192,32824.9,24261.9,57086.8,0
3193,70518.8,28776.9,99295.8,0
3194,60636.8,30535.9,91172.7,0
3195,24881.1,31793.9,56675,0
3196,40645.7,33108.9,73754.6,0
3197,26749,29731.7,56480.7,0
3198,64923.4,29411.1,94334.5,0
3199,22160.2,30499.3,52659.5,0
3200,116550,30394.7,146945,0
3201,29894.7,26899.6,56794.4,0
3202,21949,28066,50015,0
3203,63193.6,30673,93866.6,0
3204,43993.9,32064.6,76058.5,0
3205,23301.6,32837.3,56138.9,0
3206,48406.5,33809.8,82216.2,0
3207,27050.6,33181.1,60231.7,0
3208,66310.8,34739.2,101050,0
3209,43430.6,31979.6,75410.2,0
3210,24920.5,26887.5,51808,0
3211,41538.9,27928.7,69467.7,0
3212,40189.8,32230.8,72420.6,0
3213,27679.1,27372,55051.1,0
3214,26923.2,30259.9,57183.2,0
3215,30192.2,25582.1,55774.3,0
3216,48266.1,28321.2,76587.3,0
3217,63184.1,22670.3,85854.3,0
3218,21649.5,25829,47478.5,0
3219,103918,31300.4,135218,0
3220,66064.5,25831.7,91896.2,0
3221,91142.7,26944.9,118088,0
3222,59515.3,23993.9,83509.2,0
3223,47009.2,30134.1,77143.3,0
3224,55413.3,28238.7,83652,0
3225,48989.3,24054.7,73044,0
3226,34088.4,29378.4,63466.8,0
3227,45244.3,21957.3,67201.6,0
3228,44166.2,24371.3,68537.4,0
3229,53651.7,29017.4,82669.2,0
3230,30061.8,25410.3,55472,0
3231,30264.8,25127.3,55392.1,0
3232,61914.7,24698.3,86613,0
3233,57266.1,27612,84878.1,0
3234,47248.4,33340.2,80588.7,0
3235,35927.9,34261.8,70189.8,0
3236,34833.8,35475.3,70309,0
3237,44207.2,29088.6,73295.8,0
3238,62353.5,31391.9,93745.4,0
3239,30326.9,35105.7,65432.7,0
3240,62098.9,32771.2,94870.1,0
3241,22575,35509.9,58084.9,0
3242,22971.7,39668.5,62640.2,0
3243,64293.6,27163.4,91457,0
3244,43770.4,35377.5,79147.9,0
3245,48829.3,39919.6,88748.9,0
3246,63906.7,36221.3,100128,0
3247,88258.7,31415.2,119674,0
3248,31799.9,26738.7,58538.6,0
3249,19998.5,31088.3,51086.7,0
3250,96578.4,32583,129161,0
3251,48638.1,36121.5,84759.6,0
3252,124017,32174.9,156192,0
3253,22522,30410.2,52932.2,0
3254,49366.4,38660.6,88027.1,0
3255,57971.4,38033.6,96005,0
3256,25949.2,38071.7,64020.9,0
3257,37327.4,35100.1,72427.4,0
3258,30693.4,33448.7,64142.1,0
3259,34514.8,34197.6,68712.4,0
3260,54228,38931.3,93159.3,0
3261,52748.2,37227,89975.3,0
3262,83729.1,35949.8,119679,0
3263,48489.7,30349.4,78839,0
3264,23046.3,37448.2,60494.5,0
3265,87269.7,30959.6,118229,0
3266,65564.3,28854.2,94418.6,0
3267,29469.9,38507,67976.9,0
3268,65366.1,32121.4,97487.5,0
3269,31719.1,33784.6,65503.7,0
3270,63331.7,37254.1,100586,0
3271,23655.2,31948.2,55603.4,0
3272,52819.9,28081.6,80901.6,0
3273,26447.8,34757.5,61205.3,0
3274,37929.1,30883,68812.1,0
3275,32607.4,36028.1,68635.5,0
3276,31432.4,30938,62370.4,0
3277,30430.1,34503.2,64933.4,0
3278,88204.3,38655.5,126860,0
3279,28077.9,33986.3,62064.2,0
3280,36548.8,29612.7,66161.5,0
3281,51269.8,36314.6,87584.5,0
3282,59211.2,32487.9,91699.1,0
3283,32406.9,31966,64372.9,0
3284,36924.2,37343.9,74268.1,0
3285,88654.8,38396.1,127051,0
3286,23286.8,37537.9,60824.7,0
3287,30687.9,36746.4,67434.3,0
3288,33796.5,32000.9,65797.4,0
3289,49090.3,31039.7,80130,0
3290,99547.5,30062.8,129610,0
3291,95024.1,36628.4,131652,0
3292,25675.5,33015.1,58690.6,0
3293,65991.5,32384.7,98376.1,0
3294,82324.6,35165.1,117490,0
3295,20199.4,36477.5,56676.9,0
3296,45989.1,27675,73664.1,0
3297,23277.6,33000,56277.6,0
3298,18825.8,29630.7,48456.5,0
3299,65669.4,33571.5,99240.9,0
3300,33552,37621.7,71173.6,0
3301,17845.2,34817.1,52662.3,0
3302,29989.8,33870.4,63860.2,0
3303,34897.6,37391.5,72289,0
3304,61488.6,31272,92760.7,0
3305,21817.9,36810.6,58628.5,0
3306,31128.3,31373.5,62501.8,0
3307,23854.2,33750.9,57605.1,0
3308,63902,31536.7,95438.6,0
3309,34573.4,32629.4,67202.8,0
3310,44557.6,34997.7,79555.4,0
3311,21470.2,32203.9,53674.1,0
3312,51120.5,30309.2,81429.7,0
3313,31557.9,33191.4,64749.4,0
3314,37215.3,35200.7,72416,0
3315,84223.8,30079.5,114303,0
3316,33539.3,35504,69043.3,0
3317,26837.3,32074.1,58911.4,0
3318,96158.2,39840.3,135998,0
3319,66666.7,31465.8,98132.5,0
3320,21271.6,32510.3,53781.9,0
3321,89123.2,35986,125109,0
3322,26683.6,31987.9,58671.5,0
3323,16991.9,39116,56107.9,0
3324,39582.5,31740.6,71323.1,0
3325,67240.3,35135.4,102376,0
3326,31456.1,30833.8,62289.9,0
3327,22631.7,33675.5,56307.2,0
3328,48614.6,33255,81869.6,0
3329,27936.3,26396.5,54332.8,0
3330,41285.9,30798.6,72084.5,0
3331,23404.5,34636.6,58041.1,0
3332,42958.6,35530.3,78488.8,0
3333,47480.3,36176.2,83656.4,0
3334,49283.3,30901.8,80185,0
3335,27240.5,33138.3,60378.8,0
3336,52732.4,32672.1,85404.5,0
3337,26475.2,34696.9,61172.1,0
3338,51511.8,30477.2,81989,0
3339,20220.4,32639,52859.4,0
3340,22381.3,32758,55139.3,0
3341,58503.8,33817.4,92321.2,0
3342,54096,36373.8,90469.8,0
3343,67266.2,30251.1,97517.3,0
3344,60002,35459.2,95461.1,0
3345,31030.8,30399.9,61430.7,0
3346,23169.4,30032.2,53201.6,0
3347,91681.6,35021.5,126703,0
3348,53127.4,31252.4,84379.8,0
3349,66371.8,32179,98550.8,0
3350,45459.4,25545.8,71005.2,0
3351,22663.6,28600.8,51264.3,0
3352,51870.3,27562.6,79433,0
3353,34495.5,28435.8,62931.3,0
3354,20330.1,33841.6,54171.8,0
3355,34384.4,33927.2,68311.6,0
3356,23088.9,31521.4,54610.2,0
3357,17498.3,34921.2,52419.5,0
3358,48782.4,32966.6,81749,0
3359,48144,31645.9,79789.9,0
3360,51483.8,32548.2,84032,0
3361,31382.1,32019.4,63401.5,0
3362,19945.5,29799.1,49744.6,0
3363,36495.4,34104.6,70600,0
3364,28511.1,32265.3,60776.4,0
3365,28658.8,31846.7,60505.6,0
3366,87024.9,33948.5,120973,0
3367,17293.6,34375.6,51669.2,0
3368,33295.8,31887.4,65183.3,0
3369,34758.6,33284.3,68042.8,0
3370,54771.8,35821.4,90593.2,0
3371,26303.2,30456.1,56759.3,0
3372,46072.5,32673.3,78745.8,0
3373,75857.3,33999.2,109857,0
3374,24785.4,31216.9,56002.4,0
3375,84141.3,35156.2,119298,0
3376,93269.5,32490.2,125760,0
3377,17573.4,31675.4,49248.7,0
3378,31433.3,33356.1,64789.5,0
3379,41551.1,34491.2,76042.4,0
3380,26686.4,35934.8,62621.3,0
3381,54394,31699.8,86093.8,0
3382,25847.1,36357.8,62204.9,0
3383,18423.8,33506.6,51930.4,0
3384,51839.3,31879.6,83718.9,0
3385,33152.7,29571.9,62724.6,0
3386,35209.3,30528.6,65737.9,0
3387,30746.1,26635.2,57381.3,0
3388,34427,34225.6,68652.6,0
3389,62947.3,24610.4,87557.7,0
3390,24350.6,27681.2,52031.8,0
3391,60633.4,30169.1,90802.5,0
3392,22456,31416.1,53872.1,0
3393,29918.7,30725.3,60643.9,0
3394,91208.1,30230.5,121439,0
3395,169364,29207.7,198572,0
3396,30548.3,28861.5,59409.8,0
3397,35777.5,24565.7,60343.2,0
3398,33551.1,24274.6,57825.7,0
3399,49767,25992.5,75759.5,0
3400,16905.3,29767.4,46672.8,0
3401,46984.1,27777.7,74761.8,0
3402,18514.1,29627.5,48141.6,0
3403,22763,31087.2,53850.2,0
3404,49021,30466.1,79487.1,0
3405,47962.2,33713.2,81675.4,0
3406,27917.6,35461.8,63379.4,0
3407,22381.5,31672.6,54054,0
3408,50391.9,27166.8,77558.7,0
3409,88837.5,28291.3,117129,0
3410,50145.1,32848.3,82993.4,0
3411,35758.6,30538,66296.6,0
3412,30805,27463.9,58268.9,0
3413,35631,24348,59979,0
3414,34055.1,25708.2,59763.3,0
3415,70435.1,29493.8,99929,0
3416,97370,34639.7,132010,0
3417,39475.5,31482.4,70957.9,0
3418,23748.9,27755,51504,0
3419,35889.6,34205,70094.6,0
3420,123418,30985.3,154404,0
3421,60872.1,30546.4,91418.5,0
3422,80014.1,37537.7,117552,0
3423,119522,31793.4,151316,0
3424,49228.3,37458.8,86687,0
3425,28791.6,34479.5,63271.1,0
3426,30198,32491.5,62689.5,0
3427,61296.4,31704.9,93001.4,0
3428,20403.1,34290.8,54693.9,0
3429,29451.2,30508.5,59959.7,0
3430,32844.1,34069.5,66913.6,0
3431,31344.1,38582.3,69926.4,0
3432,18788.9,34307.4,53096.4,0
3433,33663.2,36629.7,70292.9,0
3434,33781.6,32471.4,66253,0
3435,122365,32699.8,155064,0
3436,25530.2,31711.9,57242.1,0
3437,25333,32589.7,57922.8,0
3438,32058,36932.4,68990.4,0
3439,26719.1,32554.8,59273.8,0
3440,59482.8,27352.8,86835.6,0
3441,38598.1,30650.4,69248.6,0
3442,87137.2,35958.1,123095,0
3443,65287.3,33664.3,98951.6,0
3444,52461.8,40387.1,92848.9,0
3445,29248.7,38105.9,67354.6,0
3446,32365.9,34589.6,66955.5,0
3447,61345,29754.1,91099.2,0
3448,29978,31254.6,61232.6,0
3449,27296.7,35250.8,62547.5,0
3450,29307.4,37284,66591.4,0
3451,52986.3,31895.7,84882,0
3452,52917,34204.1,87121.1,0
3453,33499.3,38116.5,71615.9,0
3454,60031.7,30293.1,90324.8,0
3455,100742,33968.6,134711,0
3456,46275.4,34556.2,80831.6,0
3457,30922.1,32011.4,62933.5,0
3458,45946.7,34360.8,80307.4,0
3459,31904.9,30277.7,62182.6,0
3460,60707.7,34125.3,94833.1,0
3461,33861.7,28314.8,62176.5,0
3462,27939.2,29396.9,57336.1,0
3463,43675.5,27666.9,71342.4,0
3464,22304.9,36114.4,58419.4,0
3465,25199.8,32114.6,57314.5,0
3466,52491.7,32049.1,84540.9,0
3467,23499.7,31737.1,55236.8,0
3468,24800.9,32352.4,57153.3,0
3469,59309.2,30952.7,90261.9,0
3470,42286.7,31805.7,74092.4,0
3471,21703.7,30057.9,51761.6,0
3472,48206.3,33607.8,81814.1,0
3473,52967.7,33071.3,86039,0
3474,49916.6,36621.5,86538.1,0
3475,27246.6,31424.5,58671,0
3476,49698,33387.2,83085.2,0
3477,59177.5,27982.7,87160.2,0
3478,40924.5,36263.1,77187.6,0
3479,88243.1,32194.8,120438,0
3480,21301.7,33543.6,54845.4,0
3481,35608.6,34393.1,70001.7,0
3482,58548.8,37072.3,95621.1,0
3483,56281.8,38630.1,94911.8,0
3484,62401.6,32954.2,95355.9,0
3485,40686,33421.4,74107.4,0
3486,65116.4,34000.1,99116.6,0
3487,23445.8,36220.2,59666,0
3488,54311.3,33439.2,87750.5,0
3489,47562.3,37497.3,85059.6,0
3490,41123,30040.6,71163.6,0
3491,19938.9,36208.4,56147.4,0
3492,32748,33013.9,65761.9,0
3493,26285.5,38119.6,64405.1,0
3494,43954,27864.5,71818.5,0
3495,46349.4,29668,76017.4,0
3496,28472.7,29372.3,57845,0
3497,32298.7,31758.9,64057.7,0
3498,17316,30920.3,48236.3,0
3499,23354.4,29537.4,52891.8,0
3500,23560.8,35178.6,58739.4,0
3501,27802.6,31514.4,59316.9,0
3502,56586.2,31977.7,88563.9,0
3503,34226,32908.2,67134.3,0
3504,30563.7,30386.6,60950.4,0
3505,15989,35262.3,51251.2,0
3506,83826.6,32698.9,116525,0
3507,43732.7,33631.3,77364,0
3508,116530,36445.4,152976,0
3509,40968.6,33397.1,74365.7,0
3510,47998.4,30944.7,78943.1,0
3511,26670.8,33522.9,60193.7,0
3512,41276.7,31862.9,73139.6,0
3513,22551.1,37761.2,60312.3,0
3514,23659.5,33504.4,57163.9,0
3515,39828.8,31261.8,71090.7,0
3516,24506.8,31061,55567.8,0
3517,32273.3,25709.2,57982.4,0
3518,21291.6,31860.3,53151.8,0
3519,49004.8,29828.8,78833.6,0
3520,60560.8,30904.8,91465.6,0
3521,61394.2,36352.6,97746.7,0
3522,62411.6,31607,94018.6,0
3523,26382.2,35661.7,62044,0
3524,29882,31755.7,61637.7,0
3525,23606.1,29346.8,52952.9,0
3526,82370.4,30867.5,113238,0
3527,51491.8,31417.4,82909.2,0
3528,30240.2,30830.5,61070.7,0
3529,45108.8,24981.9,70090.8,0
3530,44435.6,27699.4,72135,0
3531,20560.2,27687.7,48247.9,0
3532,48383.5,26476.9,74860.4,0
3533,46376,28986.5,75362.5,0
3534,36304.2,27777.4,64081.6,0
3535,50722.1,26384.7,77106.8,0
3536,24493.5,33263.9,57757.4,0
3537,28565.3,31620.4,60185.7,0
3538,34327.9,29552.6,63880.5,0
3539,60679.4,30703.8,91383.2,0
3540,44634,32158,76792,0
3541,28033.1,36011.4,64044.5,0
3542,21055.8,35503.4,56559.1,0
3543,48483.4,30184.3,78667.7,0
3544,60462,33211.6,93673.7,0
3545,26362.1,37943.8,64305.8,0
3546,64778.6,33583.2,98361.8,0
3547,46952.9,30524.1,77477,0
3548,28106.7,34814.6,62921.3,0
3549,70881.7,30494,101376,0
3550,61497.3,29988.9,91486.3,0
3551,45344.2,31838.3,77182.5,0
3552,83797.6,31916.6,115714,0
3553,26659.3,24985.9,51645.2,0
3554,28903.8,25325.1,54229,0
3555,24223.1,27859.2,52082.4,0
3556,35354.9,25321.4,60676.3,0
3557,22869.5,26304.1,49173.6,0
3558,39534.8,27525.1,67059.9,0
3559,23121.6,25138.4,48260,0
3560,92281.1,30091,122372,0
3561,105625,33287.3,138912,0
3562,49742.1,37524.4,87266.6,0
3563,28258,38102.3,66360.3,0
3564,42367.4,31832.8,74200.2,0
3565,27147.8,33192.9,60340.7,0
3566,31840.3,31479.6,63319.8,0
3567,85689.3,30895.1,116584,0
3568,46120,29553.3,75673.3,0
3569,22650.7,35306.1,57956.8,0
3570,60899.6,40487.4,101387,0
3571,49183.2,32322.7,81505.9,0
3572,41717.8,24996.1,66713.9,0
3573,18368.7,27366.5,45735.2,0
3574,35548.4,32841.3,68389.6,0
3575,36410,30094.2,66504.1,0
3576,48956.9,30543.9,79500.8,0
3577,64932.6,29991.4,94924.1,0
3578,22428.9,28138.1,50567,0
3579,56976,34122.5,91098.5,0
3580,23847,30531.9,54379,0
3581,59644.1,30264.6,89908.6,0
3582,104023,27149.3,131172,0
3583,123837,36941.1,160778,0
3584,78492.9,32914.3,111407,0
3585,22950.3,33108.8,56059.1,0
3586,25997.9,29376.8,55374.7,0
3587,31074.1,28630.4,59704.5,0
3588,30590.7,25685.7,56276.4,0
3589,56499.4,25909.2,82408.6,0
3590,26652.8,28302.5,54955.2,0
3591,33018.5,30325.5,63344,0
3592,35535.1,27687.7,63222.8,0
3593,33976.6,29191.7,63168.3,0
3594,86751.6,28138.5,114890,0
3595,27626.5,26145.9,53772.4,0
3596,69905,27285,97190,0
3597,19681.2,28224.3,47905.6,0
3598,27606.9,32443,60049.9,0
3599,24910.4,35153.8,60064.1,0
3600,52960.6,29967.3,82927.9,0
3601,59790,26717.9,86507.9,0
3602,36365.2,22353.6,58718.8,0
3603,32239.6,28048.3,60287.9,0
3604,47858.3,32612.4,80470.7,0
3605,39587.8,31236.4,70824.2,0
3606,49195.5,26462.3,75657.7,0
3607,48054,31287.9,79341.9,0
3608,61504.2,29865.9,91370.1,0
3609,21025.7,30601.4,51627.1,0
3610,38047,30669.7,68716.7,0
3611,121233,30020.7,151254,0
3612,24322.6,29112.6,53435.2,0
3613,53706.5,29744.9,83451.4,0
3614,91608.1,30336.4,121944,0
3615,43148.7,30568.1,73716.8,0
3616,21070.8,28332.4,49403.3,0
3617,40823.7,31783.9,72607.6,0
3618,33302.2,28369.4,61671.6,0
3619,30134.6,24794.1,54928.7,0
3620,18477.2,29547.2,48024.4,0
3621,121943,25314.9,147258,0
3622,20873.2,32114.1,52987.3,0
3623,20942.3,33601.9,54544.2,0
3624,30322.9,30911,61233.9,0
3625,28066,25404.3,53470.3,0
3626,46864.2,31200.9,78065.1,0
3627,92426.9,34145.8,126573,0
3628,43833.3,34560,78393.4,0
3629,18290.2,34599.7,52889.8,0
3630,44953.2,32422.9,77376.1,0
3631,19654.3,31053.5,50707.8,0
3632,30354.4,23409,53763.4,0
3633,78571.4,27705.2,106277,0
3634,38438.1,30856.9,69295,0
3635,48536.1,37596.1,86132.2,0
3636,22372.3,33960.7,56332.9,0
3637,95440.3,36474.4,131915,0
3638,91442.6,36295.3,127738,0
3639,44706.7,33906,78612.7,0
3640,45638,33315.4,78953.4,0
3641,43175.2,36209.7,79384.9,0
3642,30857.6,29666.4,60524,0
3643,36070.9,34152.5,70223.4,0
3644,32835.3,31094.7,63929.9,0
3645,62530.6,32245.8,94776.4,0
3646,34655.9,30988.2,65644.1,0
3647,31194.5,34983.9,66178.4,0
3648,34285.9,28939,63224.9,0
3649,35854.9,36031.3,71886.2,0
3650,60685.4,28867.6,89553,0
3651,42328.4,31513.8,73842.1,0
3652,39525.3,35465.7,74991.1,0
3653,25456.4,30180.8,55637.2,0
3654,33502.4,33832.7,67335.2,0
3655,30136.1,31059.2,61195.2,0
3656,46998.4,33786,80784.4,0
3657,61665.1,30672,92337.1,0
3658,46062.8,33924.8,79987.6,0
3659,46446.6,34253.8,80700.4,0
3660,30844,30244.4,61088.4,0
3661,101261,30828.2,132089,0
3662,89132.8,34163.4,123296,0
3663,48088.9,30980.7,79069.7,0
3664,25719.2,29246.9,54966.1,0
3665,35326.8,27083.5,62410.3,0
3666,47915.6,31963.6,79879.3,0
3667,48753.8,29152.6,77906.5,0
3668,34424.7,32660.1,67084.8,0
3669,38226.9,30319.3,68546.2,0
3670,42642.6,33970.1,76612.7,0
3671,42629.2,32452.1,75081.3,0
3672,25363,29786.6,55149.6,0
3673,43921.7,28588.7,72510.4,0
3674,92118.6,34798.1,126917,0
3675,27281.9,29571.5,56853.4,0
