Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,12837,524288,256,16,16,0,8,4,1,1,0,16,16,8,65982229,11325150,3,168036476,25952265,2,106692608,53.0437,0,0,0,0,188612608,9175040,0.592294,99.4985,0,822083584,0,355467264,26214400,889716736,113770496,0,69189632,0,1,1.76827,0,0,0,1,1,2,3.17634,100,99.6922,1024,0,560,0,48
conv,2382,524288,256,16,16,0,8,4,1,7,0,16,16,3,2141015,2118517,7,74203192,16777225,1,12386304,0,0,0,0,0,0,0,0.243732,99.2258,0,822083584,0,66060288,524288,115867648,38273024,0,32587776,0,2,9.57993,0,0,0,1,1,2,10.6654,100,100,512,0,0,0,128
conv,12901,524288,256,16,16,0,8,4,2,1,0,16,16,8,67525717,11253001,3,168108116,17563785,2,106692608,55.5207,0,0,0,0,188612608,9175040,0.595119,99.6594,0,822083584,0,362807296,26214400,881328128,112721920,0,69124096,0,1,1.75736,0,0,0,1,1,2,3.15045,100,99.6919,1024,0,560,0,48
conv,2127,524288,256,16,16,0,8,4,2,7,0,16,16,3,2116488,2073464,7,74203184,8388617,2,12386304,0,0,0,0,0,0,0,0.241768,98.7977,0,822083584,0,69730304,524288,107479040,40370176,0,32505856,0,2,10.8245,0,0,0,1,1,2,12.054,100,100,512,0,0,0,128
conv,10808,524288,256,16,16,0,8,4,4,1,0,16,16,8,52168911,11251658,3,165651380,13369353,2,106692608,56.2112,0,0,0,0,188612608,9175040,0.485603,99.871,0,822083584,0,365428736,26214400,877133824,189267968,0,71467008,0,1,2.10637,0,0,0,1,1,2,3.95632,100,99.702,1024,0,560,0,56
conv,2052,524288,256,16,16,0,8,4,4,7,0,16,16,3,2122212,2068714,7,74203320,4194313,2,12386304,0,0,0,0,0,0,0,0.243348,99.0874,0,822083584,0,72351744,524288,103284736,41943040,0,32505856,0,2,11.2286,0,0,0,1,1,2,12.4674,100,100,512,0,0,0,128
conv,7781,262144,256,16,16,0,8,8,1,1,0,16,16,7,32547406,9711977,4,144678936,23199753,3,100925440,59.1615,0,0,0,0,185794560,6422528,0.243049,99.564,0,822083584,0,192413696,13107200,870055936,210239488,0,65978368,0,1,2.94921,0,0,0,1,1,3,5.32016,100,99.8386,640,0,784,0,96
conv,3500,262144,256,16,16,0,8,8,1,7,0,16,16,2,2316049,2825895,4,52044016,16777225,1,8028160,0,0,0,0,0,0,0,0.124759,99.0579,0,822083584,0,50855936,262144,81002496,31195136,0,30793728,0,1,6.4831,0,0,0,1,1,1,7.09646,100,100,384,0,0,0,168
conv,7444,262144,256,16,16,0,8,8,2,1,0,16,16,7,32408280,8553321,4,144679600,14811145,3,100925440,62.2734,0,0,0,0,185794560,6422528,0.244413,100.202,0,822083584,0,199229440,13107200,861667328,208928768,0,65888256,0,1,3.09028,0,0,0,1,1,3,5.72302,100,99.8384,512,0,784,0,124
conv,3229,262144,256,16,16,0,8,8,2,7,0,16,16,2,2305194,2326229,4,52043248,8388617,1,8028160,0,0,0,0,0,0,0,0.124436,98.7547,0,822083584,0,53739520,262144,72613888,28049408,0,30523392,0,1,7.01652,0,0,0,1,1,1,7.65397,100,100,256,0,0,0,237
conv,7361,262144,256,16,16,0,8,8,4,1,0,16,16,7,32637314,8491890,4,144679268,10616841,3,100925440,63.9553,0,0,0,0,185794560,6422528,0.24393,98.6608,0,822083584,0,201588736,13107200,857473024,222035968,0,66240512,0,1,3.09805,0,0,0,1,1,3,5.66381,100,99.8392,640,0,784,0,96
conv,3147,262144,256,16,16,0,8,8,4,7,0,16,16,2,2303076,2071570,3,52042480,4194313,1,8028160,0,0,0,0,0,0,0,0.124502,98.7633,0,822083584,0,56098816,262144,68419584,30146560,0,30531584,0,1,7.20944,0,0,0,1,1,1,7.9056,100,100,256,0,0,0,218
conv,31412,16777216,256,16,16,1,1,1,1,1,0,16,16,8,84482671,104848518,2,136381832,104857609,2,211288064,85.1942,1,49.0512,51380224,3014656,205520896,102760448,0.968551,99.9867,0,822083584,0,9361686528,822083584,3385327616,352321536,0,472383488,0,1,0.721335,0,0,0,1,1,2,12.4123,100,97.534,1024,1936,200,0,32
conv,31403,16777216,256,16,16,1,1,1,1,1,1,16,16,8,84463269,104848546,2,136381032,104857609,2,211288064,85.1942,1,49.0512,51380224,3014656,205520896,102760448,0.967669,99.9976,0,822083584,0,9361686528,822083584,3385327616,352321536,0,472383488,0,1,0.722141,0,0,0,1,1,2,12.4248,100,97.534,1024,2024,200,0,32
conv,16430,16777216,256,16,16,1,1,1,1,7,0,16,16,1,2103771,2068638,1,33620616,2097161,2,108527616,0,2,49.0512,51380224,3014656,0,0,0.92426,99.9768,0,822083584,0,771751936,16777216,1741160448,687865856,0,133693440,0,1,1.37579,0,0,0,1,1,2,5.61725,100,94.424,1024,1936,0,0,31
conv,16431,16777216,256,16,16,1,1,1,1,7,1,16,16,1,2103315,2068570,1,33620128,2097161,2,108527616,0,2,49.0512,51380224,3014656,0,0,0.924136,99.9756,0,822083584,0,771751936,16777216,1741160448,687865856,0,133693440,0,1,1.37573,0,0,0,1,1,2,5.61713,100,94.424,1024,2024,0,0,31
conv,19765,8388608,256,16,16,1,1,2,1,1,0,16,16,8,51680012,60809282,2,77365312,60817417,2,114032640,84.2305,1,48.6781,29360128,2555904,115343360,58720256,0.973692,100.541,0,822083584,0,3825205248,419430400,1539571712,276824064,0,226230272,0,1,1.14463,0,0,0,1,1,2,8.59707,100,95.0789,1024,3344,224,0,32
conv,20047,8388608,256,16,16,1,1,2,1,1,1,16,16,8,52204221,60810074,2,77365296,60817417,2,114032640,84.2305,1,48.6781,29360128,2555904,115343360,58720256,0.972984,100.055,0,822083584,0,3825205248,419430400,1539571712,276824064,0,226230272,0,1,1.13484,0,0,0,1,1,2,8.56494,100,95.0789,1024,3496,224,0,32
conv,8364,8388608,256,16,16,1,1,2,1,7,0,16,16,1,2103331,2068530,1,19693616,2097209,2,56360960,0,2,48.6781,29360128,2555904,0,0,0.921102,99.9797,0,822083584,0,704643072,8388608,960757760,360710144,0,96993280,0,1,2.70753,0,0,0,1,1,2,7.54453,100,92.0355,1024,3344,0,0,32
conv,8363,8388608,256,16,16,1,1,2,1,7,1,16,16,1,2103327,2068550,1,19693616,2097161,2,56360960,0,2,48.6781,29360128,2555904,0,0,0.921277,99.9513,0,822083584,0,704643072,8388608,960757760,360710144,0,96993280,0,1,2.70711,0,0,0,1,1,2,7.54547,100,92.0355,1024,3496,0,0,32
conv,12793,4194304,256,16,16,1,1,4,1,1,0,16,16,8,35672184,38787226,2,60481816,38797321,2,87949312,85.3509,1,48.0352,18350080,2392064,115343360,36700160,0.977476,97.0515,0,822083584,0,2086731776,209715200,1178730496,603979776,0,167641088,0,1,1.78423,0,0,0,1,1,2,10.262,100,91.3641,1024,6160,280,0,32
conv,12791,4194304,256,16,16,1,1,4,1,1,1,16,16,8,35295785,38788614,2,60648340,38797321,2,87949312,84.9405,1,48.0352,18350080,2392064,115343360,36700160,0.973681,101.663,0,822083584,0,2086731776,209715200,1178730496,603979776,0,167641088,0,1,1.80411,0,0,0,1,1,2,9.90569,100,91.3641,1024,6440,280,0,32
conv,4302,4194304,256,16,16,1,1,4,1,7,0,16,16,2,2199027,2068522,1,12730568,2097161,2,30277632,0,2,48.0352,18350080,2392064,0,0,0.929325,99.9444,0,822083584,0,553648128,4194304,570556416,255852544,0,76677120,0,1,5.27857,0,0,0,1,1,2,11.7225,100,89.9199,1024,6160,0,0,32
conv,4302,4194304,256,16,16,1,1,4,1,7,1,16,16,2,2199155,2068506,1,12730872,2097161,2,30277632,0,2,48.0352,18350080,2392064,0,0,0.92895,99.9458,0,822083584,0,553648128,4194304,570556416,255852544,0,76677120,0,1,5.27865,0,0,0,1,1,2,11.7225,100,89.9199,1024,6440,0,0,32
conv,8871,2097152,256,16,16,1,1,8,1,1,0,16,16,8,26802547,27771560,2,42233492,27787273,2,52363264,83.7964,1,88.1413,6422528,1720320,70254592,25690112,0.732721,99.4608,0,822083584,0,1217822720,104857600,759234560,767557632,0,131661824,0,1,2.54615,0,0,0,1,1,2,11.5987,100,87.1446,1024,11792,392,0,40
conv,8917,2097152,256,16,16,1,1,8,1,1,1,16,16,8,26782637,27772798,2,42250308,27787273,2,52363264,83.8171,1,47.5638,12845056,2244608,70254592,25690112,0.731791,99.5452,0,822083584,0,1217822720,104857600,759234560,767557632,0,131661824,0,1,2.55233,0,0,0,1,1,2,11.617,100,87.1446,1024,12328,392,0,40
conv,2269,2097152,256,16,16,1,1,8,1,7,0,16,16,3,2201850,2068506,1,9248816,2097161,2,17235968,0,2,88.1413,6422528,1720320,0,0,0.940766,99.8732,0,822083584,0,428277760,2097152,375455744,163577856,0,73203712,0,2,10.0524,0,0,0,1,1,2,22.6991,100,76.4772,1024,11792,0,0,32
conv,2272,2097152,256,16,16,1,1,8,1,7,1,16,16,3,2201781,2068506,1,9248816,2097161,2,17235968,0,3,47.5638,12845056,2244608,0,0,0.830753,99.9019,0,822083584,0,428277760,2097152,375455744,163577856,0,73203712,0,2,10.0479,0,0,0,1,1,2,22.6825,100,76.4772,1024,12328,0,0,32
conv,22086,8388608,256,16,16,1,2,1,1,1,0,16,16,8,76468341,60808946,2,125621480,62914569,2,159907840,85.5694,1,87.8009,14680064,3014656,205520896,58720256,0.936601,99.9244,0,822083584,0,4345298944,411041792,1665400832,587202560,0,254541824,0,1,1.02751,0,0,0,1,1,2,8.22705,100,96.1412,1024,3344,224,0,32
conv,22124,8388608,256,16,16,1,2,1,1,1,1,16,16,8,77188284,60810174,2,125652772,62914569,2,159907840,85.6077,1,91.1779,14680064,2359296,205520896,58720256,0.939631,100.013,0,822083584,0,4345298944,411041792,1900281856,268435456,0,251920384,0,1,1.02412,0,0,0,1,1,2,8.25526,100,96.1011,1024,3432,224,0,32
conv,8382,8388608,256,16,16,1,2,1,1,7,0,16,16,1,2103315,2068538,1,22938232,4194313,2,57147392,0,1,87.8009,14680064,3014656,0,0,0.710155,99.9539,0,822083584,0,461373440,8388608,725876736,385875968,0,82837504,0,1,2.69999,0,0,0,1,1,2,6.61598,100,90.6744,1024,3344,0,0,37
conv,8395,8388608,256,16,16,1,2,1,1,7,1,16,16,1,2103315,2068530,1,22937648,4194313,2,57147392,0,1,91.1779,14680064,2359296,0,0,0.941237,99.9478,0,822083584,0,461373440,8388608,960757760,402653184,0,90701824,0,1,2.69656,0,0,0,1,1,2,6.93834,100,91.483,1024,3432,0,0,32
conv,19999,8388608,256,16,16,1,2,1,2,1,0,16,16,8,59538027,60805370,2,125670268,60817465,2,159907840,86.5757,1,87.8009,14680064,3014656,205520896,58720256,0.721287,100.205,0,822083584,0,4387241984,411041792,1657012224,293601280,0,246415360,0,1,1.13594,0,0,0,1,1,2,8.28283,100,96.014,1024,3344,224,0,36
conv,22149,8388608,256,16,16,1,2,1,2,1,1,16,16,8,77137290,60809626,2,125669792,60817545,2,159907840,86.573,1,91.1779,14680064,2359296,205520896,58720256,0.943366,100.153,0,822083584,0,4387241984,411041792,1891893248,276824064,0,253231104,0,1,1.0236,0,0,0,1,1,2,7.77001,100,96.1212,1024,3432,224,0,32
conv,8331,8388608,256,16,16,1,2,1,2,7,0,16,16,1,2103315,2064462,1,22937648,2097161,2,57147392,0,1,87.8009,14680064,3014656,0,0,0.71875,100.032,0,822083584,0,503316480,8388608,717488128,343932928,0,82575360,0,1,2.71694,0,0,0,1,1,2,6.59692,100,90.6448,1024,3344,0,0,37
conv,8412,8388608,256,16,16,1,2,1,2,7,1,16,16,1,2104923,2064474,1,22939320,2097161,2,57147392,0,1,91.1779,14680064,2359296,0,0,0.921482,99.9504,0,822083584,0,503316480,8388608,952369152,427819008,0,92536832,0,1,2.69129,0,0,0,1,1,2,7.08952,100,91.6519,1024,3432,0,0,32
conv,14222,4194304,256,16,16,1,2,2,1,1,0,16,16,8,51423082,35642370,2,75193424,37748745,2,110886912,82.8811,1,83.4019,8388608,2555904,160432128,33554432,0.976124,99.9529,0,822083584,0,1937932288,209715200,1116864512,587202560,0,161087488,0,1,1.59299,0,0,0,1,1,2,7.90415,100,90.6689,1024,5776,256,0,32
conv,13269,4194304,256,16,16,1,2,2,1,1,1,16,16,7,36876171,35631826,2,73796792,37748745,2,110886912,82.6706,1,76.11,9437184,2555904,160432128,33554432,0.727703,99.8629,0,822083584,0,1937932288,209715200,1133641728,583008256,0,161480704,0,1,1.71035,0,0,0,1,1,2,8.48536,100,90.6916,1024,5928,256,0,40
conv,4339,4194304,256,16,16,1,2,2,1,7,0,16,16,2,2103315,2068506,1,15138864,4194313,2,30670848,0,1,83.4019,8388608,2555904,0,0,0.704489,99.9424,0,822083584,0,406847488,4194304,408027136,230686720,0,66453504,0,1,5.23175,0,0,0,1,1,2,10.7908,100,88.0239,1024,5776,0,0,35
conv,4343,4194304,256,16,16,1,2,2,1,7,1,16,16,2,2103315,2068494,1,15140032,4194313,2,30670848,0,1,76.11,9437184,2555904,0,0,0.938899,99.8836,0,822083584,0,406847488,4194304,424804352,243269632,0,67371008,0,1,5.225,0,0,0,1,1,2,10.89,100,88.187,1024,5928,0,0,32
conv,14232,4194304,256,16,16,1,2,2,2,1,0,16,16,8,51342731,35642022,2,75405216,35651593,2,110886912,84.4638,1,83.4019,8388608,2555904,160432128,33554432,0.974904,99.9485,0,822083584,0,1975681024,209715200,1108475904,566231040,0,161349632,0,1,1.59332,0,0,0,1,1,2,7.9631,100,90.684,1024,5776,256,0,32
conv,13294,4194304,256,16,16,1,2,2,2,1,1,16,16,7,36943185,35636982,2,73768788,35651593,2,110886912,84.2551,1,76.11,9437184,2555904,160432128,33554432,0.728704,99.7344,0,822083584,0,1975681024,209715200,1125253120,591396864,0,162660352,0,1,1.70545,0,0,0,1,1,2,8.50687,100,90.7591,1024,5928,256,0,40
conv,4302,4194304,256,16,16,1,2,2,2,7,0,16,16,2,2103423,2064426,1,15138864,2097161,2,30670848,0,1,83.4019,8388608,2555904,0,0,0.715355,99.8837,0,822083584,0,444596224,4194304,399638528,222298112,0,67108864,0,1,5.27283,0,0,0,1,1,2,10.6664,100,88.1409,1024,5776,0,0,35
conv,4325,4194304,256,16,16,1,2,2,2,7,1,16,16,2,2103415,2064369,1,15138960,2097161,2,30670848,0,1,76.11,9437184,2555904,0,0,0.938863,99.9399,0,822083584,0,444596224,4194304,416415744,234881024,0,68026368,0,1,5.24873,0,0,0,1,1,2,10.6921,100,88.3008,1024,5928,0,0,32
conv,8222,2097152,256,16,16,1,2,4,1,1,0,16,16,8,26295289,23048742,2,53668720,25165833,2,86376448,80.4295,1,77.5885,5242880,2392064,137887744,20971520,0.721739,100.064,0,822083584,0,1100939264,104857600,842596352,549453824,0,124715008,0,1,2.76164,0,0,0,1,1,3,10.1671,100,85.6936,1024,10640,320,0,40
conv,7864,2097152,256,16,16,1,2,4,1,1,1,16,16,8,23239423,23040822,2,51578116,25165833,2,86376448,79.8133,1,71.455,5898240,2392064,137887744,20971520,0.608759,99.8752,0,822083584,0,1100939264,104857600,853082112,683671552,0,129236992,0,1,2.88589,0,0,0,1,1,3,11.0573,100,86.1942,1024,10920,320,0,42
conv,2291,2097152,256,16,16,1,2,4,1,7,0,16,16,3,2149787,2068498,2,11239472,4194441,2,17432576,0,2,77.5885,5242880,2392064,0,0,0.479257,99.8446,0,822083584,0,333611008,2097152,249102336,159383552,0,62259200,0,2,9.96556,0,0,0,1,1,2,20.3449,100,78.6168,1024,10640,0,0,54
conv,2317,2097152,256,16,16,1,2,4,1,7,1,16,16,3,2148437,2068506,2,11239576,4194313,2,17432576,0,2,71.455,5898240,2392064,0,0,0.717384,99.8197,0,822083584,0,333611008,2097152,259588096,138412032,0,61931520,0,2,9.8561,0,0,0,1,1,2,20.0763,100,78.5036,1024,10920,0,0,40
conv,9038,2097152,256,16,16,1,2,4,2,1,0,16,16,8,32055362,23050730,2,58514296,23068681,2,86376448,83.7468,1,77.5885,5242880,2392064,137887744,20971520,0.975207,99.3906,0,822083584,0,1115619328,104857600,834207744,612368384,0,126877696,0,1,2.51953,0,0,0,1,1,3,9.64265,100,85.9375,1024,10640,320,0,32
conv,7865,2097152,256,16,16,1,2,4,2,1,1,16,16,8,23355695,23040102,2,51493340,23068681,2,86376448,82.1917,1,71.455,5898240,2392064,137887744,20971520,0.610696,100.063,0,822083584,0,1115619328,104857600,844693504,591396864,0,126550016,0,1,2.87832,0,0,0,1,1,3,10.7948,100,85.9011,1024,10920,320,0,42
conv,2282,2097152,256,16,16,1,2,4,2,7,0,16,16,3,2158785,2064334,1,11239520,2097161,2,17432576,0,2,77.5885,5242880,2392064,0,0,0.599961,99.8767,0,822083584,0,348291072,2097152,240713728,144703488,0,61997056,0,2,10.031,0,0,0,1,1,2,20.3183,100,78.5264,1024,10640,0,0,46
conv,2301,2097152,256,16,16,1,2,4,2,7,1,16,16,3,2149635,2064442,1,11239472,2097161,2,17432576,0,2,71.455,5898240,2392064,0,0,0.71936,99.4894,0,822083584,0,348291072,2097152,251199488,155189248,0,62652416,0,2,9.90007,0,0,0,1,1,2,20.2332,100,78.751,1024,10920,0,0,40
conv,6174,1048576,256,16,16,1,2,8,1,1,0,16,16,7,16496421,16748990,2,44443908,18874377,3,74121216,78.7348,1,73.0696,3670016,2244608,126615552,14680064,0.494034,99.6015,0,822083584,0,836820992,52428800,705462272,651165696,0,111902720,0,2,3.67096,0,0,0,1,1,3,13.2858,100,85.676,1024,20368,448,0,48
conv,6150,1048576,256,16,16,1,2,8,1,1,1,16,16,7,16423022,16748790,2,44603040,18874377,3,74121216,78.6988,1,67.8101,4128768,2244608,126615552,14680064,0.494065,100.146,0,822083584,0,836820992,52428800,712802304,661651456,0,112459776,0,2,3.70165,0,0,0,1,1,3,13.06,100,85.747,1024,20904,448,0,56
conv,1280,1048576,256,16,16,1,2,8,1,7,0,16,16,5,2201759,2068506,2,9289784,4194313,2,10813440,0,2,73.0696,3670016,2244608,0,0,0.488568,99.264,0,822083584,0,320643072,1048576,169639936,103809024,0,60981248,0,4,18.0311,0,0,0,1,1,2,37.8833,100,72.626,1024,20368,0,0,64
conv,1266,1048576,256,16,16,1,2,8,1,7,1,16,16,5,2201757,2068506,2,9289776,4194313,2,10813440,0,2,67.8101,4128768,2244608,0,0,0.490036,99.2518,0,822083584,0,320643072,1048576,176979968,121634816,0,61767680,0,4,18.2703,0,0,0,1,2,2,38.6722,100,72.9746,1024,20904,0,0,64
conv,7702,1048576,256,16,16,1,2,8,2,1,0,16,16,6,16568154,16747874,2,43792940,16777225,2,74121216,81.1287,1,73.0696,3670016,2244608,126615552,14680064,0.492029,99.6249,0,822083584,0,848510976,52428800,697073664,659554304,0,112492544,0,1,2.93893,0,0,0,1,1,3,10.5626,100,85.5515,1024,20368,448,0,40
conv,7061,1048576,256,16,16,1,2,8,2,1,1,16,16,6,16292989,16747686,2,43375092,16777225,2,74121216,81.092,1,67.8101,4128768,2244608,126615552,14680064,0.492039,99.3741,0,822083584,0,848510976,52428800,704413696,665845760,0,112918528,0,1,3.20685,0,0,0,1,1,3,11.9621,100,85.606,1024,20904,448,0,44
conv,1253,1048576,256,16,16,1,2,8,2,7,0,16,16,5,2201772,2064370,2,9289776,2097161,2,10813440,0,2,73.0696,3670016,2244608,0,0,0.489522,100.585,0,822083584,0,334209024,1048576,161251328,110100480,0,61308928,0,4,18.4168,0,0,0,1,1,2,37.9986,100,72.8224,1024,20368,0,0,64
conv,1268,1048576,256,16,16,1,2,8,2,7,1,16,16,5,2201768,2064326,2,9289792,2097161,2,10813440,0,2,67.8101,4128768,2244608,0,0,0.490447,100.174,0,822083584,0,334274560,1048576,168591360,113246208,0,61669376,0,4,18.3349,0,0,0,1,1,2,38.4748,100,72.9315,1024,20904,0,0,63
conv,19903,4194304,256,16,16,1,4,1,1,1,0,16,16,8,87718473,38788685,2,123422996,45088777,2,133496832,82.6223,1,47.2147,18350080,2752512,205520896,36700160,0.875583,101.223,0,822083584,0,2427092992,205520896,1392640000,197132288,0,185466880,0,1,1.15833,0,0,0,1,1,2,6.62137,100,84.9961,1024,6160,280,0,31
conv,19707,4194304,256,16,16,1,4,1,1,1,1,16,16,9,87674140,38788934,2,123432488,45088777,2,133496832,82.6454,1,47.2147,18350080,2752512,205520896,36700160,0.868468,100.05,0,822083584,0,2427092992,205520896,1539440640,197132288,0,190054400,0,1,1.15867,0,0,0,1,1,2,6.91956,100,85.3583,1024,6248,280,0,31
conv,4537,4194304,256,16,16,1,4,1,1,7,0,16,16,2,2103315,2068518,2,20840496,8388617,2,30736384,0,2,47.2147,18350080,2752512,0,0,0.59075,99.9265,0,822083584,0,289406976,4194304,423755776,209715200,0,62390272,0,1,5.00564,0,0,0,1,1,2,9.73817,100,87.6116,1024,6160,0,0,48
conv,4537,4194304,256,16,16,1,4,1,1,7,1,16,16,2,2103827,2068506,2,20841440,8388617,2,30736384,0,2,47.2147,18350080,2752512,0,0,0.70597,99.8433,0,822083584,0,289406976,4194304,570556416,243269632,0,68026368,0,1,5.00129,0,0,0,1,1,2,10.0701,100,88.638,1024,6248,0,0,40
conv,20074,4194304,256,16,16,1,4,1,2,1,0,16,16,8,88727628,38788938,2,123357452,40894473,2,133496832,84.7493,1,47.2147,18350080,2752512,205520896,36700160,0.881335,100.069,0,822083584,0,2450685952,205520896,1384251392,184549376,0,185335808,0,1,1.14788,0,0,0,1,1,2,6.9006,100,85.1004,1024,6160,280,0,32
conv,20070,4194304,256,16,16,1,4,1,2,1,1,16,16,8,89398724,38789570,2,123371264,40894473,2,133496832,84.7053,1,47.2147,18350080,2752512,205520896,36700160,0.885539,99.9475,0,822083584,0,2450685952,205520896,1531052032,184549376,0,189923328,0,1,1.14454,0,0,0,1,1,2,7.09921,100,85.4603,1024,6248,280,0,31
conv,4414,4194304,256,16,16,1,4,1,2,7,0,16,16,2,2103531,2068530,1,20840720,4194313,2,30736384,0,2,47.2147,18350080,2752512,0,0,0.604353,99.9231,0,822083584,0,310378496,4194304,415367168,192937984,0,62259200,0,1,5.14245,0,0,0,1,1,2,9.79462,100,87.5855,1024,6160,0,0,44
conv,4406,4194304,256,16,16,1,4,1,2,7,1,16,16,2,2103611,2068506,1,20840984,4194313,2,30736384,0,2,47.2147,18350080,2752512,0,0,0.71948,99.757,0,822083584,0,310378496,4194304,562167808,247463936,0,68550656,0,1,5.15111,0,0,0,1,1,2,10.4598,100,88.7249,1024,6248,0,0,40
conv,19943,4194304,256,16,16,1,4,1,4,1,0,16,16,9,89670978,38788958,2,123326768,38797449,2,133496832,85.8281,1,47.2147,18350080,2752512,205520896,36700160,0.880274,99.4204,0,822083584,0,2454880256,205520896,1380057088,205520896,0,185991168,0,1,1.13715,0,0,0,1,1,2,6.65309,100,85.1529,1024,6160,280,0,32
conv,19929,4194304,256,16,16,1,4,1,4,1,1,16,16,9,90007781,38789234,2,123349524,38797321,2,133496832,85.8944,1,47.2147,18350080,2752512,205520896,36700160,0.889534,100.048,0,822083584,0,2454880256,205520896,1526857728,205520896,0,190578688,0,1,1.13529,0,0,0,1,1,2,6.81473,100,85.5103,1024,6248,280,0,32
conv,4401,4194304,256,16,16,1,4,1,4,7,0,16,16,2,2103315,2064454,1,20840696,2097161,2,30736384,0,2,47.2147,18350080,2752512,0,0,0.603902,99.9463,0,822083584,0,318767104,4194304,411172864,192937984,0,62390272,0,1,5.15535,0,0,0,1,1,2,9.92206,100,87.6116,1024,6160,0,0,43
conv,4387,4194304,256,16,16,1,4,1,4,7,1,16,16,2,2103363,2064402,1,20840792,2097161,2,30736384,0,2,47.2147,18350080,2752512,0,0,0.725846,99.9198,0,822083584,0,318767104,4194304,557973504,247463936,0,68681728,0,1,5.17576,0,0,0,1,1,2,10.4399,100,88.7464,1024,6248,0,0,40
conv,12798,2097152,256,16,16,1,4,2,1,1,0,16,16,8,57646217,23056124,2,91387732,29360137,2,108691456,80.1901,1,60.6648,6291456,3473408,182976512,20971520,0.953352,99.8566,0,822083584,0,1010286592,104857600,989396992,247463936,0,118620160,0,1,1.78256,0,0,0,1,1,2,6.09359,100,83.6201,1024,10640,320,0,32
conv,11823,2097152,256,16,16,1,4,2,1,1,1,16,16,8,50259648,23057078,2,76734564,29360137,2,108691456,77.3299,1,46.3542,10485760,2293760,182976512,20971520,0.605396,100.715,0,822083584,0,1010286592,104857600,1031340032,369098752,0,123731968,0,1,1.92351,0,0,0,1,1,2,6.73857,100,84.2968,1024,10792,320,0,43
conv,2472,2097152,256,16,16,1,4,2,1,7,0,16,16,3,2103335,2068506,2,15663152,8388617,2,17203200,0,2,60.6648,6291456,3473408,0,0,0.471325,99.944,0,822083584,0,246710272,2097152,215547904,165675008,0,55574528,0,2,9.23856,0,0,0,1,1,2,17.1678,100,81.6535,1024,10640,0,0,64
conv,2461,2097152,256,16,16,1,4,2,1,7,1,16,16,3,2103339,2068506,2,15663168,8388617,2,17203200,0,2,46.3542,10485760,2293760,0,0,0.473735,99.904,0,822083584,0,246448128,2097152,257490944,161480704,0,56688640,0,2,9.2786,0,0,0,1,1,2,17.0123,100,82.1152,1024,10792,0,0,54
conv,12847,2097152,256,16,16,1,4,2,2,1,0,16,16,8,57548996,23056686,2,91548416,25165961,2,108691456,83.1788,1,60.6648,6291456,3473408,182976512,20971520,0.956483,100.342,0,822083584,0,1029029888,104857600,981008384,251658240,0,119013376,0,1,1.78713,0,0,0,1,1,2,6.10687,100,83.7258,1024,10640,320,0,32
conv,11763,2097152,256,16,16,1,4,2,2,1,1,16,16,8,50238804,23056578,2,76750784,25165833,2,108691456,80.4747,1,46.3542,10485760,2293760,182976512,20971520,0.606622,100.028,0,822083584,0,1029160960,104857600,1022951424,377487360,0,124321792,0,1,1.9234,0,0,0,1,1,2,6.8482,100,84.3713,1024,10792,320,0,44
conv,2350,2097152,256,16,16,1,4,2,2,7,0,16,16,3,2103827,2068482,2,15663608,4194313,2,17203200,0,2,60.6648,6291456,3473408,0,0,0.478757,99.8022,0,822083584,0,265584640,2097152,207159296,165675008,0,55902208,0,2,9.71367,0,0,0,1,1,2,17.9521,100,81.7611,1024,10640,0,0,64
conv,2359,2097152,256,16,16,1,4,2,2,7,1,16,16,3,2103927,2068526,2,15663712,4194313,2,17203200,0,2,46.3542,10485760,2293760,0,0,0.483564,99.8333,0,822083584,0,265322496,2097152,249102336,155189248,0,56819712,0,2,9.67459,0,0,0,1,1,2,17.9238,100,82.1565,1024,10792,0,0,54
conv,12742,2097152,256,16,16,1,4,2,4,1,0,16,16,8,57643934,23055914,2,91349080,23068681,2,108691456,84.5978,1,60.6648,6291456,3473408,182976512,20971520,0.955174,99.9776,0,822083584,0,1033224192,104857600,976814080,245366784,0,118816768,0,1,1.78659,0,0,0,1,1,2,6.1228,100,83.6989,1024,10640,320,0,32
