Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,7163,1474560,180,16,8,2,4,4,1,1,1,18,10,72.401,3.40475e+07,1.68427e+07,38.8169,9.66864e+07,2.14154e+07,0.606841,2.79347e+06,2.28733,6.52496e+06,3.86186e+06,9.65276e+07,1.47456e+07,61.1298,99.8753,0,8.22084e+08,0,5.46914e+08,6.48151e+07,8.71956e+08,1.50258e+08,0,9.62396e+07,0,4.53327,0,0,3.7135,0,5.25142,25.8315,80.7233,896,10792,400,0,69
conv,2395,1474560,180,16,8,2,4,4,1,7,0,18,10,68.4222,2.10331e+06,2.09722e+06,58.5676,7.63747e+06,7.83943e+06,7.05735,2.79347e+06,23.3749,5.64292e+06,3.5596e+06,0,0,63.8714,99.1937,0,8.22084e+08,0,1.11444e+08,1.34349e+07,1.43196e+08,1.59252e+07,0,4.29834e+07,0,42.1175,0,0,7.04031,0,27.2056,26.1132,81.6038,768,10640,0,0,80
conv,2458,1474560,180,16,8,2,4,4,1,7,1,18,10,64.4363,2.10332e+06,2.09714e+06,49.2354,6.78805e+06,6.96946e+06,6.68684,2.79347e+06,23.7579,6.0838e+06,3.86867e+06,0,0,46.857,99.2164,0,8.22084e+08,0,1.11444e+08,1.34349e+07,1.46342e+08,1.59252e+07,0,4.31063e+07,0,39.607,0,0,6.76693,0,25.6563,26.1117,81.5992,640,10792,0,0,96
conv,7696,1474560,180,16,8,2,4,4,2,1,0,18,10,72.6513,3.96585e+07,1.68423e+07,34.6295,9.75822e+07,1.88748e+07,0.471702,2.40026e+06,1.57511,5.93167e+06,1.95703e+06,9.65769e+07,1.47454e+07,73.2165,99.884,0,8.22084e+08,0,5.92183e+08,5.88349e+07,8.38631e+08,6.95173e+07,0,9.32168e+07,0,4.26721,0,0,3.23393,0,4.59675,25.8144,80.67,1024,10640,400,0,62
conv,7213,1474560,180,16,8,2,4,4,2,1,1,18,10,72.8015,3.48649e+07,1.68399e+07,36.0796,9.19884e+07,1.86975e+07,0.516264,2.40026e+06,2.05162,6.4762e+06,2.91729e+06,9.6609e+07,1.47457e+07,60.6649,99.8979,0,8.22084e+08,0,5.63528e+08,5.88349e+07,8.47225e+08,1.48505e+08,0,9.55023e+07,0,4.54161,0,0,3.5791,0,5.16175,25.8166,80.6769,896,10792,400,0,68
conv,2358,1474560,180,16,8,2,4,4,2,7,0,18,10,87.112,2.10334e+06,2.09722e+06,42.5526,4.80561e+06,3.98504e+06,7.767,2.40026e+06,24.5642,5.6108e+06,1.93544e+06,0,0,57.6414,99.0603,0,8.22084e+08,0,1.24584e+08,7.45472e+06,1.13017e+08,2.07913e+07,0,4.22134e+07,0,53.9785,0,0,7.20687,0,34.2006,26.0683,81.4635,768,10640,0,0,80
conv,2310,1474560,180,16,8,2,4,4,2,7,1,18,10,85.7703,2.10338e+06,2.09659e+06,41.5126,4.71212e+06,4.05203e+06,7.61063,2.40026e+06,28.2774,6.02658e+06,2.86762e+06,0,0,59.7465,98.9236,0,8.22084e+08,0,1.24584e+08,7.45472e+06,1.2161e+08,2.07913e+07,0,4.25329e+07,0,52.9051,0,0,7.57088,0,33.7742,26.0813,81.504,768,10792,0,0,80
conv,6479,663552,162,16,8,2,4,8,1,1,0,18,9,60.0712,2.4485e+07,1.24191e+07,44.2952,9.9292e+07,1.85333e+07,0.438261,1.75718e+06,1.96947,4.38016e+06,3.36717e+06,9.34192e+07,1.0322e+07,46.2615,99.7635,0,8.22084e+08,0,4.06675e+08,3.17358e+07,7.99834e+08,1.57147e+08,0,8.70359e+07,0,5.20779,0,0,3.91211,0,5.43277,25.6465,80.1452,1024,19600,560,0,64
conv,6589,663552,162,16,8,2,4,8,1,1,1,18,9,59.225,2.48376e+07,1.24193e+07,43.9338,1.00971e+08,1.85374e+07,0.427717,1.75718e+06,1.9895,4.63753e+06,3.3703e+06,9.34131e+07,1.0322e+07,46.2693,99.7693,0,8.22084e+08,0,4.06675e+08,3.17358e+07,8.01931e+08,1.73924e+08,0,8.77732e+07,0,5.09266,0,0,3.83562,0,5.35767,25.6461,80.144,896,19880,560,0,72
conv,2476,663552,162,16,8,2,4,8,1,7,0,18,9,56.7716,2.10525e+06,2.09727e+06,56.8917,9.52185e+06,8.26732e+06,3.76795,1.75718e+06,15.8755,3.88297e+06,3.47001e+06,0,0,31.5767,98.8912,0,8.22084e+08,0,1.27017e+08,6.0457e+06,1.04628e+08,2.4576e+07,0,4.25697e+07,0,36.566,0,0,4.44865,0,22.8674,25.6942,80.2944,512,19600,0,0,128
conv,2473,663552,162,16,8,2,4,8,1,7,1,18,9,57.0475,2.10529e+06,2.09721e+06,57.2879,9.56003e+06,8.24082e+06,3.77856,1.75718e+06,16.5637,4.14507e+06,3.46895e+06,0,0,31.6252,98.7938,0,8.22084e+08,0,1.27017e+08,6.0457e+06,1.06725e+08,2.4576e+07,0,4.26516e+07,0,36.8996,0,0,4.57804,0,23.1204,25.694,80.2939,512,19880,0,0,128
conv,6572,663552,162,16,8,2,4,8,2,1,0,18,9,59.3728,2.49391e+07,1.24199e+07,40.1261,9.43433e+07,1.4511e+07,0.337108,1.38035e+06,1.54241,4.3566e+06,1.83319e+06,9.34239e+07,1.03219e+07,45.7511,99.8237,0,8.22084e+08,0,4.6984e+08,2.90447e+07,7.71375e+08,4.06405e+07,0,8.36772e+07,0,5.52055,0,0,3.69656,0,5.11728,25.637,80.1157,1024,19600,560,0,63
conv,6575,663552,162,16,8,2,4,8,2,1,1,18,9,60.3601,2.50272e+07,1.24197e+07,40.9775,9.54794e+07,1.45099e+07,0.341615,1.38035e+06,1.82087,4.63356e+06,2.60803e+06,9.34114e+07,1.03221e+07,45.7541,99.791,0,8.22084e+08,0,3.91303e+08,2.90447e+07,7.7849e+08,1.60072e+08,0,8.55532e+07,0,5.20517,0,0,3.77254,0,5.29078,25.6377,80.1179,896,19880,560,0,71
conv,2351,663552,162,16,8,2,4,8,2,7,0,18,9,76.9123,2.10536e+06,2.09718e+06,38.7696,4.84875e+06,4.19289e+06,3.86514,1.38035e+06,16.2751,3.83244e+06,1.80306e+06,0,0,30.4505,98.4441,0,8.22084e+08,0,1.03633e+08,3.35462e+06,7.61692e+07,1.45408e+07,0,3.99483e+07,0,48.0693,0,0,4.37316,0,28.8595,25.6767,80.2397,512,19600,0,0,128
conv,2388,663552,162,16,8,2,4,8,2,7,1,18,9,76.8951,2.10519e+06,2.09719e+06,37.9148,4.77004e+06,4.1881e+06,3.9178,1.38035e+06,18.8461,4.08075e+06,2.55183e+06,0,0,30.499,98.6213,0,8.22084e+08,0,1.03633e+08,3.35462e+06,8.3284e+07,1.45408e+07,0,4.02268e+07,0,47.2595,0,0,4.69512,0,28.5712,25.6794,80.248,512,19880,0,0,128
conv,14473,3899392,238,16,8,2,8,1,1,1,0,17,14,81.624,1.07562e+08,2.94024e+07,19.2655,1.10349e+08,2.98895e+07,0.456429,5.06266e+06,2.67303,2.40845e+07,5.00591e+06,1.09102e+08,2.72955e+07,62.7712,99.9677,0,8.22084e+08,0,7.55466e+08,1.12361e+08,1.20861e+09,9.91101e+08,0,1.51831e+08,0,2.17637,0,0,2.14728,0,3.45598,25.883,80.8845,1024,7504,392,0,62
conv,14407,3899392,238,16,8,2,8,1,1,1,1,17,14,80.9125,1.07046e+08,2.93892e+07,19.227,1.09862e+08,2.98978e+07,0.458266,5.06266e+06,3.1142,2.89014e+07,5.01652e+06,1.09203e+08,2.72957e+07,62.7588,99.9681,0,8.22084e+08,0,7.61463e+08,1.12361e+08,1.31138e+09,9.87202e+08,0,1.55927e+08,0,2.18358,0,0,2.33134,0,3.55123,25.8756,80.8612,1024,7560,392,0,62
conv,3014,3899392,238,16,8,2,8,1,1,7,0,17,14,30.0339,2.10333e+06,2.09715e+06,18.9534,3.99846e+06,7.42968e+06,5.57342,5.06266e+06,32.1176,2.40845e+07,4.88243e+06,0,0,36.0701,99.709,0,8.22084e+08,0,1.09478e+08,3.89939e+06,2.83771e+08,3.11951e+07,0,4.82017e+07,0,18.1358,0,0,6.08136,0,13.2735,26.2094,81.9043,640,7504,0,0,83
conv,3088,3899392,238,16,8,2,8,1,1,7,1,17,14,27.0772,2.1034e+06,2.09704e+06,21.1434,3.99294e+06,1.01082e+07,5.03652,5.06266e+06,33.7899,2.89014e+07,4.88243e+06,0,0,58.2815,99.6812,0,8.22084e+08,0,1.09478e+08,3.89939e+06,3.86531e+08,3.11951e+07,0,5.22158e+07,0,16.3865,0,0,7.49212,0,12.9923,26.1625,81.7579,896,7560,0,0,72
conv,14534,3899392,238,16,8,2,8,1,2,1,0,17,14,81.1917,1.07303e+08,2.94018e+07,19.3038,1.10612e+08,2.96392e+07,0.408887,4.53837e+06,2.52443,2.40845e+07,3.3482e+06,1.09187e+08,2.72967e+07,63.5903,99.9735,0,8.22084e+08,0,8.87521e+08,1.35987e+08,1.16949e+09,8.86014e+08,0,1.53272e+08,0,2.38497,0,0,2.08639,0,3.49172,25.876,80.8625,1024,7504,392,0,62
conv,14412,3899392,238,16,8,2,8,1,2,1,1,17,14,81.4319,1.06784e+08,2.93892e+07,19.2879,1.10206e+08,2.96348e+07,0.411905,4.53837e+06,3.12231,2.89014e+07,5.00318e+06,1.09204e+08,2.72953e+07,63.6014,99.9636,0,8.22084e+08,0,8.87521e+08,1.35987e+08,1.28762e+09,8.86014e+08,0,1.57811e+08,0,2.39158,0,0,2.29951,0,3.60506,25.8804,80.8762,1024,7560,392,0,62
conv,2848,3899392,238,16,8,2,8,1,2,7,0,17,14,35.2833,2.10332e+06,2.09653e+06,19.7252,3.97493e+06,6.1327e+06,5.87736,4.53837e+06,35.6829,2.40845e+07,3.24403e+06,0,0,53.0454,99.7201,0,8.22084e+08,0,1.7911e+08,3.89939e+06,2.44646e+08,4.08617e+07,0,4.95944e+07,0,21.7353,0,0,6.2647,0,16.0716,26.3019,82.1936,768,7504,0,0,80
conv,2996,3899392,238,16,8,2,8,1,2,7,1,17,14,30.2942,2.10335e+06,2.09694e+06,14.8014,3.98318e+06,4.85832e+06,5.0478,4.53837e+06,37.8107,2.89014e+07,4.88243e+06,0,0,64.8245,99.747,0,8.22084e+08,0,1.7911e+08,1.19276e+07,3.62775e+08,4.08617e+07,0,5.4657e+07,0,18.6616,0,0,7.90404,0,15.2073,26.2074,81.8982,896,7560,0,0,72
conv,10075,1531904,187,16,8,2,8,2,1,1,0,17,11,79.3488,6.96656e+07,1.76953e+07,31.0898,1.23315e+08,2.4824e+07,0.389245,2.79347e+06,1.84062,9.18818e+06,3.94526e+06,1.03193e+08,1.55976e+07,77.7514,99.9252,0,8.22084e+08,0,5.0072e+08,7.76028e+07,9.64755e+08,2.28229e+07,0,9.3225e+07,0,2.80026,0,0,2.60651,0,3.2427,25.9351,81.0473,1024,11792,448,0,61
conv,9813,1531904,187,16,8,2,8,2,1,1,1,17,11,79.2539,6.67309e+07,1.76867e+07,30.7665,1.18149e+08,2.35068e+07,0.400908,2.79347e+06,2.75526,1.51866e+07,3.85795e+06,1.03184e+08,1.55976e+07,62.5809,99.8862,0,8.22084e+08,0,4.82894e+08,7.76028e+07,9.94116e+08,9.83204e+07,0,9.66246e+07,0,2.82416,0,0,2.78109,0,3.47951,25.9234,81.0105,768,11880,448,0,78
conv,2591,1531904,187,16,8,2,8,2,1,7,0,17,11,48,2.1033e+06,2.09735e+06,40.2858,3.22133e+06,1.19069e+07,4.93029,2.79347e+06,21.4656,8.25754e+06,3.80109e+06,0,0,30.5962,99.2255,0,8.22084e+08,0,9.4036e+07,2.62226e+07,1.50012e+08,1.37871e+07,0,4.26721e+07,0,29.0918,0,0,5.01859,0,18.9721,26.3258,82.2681,512,11792,0,0,128
conv,2694,1531904,187,16,8,2,8,2,1,7,1,17,11,41.5395,2.10331e+06,2.09716e+06,50.4514,7.87514e+06,1.41314e+07,4.27184,2.79347e+06,27.535,1.41442e+07,3.83509e+06,0,0,48.9769,99.4886,0,8.22084e+08,0,9.4036e+07,2.62226e+07,1.79372e+08,1.37871e+07,0,4.3819e+07,0,25.0347,0,0,5.19624,0,16.7656,26.3068,82.2087,640,11880,0,0,96
conv,10132,1531904,187,16,8,2,8,2,2,1,0,17,11,79.2075,6.97787e+07,1.76944e+07,28.133,1.13391e+08,2.08733e+07,0.332664,2.40026e+06,1.64303,9.07362e+06,2.66029e+06,1.03201e+08,1.55976e+07,76.7998,99.9246,0,8.22084e+08,0,5.37805e+08,6.52575e+07,9.32217e+08,2.49201e+07,0,9.2799e+07,0,2.84007,0,0,2.52438,0,3.22198,25.9277,81.0241,1024,11792,448,0,64
conv,9801,1531904,187,16,8,2,8,2,2,1,1,17,11,79.5506,6.69644e+07,1.76945e+07,28.211,1.10387e+08,2.02265e+07,0.346121,2.40026e+06,2.64256,1.50988e+07,3.26517e+06,1.03167e+08,1.55974e+07,61.8933,99.9219,0,8.22084e+08,0,5.26836e+08,6.52575e+07,9.67614e+08,1.07192e+08,0,9.69277e+07,0,2.88484,0,0,2.69893,0,3.46974,25.9241,81.0128,896,11880,448,0,72
conv,2451,1531904,187,16,8,2,8,2,2,7,0,17,11,61.3811,2.10331e+06,2.09661e+06,28.5618,3.43482e+06,4.98142e+06,5.41976,2.40026e+06,24.5199,8.25754e+06,2.53952e+06,0,0,29.63,97.2548,0,8.22084e+08,0,1.26788e+08,1.38772e+07,1.17473e+08,2.2315e+07,0,4.23281e+07,0,38.3295,0,0,5.23752,0,24.4702,26.312,82.2249,512,11792,0,0,126
conv,2551,1531904,187,16,8,2,8,2,2,7,1,17,11,51.5775,2.10331e+06,2.09736e+06,34.4548,5.01425e+06,7.05108e+06,4.5714,2.40026e+06,33.0414,1.41183e+07,3.21088e+06,0,0,46.5013,99.4752,0,8.22084e+08,0,1.26788e+08,1.38772e+07,1.52871e+08,2.2315e+07,0,4.36716e+07,0,31.5789,0,0,5.59479,0,20.801,26.3131,82.2284,640,11880,0,0,96
conv,7430,696320,170,16,8,2,8,4,1,1,0,17,10,76.9542,4.53394e+07,1.18458e+07,44.7242,1.17762e+08,2.60921e+07,0.355855,1.72442e+06,2.71132,6.819e+06,6.11555e+06,1.00205e+08,9.7485e+06,46.7785,99.7405,0,8.22084e+08,0,3.40128e+08,3.76095e+07,8.86866e+08,6.33528e+07,0,8.42056e+07,0,4.20002,0,0,3.58152,0,4.34872,25.7348,80.4212,1024,20368,560,0,64
conv,7399,696320,170,16,8,2,8,4,1,1,1,17,10,76.9042,4.50561e+07,1.18454e+07,44.6087,1.16783e+08,2.60735e+07,0.357798,1.72442e+06,2.01622,5.95118e+06,3.56742e+06,1.00204e+08,9.7485e+06,46.7882,99.7677,0,8.22084e+08,0,3.59354e+08,3.76095e+07,8.88439e+08,5.98548e+07,0,8.48814e+07,0,4.17372,0,0,3.60242,0,4.4014,25.7337,80.4179,896,20520,560,0,72
conv,2679,696320,170,16,8,2,8,4,1,7,0,17,10,41.5235,2.10337e+06,2.09719e+06,70.5104,1.42091e+07,1.65937e+07,2.67535,1.72442e+06,19.539,6.3546e+06,6.31487e+06,0,0,31.672,98.9643,0,8.22084e+08,0,7.80698e+07,1.19194e+07,1.05153e+08,7.52026e+06,0,4.00466e+07,0,25.1092,0,0,3.14888,0,15.379,25.8818,80.8805,384,20368,0,0,168
conv,2658,696320,170,16,8,2,8,4,1,7,1,17,10,43.7701,2.10338e+06,2.09721e+06,76.519,1.51662e+07,1.65002e+07,2.77323,1.72442e+06,15.0984,5.41444e+06,3.82363e+06,0,0,31.0119,98.8712,0,8.22084e+08,0,7.80698e+07,1.19194e+07,1.06725e+08,7.52026e+06,0,4.0108e+07,0,26.4936,0,0,3.37227,0,16.2517,25.8813,80.8792,384,20520,0,0,168
conv,7521,696320,170,16,8,2,8,4,2,1,0,17,10,77.6376,4.66828e+07,1.18452e+07,38.9085,1.08752e+08,1.8083e+07,0.276663,1.36397e+06,2.09044,6.85286e+06,3.27215e+06,1.00201e+08,9.74842e+06,46.0464,99.8358,0,8.22084e+08,0,3.88424e+08,3.1998e+07,8.5762e+08,1.536e+07,0,8.28129e+07,0,4.27211,0,0,3.41652,0,4.2152,25.737,80.428,1024,20368,560,0,63
conv,7489,696320,170,16,8,2,8,4,2,1,1,17,10,77.4612,4.61486e+07,1.18455e+07,39.1011,1.09102e+08,1.80755e+07,0.278076,1.36397e+06,1.87351,5.99922e+06,3.02154e+06,1.002e+08,9.7485e+06,46.0484,99.8242,0,8.22084e+08,0,3.34676e+08,3.1998e+07,8.64408e+08,1.10002e+08,0,8.46684e+07,0,4.07069,0,0,3.4509,0,4.31979,25.7393,80.4355,896,20520,560,0,70
conv,2435,696320,170,16,8,2,8,4,2,7,0,17,10,64.2403,2.10345e+06,2.09723e+06,54.045,6.92832e+06,8.33091e+06,3.22865,1.36397e+06,22.7775,6.30799e+06,3.26123e+06,0,0,30.694,98.8962,0,8.22084e+08,0,9.9074e+07,6.30784e+06,7.59071e+07,1.51306e+07,0,3.97189e+07,0,39.3545,0,0,3.54936,0,23.608,25.8839,80.8871,384,20368,0,0,168
conv,2416,696320,170,16,8,2,8,4,2,7,1,17,10,66.5621,2.1035e+06,2.09717e+06,60.189,8.023e+06,8.32266e+06,3.3721,1.36397e+06,21.0276,5.39142e+06,3.11287e+06,0,0,29.6816,96.3564,0,8.22084e+08,0,9.9074e+07,6.30784e+06,8.26941e+07,1.51306e+07,0,3.9977e+07,0,41.8143,0,0,4.0971,0,25.2465,25.8934,80.917,512,20520,0,0,128
conv,6515,313344,153,16,8,2,8,8,1,1,0,17,9,29.5778,9.55001e+06,8.91207e+06,45.3897,9.80993e+07,2.30541e+07,0.290035,1.15712e+06,2.68185,5.2496e+06,5.51423e+06,9.86783e+07,6.82305e+06,14.9564,94.3138,0,8.22084e+08,0,2.4313e+08,1.82088e+07,8.5028e+08,8.56719e+07,0,7.82746e+07,0,4.88493,0,0,4.35009,0,5.14905,25.9271,81.0223,640,37520,784,0,96
conv,6341,313344,153,16,8,2,8,8,1,1,1,17,9,31.2723,9.5543e+06,8.91521e+06,47.8155,9.9568e+07,2.30462e+07,0.300111,1.15712e+06,2.78799,5.22477e+06,5.51871e+06,9.86907e+07,6.82381e+06,15.1446,95.7403,0,8.22084e+08,0,2.67772e+08,1.82088e+07,8.5028e+08,1.00614e+08,0,7.98208e+07,0,5.14196,0,0,4.46327,0,5.38738,25.9208,81.0025,640,37800,784,0,96
conv,3237,313344,153,16,8,2,8,8,1,7,0,17,9,25.1398,2.11059e+06,2.10491e+06,48.6262,1.84992e+07,1.67771e+07,1.06471,1.15712e+06,9.02876,4.35833e+06,5.49684e+06,0,0,14.8753,93.3385,0,8.22084e+08,0,1.09742e+08,5.36371e+06,8.27228e+07,2.13524e+07,0,3.99667e+07,0,16.4508,0,0,1.49918,0,9.78504,26.2394,81.9981,256,37520,0,0,252
conv,3257,313344,153,16,8,2,8,8,1,7,1,17,9,25.0472,2.11228e+06,2.10425e+06,48.2771,1.8501e+07,1.67772e+07,1.0592,1.15712e+06,9.18063,4.6046e+06,5.49666e+06,0,0,14.7628,92.7026,0,8.22084e+08,0,1.09742e+08,5.36371e+06,8.37714e+07,2.13524e+07,0,4.00077e+07,0,16.4329,0,0,1.51758,0,9.78439,26.2388,81.9961,256,37800,0,0,254
conv,6043,313344,153,16,8,2,8,8,2,1,0,17,9,35.2431,1.02998e+07,8.88418e+06,44.2376,8.92263e+07,1.51719e+07,0.233582,829440,2.31664,5.2547e+06,2.94939e+06,9.87062e+07,6.82431e+06,15.0438,95.035,0,8.22084e+08,0,2.84985e+08,1.56836e+07,8.22682e+08,2.50163e+07,0,7.66157e+07,0,5.84765,0,0,4.74138,0,5.66159,25.8195,80.6859,640,37520,784,0,95
conv,8063,313344,153,16,8,2,8,8,2,1,1,17,9,34.9493,1.04013e+07,8.88322e+06,43.7282,8.85443e+07,1.51844e+07,0.233176,829440,2.65071,5.23397e+06,4.2117e+06,9.87344e+07,6.82418e+06,14.9566,94.3083,0,8.22084e+08,0,2.60581e+08,1.56836e+07,8.27484e+08,7.6159e+07,0,7.7824e+07,0,5.71008,0,0,4.77584,0,5.76324,25.8257,80.7052,640,37800,784,0,95
conv,2743,313344,153,16,8,2,8,8,2,7,0,17,9,41.5584,2.10947e+06,2.09718e+06,41.1436,9.46552e+06,8.38286e+06,1.25519,829440,11.1387,4.35859e+06,2.91496e+06,0,0,14.8606,93.1814,0,8.22084e+08,0,8.48179e+07,2.83853e+06,5.5124e+07,1.17473e+07,0,3.7673e+07,0,26.9943,0,0,1.70287,0,15.4312,26.045,81.3907,256,37520,0,0,252
conv,2754,313344,153,16,8,2,8,8,2,7,1,17,9,39.6236,2.10998e+06,2.0972e+06,38.5974,9.44113e+06,8.38497e+06,1.19083,829440,12.6527,4.60503e+06,4.19166e+06,0,0,14.8533,92.8566,0,8.22084e+08,0,8.48179e+07,2.83853e+06,6.09751e+07,1.17473e+07,0,3.78778e+07,0,25.4563,0,0,1.76406,0,14.6311,26.0623,81.4446,256,37800,0,0,255
conv,20651,16777216,256,16,16,0,1,1,1,1,0,16,16,66.9097,6.06466e+07,1.04382e+08,18.3991,9.09345e+07,1.04858e+08,3.10613,5.13802e+07,0.0652758,0,0,1.02829e+08,1.02741e+08,87.3184,99.9746,0,8.22084e+08,0,4.89895e+09,8.22084e+08,2.90246e+09,1.9126e+09,0,3.59137e+08,0,3.49314,0,0,2.85654,0,5.59073,32,100,1024,0,200,0,58
conv,3881,16777216,256,16,16,0,1,1,1,7,0,16,16,16.2219,2.10335e+06,2.09716e+06,6.41897,5.05893e+06,2.09717e+06,30.5571,5.13802e+07,0.623291,0,0,0,0,82.0059,99.8861,0,8.22084e+08,0,4.1943e+08,1.67772e+07,1.66094e+09,1.17441e+08,0,9.54204e+07,0,10.452,0,0,15.756,0,14.1968,32,100,1024,0,0,0,64
conv,13011,8388608,256,16,16,0,1,2,1,1,0,16,16,68.9015,4.06664e+07,6.0806e+07,18.4062,5.56617e+07,6.08175e+07,2.81378,2.75251e+07,0.0548825,0,0,5.77041e+07,5.87269e+07,91.4873,99.9614,0,8.22084e+08,0,2.56691e+09,4.1943e+08,1.4764e+09,6.0398e+08,0,1.87433e+08,0,2.41576,0,0,2.44322,0,4.90715,32,100,1024,0,224,0,62
conv,3051,8388608,256,16,16,0,1,2,1,7,0,16,16,27.9763,2.10336e+06,2.09718e+06,10.0355,4.39711e+06,2.09717e+06,28.2507,2.75251e+07,0.537615,0,0,0,0,88.3097,99.8084,0,8.22084e+08,0,2.68435e+08,8.38861e+06,8.97581e+08,5.87203e+07,0,6.44874e+07,0,16.1594,0,0,14.6781,0,16.5647,32,100,1024,0,0,0,64
