Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,1627,262144,128,8,16,1,8,2,4,7,1,8,16,3,533478,1893356,2,6697106,1905377,0,0,19.934,22.8901,983040,1392977,441354,513659,0.244936,99.8856,205520896,0,37748736,262144,65159168,15466496,0,12795904,7.5241,0,1,6,0,22.2117,1024,10792,216,0,63
conv,9245,131072,128,8,16,1,8,4,1,1,0,8,16,3,7095246,6439765,1,26141074,6488065,0,0,71.1976,11.6786,1249280,1947264,5899175,1166391,0.121886,99.3449,205520896,0,89260032,6553600,222240768,37789696,0,19482624,1.30844,0,1,3,0,8.6721,1024,19600,560,0,56
conv,8871,131072,128,8,16,1,8,4,1,1,1,8,16,3,6553626,6442762,2,26170510,6488065,0,0,71.1382,15.7599,786432,1595304,5899461,1130375,0.12228,99.5866,205520896,0,89260032,6553600,222765056,48144384,0,19822592,1.37103,0,1,3,0,8.70091,1024,19880,560,0,56
conv,4480,131072,128,8,16,1,8,4,1,7,0,8,16,4,980335,8623052,2,10509659,9046589,0,0,51.7853,11.8334,1136640,1948874,1660619,2199247,0.123912,99.9468,205520896,0,40943616,131072,113057792,23240704,0,14620672,2.70567,0,1,4,0,11.4956,1024,19600,1272,0,63
conv,4343,131072,128,8,16,1,8,4,1,7,1,8,16,4,720186,8792187,2,10806567,9231249,0,0,52.7973,16.2169,704512,1597475,1805620,2366334,0.123981,99.9581,205520896,0,40681472,131072,120791040,23764992,0,14870528,2.79512,0,1,4,0,11.5174,1024,19880,1360,0,63
conv,8544,131072,128,8,16,1,8,4,2,1,0,8,16,3,7083408,4380358,2,26914082,4390913,0,0,76.67,11.6759,1249280,1948008,5900180,1172281,0.122984,99.7205,205520896,0,91357184,6553600,220143616,44605440,0,19695616,1.41494,0,1,3,0,8.67662,1024,19600,560,0,56
conv,8400,131072,128,8,16,1,8,4,2,1,1,8,16,3,6672900,4381787,2,26553794,4390913,0,0,76.4116,15.7567,786432,1595790,5905576,1128985,0.122902,99.5892,205520896,0,91357184,6553600,220667904,54960128,0,20035584,1.43494,0,1,3,0,8.79997,1024,19880,560,0,56
conv,4127,131072,128,8,16,1,8,4,2,7,0,8,16,3,940207,6377492,2,9895931,6536001,0,0,55.4622,11.8325,1136640,1949091,1496435,2040973,0.123822,99.9431,205520896,0,41467904,131072,104669184,21929984,0,14333952,2.94081,0,1,4,0,11.7357,1024,19600,1072,0,63
conv,4103,131072,128,8,16,1,8,4,2,7,1,8,16,4,709368,7298286,2,10928091,7395645,0,0,59.8155,16.2216,704512,1596808,1731532,2385402,0.124353,99.9436,205520896,0,41467904,131072,120528896,30580736,0,15099904,2.97841,0,1,4,0,11.9132,1024,19880,1312,0,63
conv,8985,131072,128,8,16,1,8,4,4,1,0,8,16,2,7093163,3341166,1,26433470,3342337,0,0,78.9181,11.6753,1249280,1948182,5898756,1168580,0.122337,99.7085,205520896,0,91357184,6553600,219095040,44605440,0,19662848,1.34887,0,1,3,0,8.26293,1024,19600,560,0,56
conv,7882,131072,128,8,16,1,8,4,4,1,1,8,16,3,6978223,3340879,2,26019622,3342337,0,0,78.5926,15.7395,786432,1598389,5902513,1188657,0.122409,99.5769,205520896,0,91357184,6553600,219619328,48275456,0,19793920,1.534,0,1,3,0,9.13045,1024,19880,560,0,56
conv,4019,131072,128,8,16,1,8,4,4,7,0,8,16,3,609245,5549212,2,10035567,5572145,0,0,59.808,11.8054,1136640,1956169,1607702,2210093,0.123904,99.9324,205520896,0,41598976,131072,108863488,22978560,0,14501888,3.01329,0,1,4,0,11.9915,1024,19600,1168,0,63
conv,4050,131072,128,8,16,1,8,4,4,7,1,8,16,3,700921,6446127,2,11185319,6458973,0,0,64.2889,16.1379,704512,1608744,1772726,2387624,0.123943,99.9419,205520896,0,41467904,131072,120528896,24158208,0,14899200,3.01504,0,1,4,0,11.9724,1024,19880,1360,0,63
conv,17634,65536,128,8,16,1,8,8,1,1,0,8,16,2,3396690,15243326,1,37520554,15248909,0,0,82.7613,8.70317,1347584,1891328,8277413,3744246,0.0620919,99.3078,205520896,0,73605120,3276800,375099392,42684416,0,23684096,0.684435,0,1,2,0,5.86565,1024,37520,896,0,63
conv,17697,65536,128,8,16,1,8,8,1,1,1,8,16,2,3410281,15340952,1,37641030,15342445,0,0,82.8284,8.70592,1276928,1960960,8293752,3772443,0.062074,99.3079,205520896,0,73605120,3276800,374378496,47599616,0,23815168,0.682345,0,1,2,0,5.72348,1024,38056,912,0,63
conv,10796,65536,128,8,16,1,8,8,1,7,0,8,16,2,1019536,11327748,1,13505411,11330465,0,0,62.3286,10.274,792576,1891328,3163696,3935535,0.0622594,99.3412,205520896,0,54304768,65536,198086656,21114880,0,16804864,1.11704,0,1,2,0,5.69802,1024,37520,3152,0,63
conv,11203,65536,128,8,16,1,8,8,1,7,1,8,16,2,1041596,11651268,1,14145771,11651221,0,0,63.8614,9.80696,913408,1960960,3358471,4053192,0.0622685,99.7983,205520896,0,54960128,65536,202870784,25047040,0,17097728,1.07828,0,1,2,0,5.64519,1024,38056,3096,0,63
conv,16987,65536,128,8,16,1,8,8,2,1,0,8,16,2,3567831,13506704,1,37828114,13513361,0,0,86.3651,8.70317,1347584,1891328,8267114,3732408,0.0620766,99.2898,205520896,0,75440128,3276800,372805632,45961216,0,23772160,0.710512,0,1,2,0,5.61448,1024,37520,896,0,63
conv,17085,65536,128,8,16,1,8,8,2,1,1,8,16,2,3607327,13507354,1,37876226,13514313,0,0,86.3779,8.70592,1276928,1960960,8267057,3733406,0.0620899,99.2587,205520896,0,75440128,3276800,371560448,50810880,0,23884800,0.706079,0,1,2,0,5.54663,1024,38056,896,0,63
conv,10311,65536,128,8,16,1,8,8,2,7,0,8,16,2,880127,9436408,1,13248387,9437733,0,0,68.25,10.274,792576,1891328,2985299,3933323,0.0622641,99.512,205520896,0,53518336,65536,191008768,22753280,0,16610304,1.17427,0,1,2,0,5.78944,1024,37520,2808,0,63
conv,10197,65536,128,8,16,1,8,8,2,7,1,8,16,2,904904,9445404,1,13246447,9447857,0,0,68.2918,9.80696,913408,1960960,2886932,3802429,0.0622207,99.7401,205520896,0,53583872,65536,186028032,28520448,0,16636928,1.18491,0,1,2,0,5.75099,1024,38056,2592,0,63
conv,17322,65536,128,8,16,1,8,8,4,1,0,8,16,2,3758760,13392543,1,38781454,13400113,0,0,88.5948,8.70317,1347584,1891328,8763295,4385532,0.0620016,99.2832,205520896,0,75440128,3276800,403214336,52711424,0,24933376,0.69571,0,1,2,0,5.76789,1024,37520,912,0,63
conv,17404,65536,128,8,16,1,8,8,4,1,1,8,16,2,3744011,13279740,1,38705058,13276193,0,0,88.5516,8.70592,1276928,1960960,8763214,4389539,0.0620294,99.3249,205520896,0,75440128,3276800,401969152,57561088,0,25046016,0.694521,0,1,2,0,5.74254,1024,38056,912,0,63
conv,9659,65536,128,8,16,1,8,8,4,7,0,8,16,2,859326,7346762,1,12011995,7349669,0,0,68.2662,10.274,792576,1891328,2716669,3590483,0.0623611,99.6508,205520896,0,55353344,65536,176459776,24588288,0,16270336,1.25161,0,1,2,0,5.86337,1024,37520,2744,0,63
conv,10433,65536,128,8,16,1,8,8,4,7,1,8,16,2,880914,8373015,1,13198171,8372733,0,0,71.4927,9.80696,913408,1960960,3065376,4054733,0.0623198,99.3974,205520896,0,55156736,65536,194940928,32256000,0,17081344,1.15748,0,1,2,0,5.85245,1024,38056,2944,0,63
conv,26160,10092544,308,8,16,2,1,1,1,1,0,14,22,6,45689451,45524434,2,57999462,45580197,0,0,86.8078,29.124,11239894,327735,20969497,26087614,0.74145,99.9879,205520896,0,1670512640,211419136,846462976,324009984,0,175505408,0.463138,0,1,4,0,19.1523,1024,1232,200,0,14
conv,26154,10092544,308,8,16,2,1,1,1,1,1,14,22,6,45701236,45525071,2,58001138,45581147,0,0,86.8078,24.0206,13566459,458823,20885377,25781486,0.741794,99.986,205520896,0,1670512640,211419136,846462976,324009984,0,175505408,0.464462,0,1,4,0,19.3716,1024,1320,200,0,14
conv,7043,10092544,308,8,16,2,1,1,1,7,0,14,22,1,824196,619048,1,13042054,622593,0,0,0,29.1254,11239424,327680,0,0,0.735688,99.973,205520896,0,133693440,10092544,435421184,93323264,0,43745280,1.73725,0,1,7,0,19.9838,1024,1232,0,0,32
conv,7087,10092544,308,8,16,2,1,1,1,7,1,14,22,1,824176,619850,1,13042058,622593,0,0,0,24.0216,13565952,458752,0,0,0.736587,99.9736,205520896,0,133693440,10092544,435421184,93323264,0,43745280,1.72733,0,1,7,0,20.1162,1024,1320,0,0,32
conv,14734,4358144,266,8,16,2,1,2,1,1,0,14,19,6,25986728,26261539,2,32605458,26312705,0,0,86.4293,18.5357,10208382,426203,16881927,19043089,0.840654,99.9832,205520896,0,785842176,107118592,386531328,289112064,0,95469568,0.826051,0,1,5,0,21.9221,1024,2128,224,0,32
conv,14673,4358144,266,8,16,2,1,2,1,1,1,14,19,6,25976752,26261472,2,32605734,26312705,0,0,86.4292,16.9675,11125801,491720,15360963,18398746,0.841439,99.972,205520896,0,785842176,107118592,386531328,289112064,0,95469568,0.83421,0,1,5,0,22.357,1024,2280,224,0,32
conv,3637,4358144,266,8,16,2,1,2,1,7,0,14,19,1,605555,593515,1,7373206,622593,0,0,0,18.5381,10207232,425994,0,0,0.82877,99.9331,205520896,0,101842944,4358144,241827840,49872896,0,30228480,3.37739,0,1,7,0,24.4312,1024,2128,0,0,32
conv,3669,4358144,266,8,16,2,1,2,1,7,1,14,19,1,602703,598107,1,7373186,622593,0,0,0,16.9692,11124736,491603,0,0,0.829081,99.9408,205520896,0,101842944,4358144,241827840,49872896,0,30228480,3.35067,0,1,7,0,24.4666,1024,2280,0,0,32
conv,10414,2064384,252,8,16,2,1,4,1,1,0,14,18,6,18346618,16643926,2,28478778,16677829,0,0,88.9038,28.1262,4015321,508297,15859765,15962343,0.851022,99.9419,205520896,0,450396160,53444608,297074688,219873280,0,64937984,1.15873,0,1,5,0,24.8689,1024,3920,280,0,24
conv,10525,2064384,252,8,16,2,1,4,1,1,1,14,18,6,18355354,16643322,2,28444306,16678593,0,0,88.8966,14.9013,8030027,508300,14449300,14696693,0.847982,99.9365,205520896,0,450396160,53444608,297074688,219873280,0,64937984,1.15942,0,1,5,0,25.2302,1024,4200,280,0,24
conv,1902,2064384,252,8,16,2,1,4,1,7,0,14,18,2,716657,577899,1,4391626,622593,0,0,0,28.1363,4014080,507904,0,0,0.863633,99.8946,205520896,0,76677120,2064384,145031168,27688960,0,22757376,6.47444,0,1,7,0,29.7166,1024,3920,0,0,32
conv,2248,2064384,252,8,16,2,1,4,1,7,1,14,18,1,579404,595225,1,4391610,622593,0,0,0,14.9052,8028160,507905,0,0,0.86667,99.8283,205520896,0,76677120,2064384,145031168,27688960,0,22757376,5.49733,0,1,7,0,28.3486,1024,4200,0,0,32
conv,7665,974848,238,8,16,2,1,8,1,1,0,14,17,6,13702541,11827692,2,18013914,11862373,0,0,88.1269,17.41,4817312,483548,8619739,8938224,0.626649,99.8942,205520896,0,269533184,26664960,192577536,255401984,0,49860608,1.5762,0,1,5,0,23.1627,1024,7504,392,0,32
conv,7817,974848,238,8,16,2,1,8,1,1,1,14,17,6,13663089,11827665,2,18021126,11862033,0,0,88.1285,28.0177,2810341,483579,8714345,9555618,0.629138,99.878,205520896,0,269533184,26664960,192577536,255401984,0,49860608,1.59452,0,1,4,0,23.8522,1024,8040,392,0,32
conv,1438,974848,238,8,16,2,1,8,1,7,0,14,17,2,552737,574992,1,2925634,622593,0,0,0,17.3852,4816896,491526,0,0,0.6215,99.7144,205520896,0,64094208,974848,96632832,17055744,0,19324928,8.53607,0,1,7,0,36.4831,1024,7504,0,0,32
conv,1200,974848,238,8,16,2,1,8,1,7,1,14,17,2,689541,566016,1,2925714,622593,0,0,0,27.9544,2809856,491523,0,0,0.644974,99.8379,205520896,0,64094208,974848,96632832,17055744,0,19324928,10.4,0,1,7,0,39.5633,1024,8040,0,0,32
conv,16311,3964928,242,8,16,2,2,1,1,1,0,11,22,7,38175847,20747934,2,45874298,21299201,0,0,87.4145,38.2984,4851518,263346,27817602,16189510,0.874685,99.9749,205520896,0,852918272,104628224,416415744,194838528,0,82083840,0.74875,0,1,5,0,20.2347,1024,1936,224,0,32
conv,16243,3964928,242,8,16,2,2,1,1,1,1,11,22,7,38291460,20745930,2,45870266,21299201,0,0,87.4141,23.1142,8047500,427425,27469778,14509871,0.870692,99.964,205520896,0,852918272,104628224,475136000,178061312,0,84049920,0.749321,0,1,5,0,21.06,1024,2024,224,0,32
conv,3111,3964928,242,8,16,2,2,1,1,7,0,11,22,1,538470,796284,1,7340422,1114113,0,0,0,38.3209,4849664,262204,0,0,0.650236,99.9215,205520896,0,81625088,3964928,181534720,41975808,0,22413312,3.95269,0,1,7,0,24.7867,1024,1936,0,0,37
conv,3116,3964928,242,8,16,2,2,1,1,7,1,11,22,1,527618,781596,1,7340414,1114113,0,0,0,23.126,8044544,426074,0,0,0.857311,99.9103,205520896,0,81625088,3964928,240254976,41975808,0,25165824,3.91243,0,1,7,0,24.4595,1024,2024,0,0,32
conv,16099,3964928,242,8,16,2,2,1,2,1,0,11,22,7,38238575,20731437,2,44609974,20742147,0,0,89.8464,39.3088,4851787,131610,28172085,17000729,0.871398,99.9782,205520896,0,873431040,104628224,406388736,195067904,0,83034112,0.746826,0,1,5,0,19.5397,1024,1936,224,0,32
conv,16210,3964928,242,8,16,2,2,1,2,1,1,11,22,7,38033090,20731709,2,44611630,20742145,0,0,89.8462,23.1142,8047672,427271,26539221,15326340,0.872495,99.9681,205520896,0,873431040,104628224,469073920,178290688,0,85131264,0.751466,0,1,5,0,20.9117,1024,2024,224,0,32
conv,2973,3964928,242,8,16,2,2,1,2,7,0,11,22,1,527679,548271,1,6078870,557057,0,0,0,39.3298,4849664,131072,0,0,0.648857,99.9478,205520896,0,100040704,3964928,171507712,38010880,0,22937600,4.09246,0,1,7,0,26.6946,1024,1936,0,0,36
conv,2998,3964928,242,8,16,2,2,1,2,7,1,11,22,1,527648,550021,1,6078854,557057,0,0,0,23.1248,8044544,426516,0,0,0.84835,99.9459,205520896,0,100040704,3964928,234192896,38010880,0,25821184,4.05499,0,1,7,0,25.9074,1024,2024,0,0,32
conv,9933,1712128,209,8,16,2,2,2,1,1,0,11,19,6,21572133,12125576,2,30538462,12648449,0,0,86.349,30.5786,3204111,574946,16348837,9388270,0.86823,99.9686,205520896,0,432021504,53092352,280035328,218128384,0,55222272,1.23188,0,1,5,0,20.5909,1024,3344,256,0,32
conv,9925,1712128,209,8,16,2,2,2,1,1,1,11,19,6,22047280,12122692,2,30504922,12648449,0,0,86.46,27.6378,3540446,640719,17412694,9987254,0.863664,99.9499,205520896,0,432021504,53092352,284229632,234905600,0,56205312,1.2227,0,1,5,0,21.4823,1024,3496,256,0,32
conv,1690,1712128,209,8,16,2,2,2,1,7,0,11,19,2,576545,807153,2,4751786,1114113,0,0,0,30.5968,3203072,573737,0,0,0.612725,99.8691,205520896,0,65552384,1712128,102825984,25403392,0,17793024,7.33009,0,1,7,0,31.3737,1024,3344,0,0,35
conv,1679,1712128,209,8,16,2,2,2,1,7,1,11,19,2,571583,800444,2,4751790,1114113,0,0,0,27.6578,3538944,639206,0,0,0.857169,99.8893,205520896,0,65552384,1712128,107020288,25403392,0,17989632,7.39989,0,1,7,0,31.5032,1024,3496,0,0,32
conv,9896,1712128,209,8,16,2,2,2,2,1,0,11,19,6,22264440,12083797,2,29669182,12091397,0,0,90.1012,33.0874,3204791,287732,19307029,10621404,0.870557,99.9239,205520896,0,416055296,53092352,271089664,207192064,0,53805056,1.22239,0,1,5,0,20.0478,1024,3344,256,0,32
conv,10002,1712128,209,8,16,2,2,2,2,1,1,11,19,6,22384410,12083768,2,29623390,12091395,0,0,90.11,28.7035,3540891,485047,19131761,10377771,0.870354,99.9524,205520896,0,416055296,53092352,276996096,223969280,0,54845440,1.23825,0,1,5,0,20.7338,1024,3496,256,0,32
conv,1566,1712128,209,8,16,2,2,2,2,7,0,11,19,2,608730,549409,1,3580318,557057,0,0,0,33.1122,3203072,286836,0,0,0.821591,99.8625,205520896,0,70516736,1712128,93880320,20267008,0,17457152,7.91338,0,1,7,0,34.0442,1024,3344,0,0,32
conv,1574,1712128,209,8,16,2,2,2,2,7,1,11,19,2,606148,547934,1,3580338,557057,0,0,0,28.7284,3538944,483499,0,0,0.82938,99.8713,205520896,0,70516736,1712128,99786752,20267008,0,17711104,7.91316,0,1,7,0,35.3702,1024,3496,0,0,32
conv,6386,811008,198,8,16,2,2,4,1,1,0,11,18,6,13832295,7786928,2,25095470,8323087,0,0,86.6171,31.5108,1802247,590326,8973685,3958900,0.631416,99.8032,205520896,0,265232384,26501120,211845120,179699712,0,40910848,1.94804,0,1,4,0,22.3247,1024,6160,320,0,30
conv,6355,811008,198,8,16,2,2,4,1,1,1,11,18,6,13823661,7786560,2,24939022,8323087,0,0,86.5797,21.2019,2949164,606750,8758288,3685090,0.629413,99.8111,205520896,0,265232384,26501120,214466560,195428352,0,41771008,1.94635,0,1,4,0,21.7779,1024,6440,320,0,30
conv,1095,811008,198,8,16,2,2,4,1,7,0,11,18,3,577096,853610,2,3343078,1114113,0,0,0,31.3013,1802240,606347,0,0,0.50545,99.7122,205520896,0,58376192,811008,63471616,15179776,0,15433728,11.3985,0,1,7,0,38.3189,1024,6160,0,0,48
conv,1197,811008,198,8,16,2,2,4,1,7,1,11,18,3,577023,930047,2,3342998,1114113,0,0,0,21.107,2949120,622770,0,0,0.595497,99.8496,205520896,0,58376192,811008,66093056,15179776,0,15556608,10.4213,0,1,7,0,35.661,1024,6440,0,0,40
conv,6266,811008,198,8,16,2,2,4,2,1,0,11,18,6,13834067,7754260,2,23784330,7766045,0,0,91.0468,35.9442,1802310,295165,9439788,4120413,0.617621,99.8896,205520896,0,230776832,26501120,203440128,163315712,0,38633472,1.96973,0,1,4,0,21.9849,1024,6160,320,0,30
conv,6359,811008,198,8,16,2,2,4,2,1,1,11,18,6,13663505,7755721,2,23484362,7766061,0,0,90.9826,22.1457,2949269,455089,9298493,3987764,0.612273,99.8791,205520896,0,230776832,26501120,207638528,179044352,0,39546880,1.92046,0,1,4,0,23.1458,1024,6440,320,0,30
conv,884,811008,198,8,16,2,2,4,2,7,0,11,18,3,577048,542500,1,2273946,557057,0,0,0,35.8094,1802240,303131,0,0,0.611506,99.7514,205520896,0,55123968,811008,55066624,11214848,0,14823424,14.2861,0,1,7,0,41.2496,1024,6160,0,0,40
conv,974,811008,198,8,16,2,2,4,2,7,1,11,18,2,577066,545420,1,2273934,557057,0,0,0,22.0694,2949120,467015,0,0,0.611802,99.5983,205520896,0,55123968,811008,59265024,11214848,0,15003648,12.714,0,1,7,0,41.4994,1024,6440,0,0,40
conv,4662,382976,187,8,16,2,2,8,1,1,0,11,17,6,8587503,5685304,2,24040522,6160417,0,0,87.5637,27.8609,1261568,723610,7196505,2202684,0.351162,99.8439,205520896,0,149669888,13228032,177750016,134526976,0,31223808,2.60122,0,1,5,0,23.2272,1024,11792,448,0,40
conv,4817,382976,187,8,16,2,2,8,1,1,1,11,17,5,6947410,5764914,2,23844786,6160409,0,0,87.403,27.947,1419264,559799,6394124,2373790,0.270429,99.8137,205520896,0,149669888,13228032,179585024,147109888,0,31899648,2.57897,0,1,4,0,22.6921,1024,12328,448,0,42
conv,910,382976,187,8,16,2,2,8,1,7,0,11,17,3,553042,950399,2,2647390,1114113,0,0,0,28.0106,1261568,712996,0,0,0.344465,99.6725,205520896,0,52555776,382976,43794432,10270720,0,13811712,13.6961,0,1,6,0,43.2701,1024,11792,0,0,56
conv,1003,382976,187,8,16,2,2,8,1,7,1,11,17,3,561497,964807,2,2647574,1114113,0,0,0,27.9844,1419264,557152,0,0,0.25983,99.659,205520896,0,52555776,382976,45629440,10270720,0,13897728,12.4196,0,1,6,0,37.6839,1024,12328,0,0,56
conv,4496,382976,187,8,16,2,2,8,2,1,0,11,17,6,8417495,5590243,2,23172390,5603429,0,0,92.3802,33.9599,1261568,367084,7145376,1936614,0.351443,99.829,205520896,0,144676864,13228032,169615360,132435968,0,30732288,2.70438,0,1,5,0,22.5029,1024,11792,448,0,40
conv,4824,382976,187,8,16,2,2,8,2,1,1,11,17,5,7196822,5589995,2,22960298,5603515,0,0,92.3806,30.065,1419264,420376,6189144,2534596,0.269864,99.7038,205520896,0,144676864,13228032,172959744,144494592,0,31432704,2.57152,0,1,4,0,21.7808,1024,12328,448,0,42
conv,698,382976,187,8,16,2,2,8,2,7,0,11,17,3,552806,540385,1,1625362,557057,0,0,0,34.1831,1261568,356447,0,0,0.339022,99.696,205520896,0,47562752,382976,35659776,6868992,0,13258752,18.0458,0,1,6,0,44.9624,1024,11792,0,0,56
conv,804,382976,187,8,16,2,2,8,2,7,1,11,17,3,552767,538218,1,1625366,557057,0,0,0,30.0993,1419264,418280,0,0,0.259269,99.6197,205520896,0,47562752,382976,39004160,6868992,0,13393920,15.614,0,1,6,0,45.0915,1024,12328,0,0,56
conv,11389,1802240,220,8,16,2,4,1,1,1,0,10,22,7,33043782,12069038,2,37991286,13566693,0,0,84.5389,35.8735,2868768,626532,19343720,7337320,0.848956,99.9642,205520896,0,433487872,52133888,348192768,98467840,0,44343296,1.07508,0,1,5,0,19.9645,1024,3344,280,0,32
conv,11347,1802240,220,8,16,2,4,1,1,1,1,10,22,7,33086998,12081537,2,37981142,13564897,0,0,84.5384,37.8451,2867902,445309,20361042,7769906,0.845706,99.96,205520896,0,433487872,52133888,384892928,98467840,0,45776896,1.08275,0,1,5,0,17.9109,1024,3432,280,0,24
conv,1575,1802240,220,8,16,2,4,1,1,7,0,10,22,3,527626,1507532,2,5874106,2097153,0,0,0,35.9098,2867200,624569,0,0,0.507915,99.8489,205520896,0,44597248,1802240,105971712,18317312,0,14229504,7.88036,0,1,7,0,26.5112,1024,3344,0,0,48
conv,1528,1802240,220,8,16,2,4,1,1,7,1,10,22,3,551539,1368168,2,5874094,2097153,0,0,0,37.8677,2867200,444031,0,0,0.61747,99.8333,205520896,0,44597248,1802240,142671872,18317312,0,15663104,8.02222,0,1,7,0,27.4534,1024,3432,0,0,40
conv,11183,1802240,220,8,16,2,4,1,2,1,0,10,22,7,33006140,12016474,2,36049614,12516885,0,0,89.7285,39.4147,2868357,312912,21855406,8405251,0.852419,99.9593,205520896,0,449904640,52133888,339247104,90013696,0,44220416,1.08605,0,1,5,0,19.9007,1024,3344,280,0,32
conv,11237,1802240,220,8,16,2,4,1,2,1,1,10,22,7,32947156,12018413,2,36050470,12517557,0,0,89.7272,37.8368,2869319,444619,19859127,7478503,0.842317,99.9671,205520896,0,449904640,52133888,379371520,90193920,0,45883392,1.05917,0,1,5,0,18.6504,1024,3432,280,0,24
conv,1354,1802240,220,8,16,2,4,1,2,7,0,10,22,2,663031,835087,2,3940786,1048577,0,0,0,39.4399,2867200,312037,0,0,0.486544,99.8811,205520896,0,64798720,1802240,97026048,19185664,0,14680064,9.06558,0,1,7,0,32.3474,1024,3344,0,0,53
conv,1375,1802240,220,8,16,2,4,1,2,7,1,10,22,2,527642,802345,2,3940790,1048577,0,0,0,37.8787,2867200,443075,0,0,0.647427,99.8016,205520896,0,64798720,1802240,137150464,19365888,0,16343040,9.02898,0,1,7,0,32.3669,1024,3432,0,0,40
conv,7297,778240,190,8,16,2,4,2,1,1,0,10,19,7,20039460,7230350,2,30627658,8650753,0,0,83.7289,25.6551,2064513,850212,10781004,3091884,0.593869,99.8703,205520896,0,224944128,26468352,247758848,107855872,0,31764480,1.62425,0,1,4,0,17.8228,1024,5776,320,0,28
conv,7409,778240,190,8,16,2,4,2,1,1,1,10,19,7,19954749,7218787,2,30553350,8650753,0,0,83.754,31.7455,1802362,553170,10680737,3158107,0.591265,99.7945,205520896,0,224944128,26468352,258244608,129875968,0,33034240,1.65493,0,1,4,0,17.54,1024,5928,320,0,30
conv,1291,778240,190,8,16,2,4,2,1,7,0,10,19,3,529883,1686211,2,4338190,2097153,0,0,0,25.687,2064384,846727,0,0,0.382251,99.8122,205520896,0,36921344,778240,54296576,11943936,0,11911168,9.66325,0,1,6,0,30.9605,1024,5776,0,0,63
conv,1201,778240,190,8,16,2,4,2,1,7,1,10,19,4,669703,1659211,2,4338198,2097153,0,0,0,31.7379,1802240,553861,0,0,0.451579,99.7611,205520896,0,36921344,778240,64782336,11943936,0,12320768,10.274,0,1,6,0,30.2514,1024,5928,0,0,56
conv,7480,778240,190,8,16,2,4,2,2,1,0,10,19,7,20002922,7127291,2,28779806,7602177,0,0,89.8093,30.0522,2064542,423713,10791801,3177993,0.593547,99.9248,205520896,0,223670272,26468352,239747072,103542784,0,31326208,1.67346,0,1,4,0,17.6672,1024,5776,320,0,32
conv,7442,778240,190,8,16,2,4,2,2,1,1,10,19,6,19698210,7128130,2,28854958,7602177,0,0,89.772,33.7173,1802372,415409,10790782,3396594,0.592475,99.9089,205520896,0,223670272,26468352,251711488,129232896,0,32788480,1.65245,0,1,4,0,16.9981,1024,5928,320,0,28
conv,997,778240,190,8,16,2,4,2,2,7,0,10,19,3,543106,884088,2,2671106,1048577,0,0,0,30.0591,2064384,423306,0,0,0.367204,99.7926,205520896,0,47788032,778240,46284800,11534336,0,11935744,12.5702,0,1,6,0,36.3558,1024,5776,0,0,63
conv,927,778240,190,8,16,2,4,2,2,7,1,10,19,3,548044,885032,2,2671134,1048577,0,0,0,33.7187,1802240,415452,0,0,0.445194,99.7875,205520896,0,47788032,778240,58249216,11534336,0,12394496,13.3846,0,1,6,0,38.4715,1024,5928,0,0,56
conv,5053,368640,180,8,16,2,4,4,1,1,0,10,18,6,11618666,5236060,2,28464974,6193153,0,0,83.5936,23.7691,1208320,873042,7247383,1492294,0.307448,99.828,205520896,0,117096448,13213696,214056960,66936832,0,24133632,2.43825,0,1,5,0,19.2598,1024,10640,400,0,40
conv,4946,368640,180,8,16,2,4,4,1,1,1,10,18,6,11858160,5204685,2,28328338,6193153,0,0,83.5374,21.677,1419264,938550,7257068,1395890,0.307564,99.8292,205520896,0,117096448,13213696,214843392,82927616,0,24788992,2.42861,0,1,5,0,18.7887,1024,10920,400,0,61
conv,1419,368640,180,8,16,2,4,4,1,7,0,10,18,6,1920820,3092028,2,5286022,3806189,0,0,37.5823,24.413,1208320,818143,474394,442442,0.313584,99.7076,205520896,0,32948224,368640,54419456,12935168,0,11855872,8.72873,0,1,5,0,25.4154,1024,10640,176,0,63
