Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,29893,16777216,64,8,8,1,1,1,1,7,1,8,8,1,2622871,2108577,1,42724672,4194306,4,111149056,0,5,47.3295,51380224,6291456,0,0,0.911045,99.9925,822083584,0,771751936,16777216,1763704832,704643072,0,133693440,1,4.50319,0,0,0,1,2,4,18.4738,100,95.3431,1024,840,0,0,31
conv,35282,8388608,64,8,8,1,1,2,1,1,0,8,8,7,9069291,50796873,3,84013096,62914562,4,115343360,79.4987,2,47.8839,29360128,3932160,115343360,58720256,0.978385,99.9952,822083584,0,3825205248,419430400,1557135360,687865856,0,238813184,3,3.79769,0,0,0,1,1,6,30.6156,100,95.6778,1024,1232,224,0,32
conv,35127,8388608,64,8,8,1,1,2,1,1,1,8,8,7,9012371,50698429,3,84142648,62914562,4,115343360,79.4987,4,24.4227,58720256,6553600,115343360,58720256,0.981046,99.9936,822083584,0,3825205248,419430400,1557135360,687865856,0,238813184,3,3.82969,0,0,0,1,1,6,30.8741,100,95.6778,1024,1320,224,0,32
conv,15707,8388608,64,8,8,1,1,2,1,7,0,8,8,2,2342311,2106297,2,26060374,4194306,4,57671680,0,5,47.8839,29360128,3932160,0,0,0.919151,99.9863,822083584,0,704643072,8388608,978321408,377487360,0,97255424,2,8.57899,0,0,0,1,2,4,24.2522,100,92.8908,1024,1232,0,0,32
conv,15709,8388608,64,8,8,1,1,2,1,7,1,8,8,2,2363433,2106281,2,26081546,4194306,4,57671680,0,9,24.4227,58720256,6553600,0,0,0.893168,99.9883,822083584,0,704643072,8388608,978321408,377487360,0,97255424,2,8.57661,0,0,0,1,2,4,24.245,100,92.8908,1024,1320,0,0,32
conv,27580,4194304,64,8,8,1,1,4,1,1,0,8,8,7,10434209,36199738,3,75821584,40894466,4,89128960,81.2183,1,86.0577,9175040,2752512,115343360,36700160,0.862931,99.9906,822083584,0,2090074112,209715200,1193803776,616562688,0,167903232,3,4.86554,0,0,0,1,1,5,27.2597,100,91.7984,1024,2128,280,0,32
conv,27628,4194304,64,8,8,1,1,4,1,1,1,8,8,7,10462252,36193309,3,75691462,40894466,4,89128960,81.2183,2,47.4621,18350080,3276800,115343360,36700160,0.872748,99.9922,822083584,0,2090074112,209715200,1193803776,616562688,0,167903232,3,4.88966,0,0,0,1,1,5,27.3943,100,91.7984,1024,2280,280,0,32
conv,8612,4194304,64,8,8,1,1,4,1,7,0,8,8,3,2363551,2107873,2,17889842,4194306,4,31457280,0,3,86.0577,9175040,2752512,0,0,0.814718,99.9799,822083584,0,553648128,4194304,585629696,251658240,0,76414976,3,15.667,0,0,0,1,2,5,34.7784,100,90.6732,1024,2128,0,0,32
conv,8612,4194304,64,8,8,1,1,4,1,7,1,8,8,3,2363609,2107889,2,17890054,4194306,4,31457280,0,6,47.4621,18350080,3276800,0,0,0.812379,99.9757,822083584,0,553648128,4194304,585629696,251658240,0,76414976,3,15.6592,0,0,0,1,2,5,34.7626,100,90.6732,1024,2280,0,0,32
conv,17051,2097152,64,8,8,1,1,8,1,1,0,8,8,6,3512359,21902707,3,48921538,29884418,4,52953088,77.4301,3,44.7875,12845056,3735552,70254592,25690112,0.495553,99.9871,822083584,0,1232732160,104857600,773062656,771227648,0,132186112,3,7.89188,0,0,0,1,1,5,35.9007,100,87.5651,1024,3920,392,0,32
conv,17157,2097152,64,8,8,1,1,8,1,1,1,8,8,6,3244570,21140101,3,49052218,29884418,4,52953088,77.4301,2,86.4981,6422528,2162688,70254592,25690112,0.462328,99.9815,822083584,0,1232732160,104857600,773062656,771227648,0,132186112,3,7.82122,0,0,0,1,1,5,35.5813,100,87.5651,1024,4200,392,0,32
conv,5545,2097152,64,8,8,1,1,8,1,7,0,8,8,4,2207411,2105653,2,13665576,4194306,4,17825792,0,7,44.7875,12845056,3735552,0,0,0.484521,99.9685,822083584,0,444858368,2097152,389283840,164364288,0,73596928,5,24.2334,0,0,0,1,3,4,55.2848,100,77.3931,1024,3920,0,0,32
conv,5482,2097152,64,8,8,1,1,8,1,7,1,8,8,4,2207296,2105701,2,13535956,4194306,4,17825792,0,4,86.4981,6422528,2162688,0,0,0.460699,99.9644,822083584,0,444858368,2097152,389283840,164364288,0,73596928,5,24.7564,0,0,0,1,3,4,56.4801,100,77.3931,1024,4200,0,0,32
conv,36405,8388608,64,8,8,1,2,1,1,1,0,8,8,7,9081447,50145860,3,134490996,62914562,5,162529280,82.024,2,46.0701,29360128,5242880,205520896,58720256,0.978053,99.9951,822083584,0,4345298944,411041792,1682964480,603979776,0,254803968,3,3.69236,0,0,0,1,1,7,29.5781,100,96.4635,1024,1232,224,0,32
conv,37410,8388608,64,8,8,1,2,1,1,1,1,8,8,7,9266469,50510628,3,134475308,62914562,5,162529280,82.024,2,47.5098,29360128,4194304,205520896,58720256,0.977861,99.9956,822083584,0,4345298944,411041792,1917845504,293601280,0,252444672,3,3.60217,0,0,0,1,1,7,32.8254,100,96.4304,1024,1288,224,0,32
conv,16258,8388608,64,8,8,1,2,1,1,7,0,8,8,2,2363263,2106461,2,31481518,4194306,4,59768832,0,5,46.0701,29360128,5242880,0,0,0.671005,99.9913,822083584,0,461373440,8388608,743440384,385875968,0,82575360,2,8.28802,0,0,0,1,1,4,20.2992,100,91.627,1024,1232,0,0,37
conv,16271,8388608,64,8,8,1,2,1,1,7,1,8,8,2,2363453,2106009,2,31585230,4194306,4,59768832,0,5,47.5098,29360128,4194304,0,0,0.90746,99.9854,822083584,0,461373440,8388608,978321408,419430400,0,90963968,2,8.28184,0,0,0,1,2,4,21.553,100,92.3991,1024,1288,0,0,32
conv,35531,8388608,64,8,8,1,2,1,2,1,0,8,8,4,3424979,31206188,3,134475364,60817410,5,162529280,82.9071,3,46.0701,29360128,5242880,205520896,58720256,0.735886,99.9947,822083584,0,4387241984,411041792,1674575872,310378496,0,246677504,3,3.78497,0,0,0,1,1,7,27.6937,100,96.347,1024,1232,224,0,36
conv,36983,8388608,64,8,8,1,2,1,2,1,1,8,8,7,9280736,50388350,3,134605228,60817410,5,162529280,82.9071,2,47.5098,29360128,4194304,205520896,58720256,0.977894,99.9953,822083584,0,4387241984,411041792,1909456896,293601280,0,253493248,3,3.63436,0,0,0,1,1,7,27.7041,100,96.4452,1024,1288,224,0,32
conv,15885,8388608,64,8,8,1,2,1,2,7,0,8,8,2,2363395,2106465,2,31455254,2097154,4,59768832,0,5,46.0701,29360128,5242880,0,0,0.705809,99.9872,822083584,0,503316480,8388608,735051776,360710144,0,82837504,2,8.48562,0,0,0,1,1,5,20.784,100,91.6535,1024,1232,0,0,37
conv,15899,8388608,64,8,8,1,2,1,2,7,1,8,8,2,2363265,2108445,2,31584870,2097154,4,59768832,0,5,47.5098,29360128,4194304,0,0,0.842251,99.9898,822083584,0,503316480,8388608,969932800,394264576,0,91226112,2,8.47877,0,0,0,1,2,5,22.2377,100,92.421,1024,1288,0,0,32
conv,26302,4194304,64,8,8,1,2,2,1,1,0,8,8,7,11144366,33270802,3,101576364,37748738,5,112197632,81.9641,2,44.1744,16777216,4456448,160432128,33554432,0.986002,99.9878,822083584,0,1943666688,209715200,1128792064,784334848,0,167116800,3,5.10887,0,0,0,1,1,6,25.1826,100,91.4142,1024,1936,256,0,32
conv,23756,4194304,64,8,8,1,2,2,1,1,1,8,8,6,4062603,25697286,4,101317002,37748738,5,112197632,81.9641,2,42.0956,17825792,4456448,160432128,33554432,0.739757,99.9889,822083584,0,1943666688,209715200,1145569280,788529152,0,167772160,3,5.66272,0,0,0,1,1,7,27.9701,100,91.4478,1024,2024,256,0,40
conv,8952,4194304,64,8,8,1,2,2,1,7,0,8,8,2,2363455,2108077,2,21100878,4194306,4,31981568,0,5,44.1744,16777216,4456448,0,0,0.709825,99.9828,822083584,0,406847488,4194304,419954688,239075328,0,66584576,3,14.9987,0,0,0,1,2,4,30.4619,100,88.8041,1024,1936,0,0,35
conv,8929,4194304,64,8,8,1,2,2,1,7,1,8,8,2,2363429,2107553,2,21100874,4194306,4,31981568,0,6,42.0956,17825792,4456448,0,0,0.94409,99.9771,822083584,0,406847488,4194304,436731904,243269632,0,67239936,3,15.1092,0,0,0,1,2,5,31.1509,100,88.9133,1024,2024,0,0,32
conv,26095,4194304,64,8,8,1,2,2,2,1,0,8,8,7,11040817,33184232,3,101446978,35651586,5,112197632,83.2215,2,44.1744,16777216,4456448,160432128,33554432,0.99156,99.992,822083584,0,1981415424,209715200,1120403456,775946240,0,167772160,3,5.17535,0,0,0,1,1,6,25.7205,100,91.4478,1024,1936,256,0,32
conv,23258,4194304,64,8,8,1,2,2,2,1,1,8,8,6,4083991,25625791,4,101446666,35651586,6,112197632,83.2215,3,42.0956,17825792,4456448,160432128,33554432,0.741105,99.9927,822083584,0,1981415424,209715200,1137180672,796917760,0,168951808,3,5.79491,0,0,0,1,1,7,28.8881,100,91.5075,1024,2024,256,0,40
conv,8572,4194304,64,8,8,1,2,2,2,7,0,8,8,2,2104045,2108013,2,20971092,2097154,4,31981568,0,6,44.1744,16777216,4456448,0,0,0.724598,99.9815,822083584,0,444596224,4194304,411566080,234881024,0,67371008,3,15.7604,0,0,0,1,2,5,32.3311,100,88.9348,1024,1936,0,0,35
conv,8567,4194304,64,8,8,1,2,2,2,7,1,8,8,3,2363389,2107481,2,21100710,2097154,4,31981568,0,6,42.0956,17825792,4456448,0,0,0.955155,99.9742,822083584,0,444596224,4194304,428343296,247463936,0,68288512,3,15.7409,0,0,0,1,2,5,32.5346,100,89.0835,1024,2024,0,0,32
conv,18388,2097152,64,8,8,1,2,4,1,1,0,8,8,5,3149594,16999021,4,84868754,25165826,5,87556096,81.9104,2,44.3155,10485760,3276800,137887744,20971520,0.55625,99.9785,822083584,0,1109131264,104857600,851705856,547356672,0,124583936,3,7.31296,0,0,0,1,1,7,27.0565,100,86.1652,1024,3344,320,0,40
conv,18263,2097152,64,8,8,1,2,4,1,1,1,8,8,5,3156985,16943205,4,84868714,25165826,6,87556096,81.9104,2,37.8303,11796480,4325376,137887744,20971520,0.557638,99.9839,822083584,0,1109131264,104857600,862191616,568328192,0,125566976,3,7.37164,0,0,0,1,1,7,27.1216,100,86.2735,1024,3496,320,0,48
conv,5713,2097152,64,8,8,1,2,4,1,7,0,8,8,4,2364283,2107581,2,15924874,4194306,4,18612224,0,6,44.3155,10485760,3276800,0,0,0.539537,99.964,822083584,0,339345408,2097152,258211840,153092096,0,61997056,4,23.5315,0,0,0,1,2,4,47.5606,100,79.3803,1024,3344,0,0,54
conv,6919,2097152,64,8,8,1,2,4,1,7,1,8,8,3,2104567,2103721,2,15665368,4194306,3,18612224,0,5,37.8303,11796480,4325376,0,0,0.55661,99.9684,822083584,0,339345408,2097152,268697600,144703488,0,62062592,4,18.661,0,0,0,1,2,4,38.4293,100,79.4021,1024,3496,0,0,40
conv,17242,2097152,64,8,8,1,2,4,2,1,0,8,8,5,3142590,16727109,4,84868714,23068674,6,87556096,83.5058,2,44.3155,10485760,3276800,137887744,20971520,0.559309,99.9885,822083584,0,1123811328,104857600,843317248,576716800,0,125698048,3,7.80061,0,0,0,1,1,7,29.5344,100,86.2878,1024,3344,320,0,32
conv,17409,2097152,64,8,8,1,2,4,2,1,1,8,8,5,3134020,16827056,4,84868978,23068674,6,87556096,83.5058,2,37.8303,11796480,4325376,137887744,20971520,0.558472,99.9815,822083584,0,1123811328,104857600,853803008,589299712,0,126418944,3,7.73888,0,0,0,1,1,7,28.8683,100,86.366,1024,3496,320,0,42
conv,5415,2097152,64,8,8,1,2,4,2,7,0,8,8,4,2104629,2103453,2,15665460,2097154,4,18612224,0,6,44.3155,10485760,3276800,0,0,0.560602,99.9746,822083584,0,354025472,2097152,249823232,146800640,0,61997056,5,24.7631,0,0,0,1,2,4,49.6654,100,79.3803,1024,3344,0,0,46
conv,5196,2097152,64,8,8,1,2,4,2,7,1,8,8,4,2234374,2105477,2,15665480,2097154,4,18612224,0,7,37.8303,11796480,4325376,0,0,0.557082,99.9577,822083584,0,354025472,2097152,260308992,155189248,0,62586880,5,26.0975,0,0,0,1,2,5,53.8161,100,79.5746,1024,3496,0,0,40
conv,18848,1048576,64,8,8,1,2,8,1,1,0,8,8,3,2702065,8475276,3,76643790,18874370,5,74711040,81.8713,1,60.2046,3670016,3735552,126615552,14680064,0.309822,99.9841,822083584,0,853508096,52428800,713162752,546308096,0,109215744,3,7.12976,0,0,0,1,1,6,24.9036,100,85.4814,1024,6160,448,0,40
conv,20107,1048576,64,8,8,1,2,8,1,1,1,8,8,3,2566510,8316260,3,76644286,18874370,4,74711040,81.8713,2,44.4649,7340032,2686976,126615552,14680064,0.280118,99.9859,822083584,0,853508096,52428800,720502784,675282944,0,113475584,2,6.68577,0,0,0,1,1,5,23.8556,100,86.0264,1024,6440,448,0,56
conv,6354,1048576,64,8,8,1,2,8,1,7,0,8,8,3,2418320,2105917,2,13304576,4194306,2,11403264,0,3,60.2046,3670016,3735552,0,0,0.309612,99.9549,822083584,0,331120640,1048576,177340416,109182976,0,61407232,4,21.19,0,0,0,1,2,3,44.2379,100,73.3208,1024,6160,0,0,64
conv,6544,1048576,64,8,8,1,2,8,1,7,1,8,8,3,2437957,2107897,2,13336910,4194306,2,11403264,0,4,44.4649,7340032,2686976,0,0,0.278929,99.9493,822083584,0,331120640,1048576,184680448,118620160,0,61931520,4,20.591,0,0,0,1,2,3,43.2526,100,73.5466,1024,6440,0,0,64
conv,25226,1048576,64,8,8,1,2,8,2,1,0,8,8,2,2831713,8895634,2,76890480,16777218,4,74711040,83.7144,1,60.2046,3670016,3735552,126615552,14680064,0.312196,99.9745,822083584,0,866451456,52428800,704774144,641728512,0,112525312,2,5.31897,0,0,0,1,1,4,19.1166,100,85.7437,1024,6160,448,0,40
conv,27249,1048576,64,8,8,1,2,8,2,1,1,8,8,2,2697069,8172088,2,76903960,16777218,3,74711040,83.7144,1,44.4649,7340032,2686976,126615552,14680064,0.281447,99.9645,822083584,0,866451456,52428800,712114176,660602880,0,113344512,2,4.94402,0,0,0,1,1,4,17.4806,100,85.8467,1024,6440,448,0,48
conv,5988,1048576,64,8,8,1,2,8,2,7,0,8,8,3,2172904,2105865,2,13207192,2097154,3,11403264,0,3,60.2046,3670016,3735552,0,0,0.31018,99.9604,822083584,0,345669632,1048576,168951808,110100480,0,61571072,5,22.631,0,0,0,1,2,3,47.7637,100,73.4849,1024,6160,0,0,64
conv,6698,1048576,64,8,8,1,2,8,2,7,1,8,8,3,2435696,2107825,2,13336842,2097154,2,11403264,0,4,44.4649,7340032,2686976,0,0,0.279001,99.9602,822083584,0,345800704,1048576,176291840,116391936,0,62029824,4,20.1164,0,0,0,1,2,3,42.6361,100,73.6348,1024,6440,0,0,63
conv,29102,4194304,64,8,8,1,4,1,1,1,0,8,8,7,11400597,34686427,4,131723232,45088770,5,135790592,79.1078,1,79.9107,9175040,3670016,205520896,36700160,0.862828,99.9921,822083584,0,2477916160,205520896,1407713280,197132288,0,185204736,3,4.6196,0,0,0,1,1,7,26.6828,100,86.2283,1024,2128,280,0,31
conv,29072,4194304,64,8,8,1,4,1,1,1,1,8,8,7,11343913,34703657,4,131722636,45088770,5,135790592,79.1078,1,87.0139,9175040,2621440,205520896,36700160,0.859949,99.9922,822083584,0,2477916160,205520896,1554513920,192937984,0,189661184,3,4.61427,0,0,0,1,1,7,27.5231,100,86.5519,1024,2184,280,0,31
conv,9723,4194304,64,8,8,1,4,1,1,7,0,8,8,2,2363415,2108165,2,28702962,8388610,4,33030144,0,3,79.9107,9175040,3670016,0,0,0.587452,99.9763,822083584,0,289406976,4194304,438829056,218103808,0,62521344,2,13.6702,0,0,0,1,2,4,26.6493,100,88.6006,1024,2128,0,0,48
conv,9367,4194304,64,8,8,1,4,1,1,7,1,8,8,2,2220229,2107785,3,28573012,8388610,4,33030144,0,3,87.0139,9175040,2621440,0,0,0.703669,99.9785,822083584,0,289406976,4194304,585629696,260046848,0,68419584,2,14.3931,0,0,0,1,2,4,29.0129,100,89.5833,1024,2184,0,0,40
conv,28518,4194304,64,8,8,1,4,1,2,1,0,8,8,7,11579590,34555877,4,131722640,40894466,5,135790592,81.0358,1,79.9107,9175040,3670016,205520896,36700160,0.868313,99.9922,822083584,0,2501509120,205520896,1399324672,184549376,0,185204736,3,4.71313,0,0,0,1,1,7,28.3532,100,86.2726,1024,2128,280,0,32
conv,28400,4194304,64,8,8,1,4,1,2,1,1,8,8,7,11422237,34566390,4,131722740,40894466,5,135790592,81.0358,1,87.0139,9175040,2621440,205520896,36700160,0.864942,99.9884,822083584,0,2501509120,205520896,1546125312,184549376,0,189792256,3,4.71531,0,0,0,1,1,7,29.2577,100,86.6044,1024,2184,280,0,31
conv,9477,4194304,64,8,8,1,4,1,2,7,0,8,8,2,2103817,2103893,2,28572916,4194306,4,33030144,0,3,79.9107,9175040,3670016,0,0,0.618538,99.9776,822083584,0,310378496,4194304,430440448,201326592,0,62390272,3,14.431,0,0,0,1,2,4,27.8377,100,88.5767,1024,2128,0,0,44
conv,9091,4194304,64,8,8,1,4,1,2,7,1,8,8,2,2363265,2107897,2,28702634,4194306,4,33030144,0,3,87.0139,9175040,2621440,0,0,0.717616,99.9684,822083584,0,310378496,4194304,577241088,247463936,0,68419584,3,14.8253,0,0,0,1,2,5,30.3411,100,89.5833,1024,2184,0,0,40
conv,28268,4194304,64,8,8,1,4,1,4,1,0,8,8,7,11322490,34406476,4,131478638,38797314,6,135790592,82.0355,1,79.9107,9175040,3670016,205520896,36700160,0.864465,99.993,822083584,0,2505703424,205520896,1395130368,192937984,0,185466880,3,4.75317,0,0,0,1,1,7,27.5268,100,86.292,1024,2128,280,0,32
conv,28185,4194304,64,8,8,1,4,1,4,1,1,8,8,7,11374612,34383707,4,131593050,38797314,6,135790592,82.0355,1,87.0139,9175040,2621440,205520896,36700160,0.870436,99.989,822083584,0,2505703424,205520896,1541931008,192937984,0,190054400,3,4.77025,0,0,0,1,1,7,28.5274,100,86.6228,1024,2184,280,0,32
conv,8983,4194304,64,8,8,1,4,1,4,7,0,8,8,2,2363299,2106417,2,28702678,2097154,4,33030144,0,4,79.9107,9175040,3670016,0,0,0.607447,99.9799,822083584,0,318767104,4194304,426246144,192937984,0,62259200,3,15.008,0,0,0,1,2,5,29.0266,100,88.5526,1024,2128,0,0,43
conv,8988,4194304,64,8,8,1,4,1,4,7,1,8,8,2,2363361,2106313,2,28702818,2097154,4,33030144,0,3,87.0139,9175040,2621440,0,0,0.722909,99.9744,822083584,0,318767104,4194304,573046784,268435456,0,69206016,3,14.961,0,0,0,1,2,5,30.7697,100,89.7017,1024,2184,0,0,40
conv,21017,2097152,64,8,8,1,4,2,1,1,0,8,8,4,3370855,16173090,4,112261306,29360130,6,109838336,79.5549,2,56.7454,6291456,4456448,182976512,20971520,0.55656,99.9887,822083584,0,1024393216,104857600,998506496,341835776,0,121503744,2,6.4059,0,0,0,1,1,7,23.4202,100,84.6599,1024,3344,320,0,32
conv,20830,2097152,64,8,8,1,4,2,1,1,1,8,8,4,3444874,16052409,4,112520788,29360130,6,109838336,79.5549,1,68.4283,5767168,3145728,182976512,20971520,0.556272,99.9896,822083584,0,1024131072,104857600,1040449536,471859200,0,126812160,3,6.46366,0,0,0,1,1,7,24.4392,100,85.3472,1024,3432,320,0,43
conv,6779,2097152,64,8,8,1,4,2,1,7,0,8,8,3,2363459,2108081,3,20773202,8388610,3,18350080,0,4,56.7454,6291456,4456448,0,0,0.490679,99.9669,822083584,0,250740736,2097152,224657408,159383552,0,55312384,3,19.0736,0,0,0,1,1,4,35.1909,100,82.4274,1024,3344,0,0,64
conv,6794,2097152,64,8,8,1,4,2,1,7,1,8,8,3,2103963,2107997,3,20643440,8388610,3,18350080,0,3,68.4283,5767168,3145728,0,0,0.544922,99.9763,822083584,0,250216448,2097152,266600448,163577856,0,56688640,3,20.0025,0,0,0,1,2,4,36.9013,100,82.9408,1024,3432,0,0,54
conv,20051,2097152,64,8,8,1,4,2,2,1,0,8,8,4,3504349,16075354,4,112520796,25165826,6,109838336,81.9876,2,56.7454,6291456,4456448,182976512,20971520,0.555876,99.9855,822083584,0,1042743296,104857600,990117888,360710144,0,122290176,3,6.70179,0,0,0,1,1,7,24.8448,100,84.8523,1024,3344,320,0,32
conv,20067,2097152,64,8,8,1,4,2,2,1,1,8,8,4,3366451,16001774,4,112261322,25165826,6,109838336,81.9876,1,68.4283,5767168,3145728,182976512,20971520,0.556773,99.9858,822083584,0,1043267584,104857600,1032060928,419430400,0,125566976,3,6.71422,0,0,0,1,1,7,25.1135,100,85.1562,1024,3432,320,0,48
conv,6013,2097152,64,8,8,1,4,2,2,7,0,8,8,3,2103953,2108081,3,20643592,4194306,4,18350080,0,4,56.7454,6291456,4456448,0,0,0.479943,99.9742,822083584,0,269615104,2097152,216268800,167772160,0,55902208,4,22.5948,0,0,0,1,2,4,41.8576,100,82.6128,1024,3344,0,0,64
conv,5733,2097152,64,8,8,1,4,2,2,7,1,8,8,3,2103951,2106037,3,20579108,4194306,4,18350080,0,4,68.4283,5767168,3145728,0,0,0.553763,99.9652,822083584,0,269090816,2097152,258211840,159383552,0,56885248,4,23.9728,0,0,0,1,2,4,45.699,100,82.9997,1024,3432,0,0,54
conv,19758,2097152,64,8,8,1,4,2,4,1,0,8,8,4,3516265,16046455,4,112261330,23068674,6,109838336,83.2606,2,56.7454,6291456,4456448,182976512,20971520,0.559419,99.991,822083584,0,1047199744,104857600,985923584,350224384,0,122028032,3,6.82311,0,0,0,1,1,8,25.0843,100,84.7728,1024,3344,320,0,32
conv,19586,2097152,64,8,8,1,4,2,4,1,1,8,8,4,3357293,15944285,4,112261442,23068674,6,109838336,83.2606,1,68.4283,5767168,3145728,182976512,20971520,0.556659,99.9908,822083584,0,1047199744,104857600,1027866624,467664896,0,127008768,3,6.85041,0,0,0,1,1,8,26.0585,100,85.3699,1024,3432,320,0,44
conv,5499,2097152,64,8,8,1,4,2,4,7,0,8,8,4,2103997,2106241,3,20643536,2097154,4,18350080,0,5,56.7454,6291456,4456448,0,0,0.487972,99.9667,822083584,0,273809408,2097152,212074496,163577856,0,55771136,4,24.5549,0,0,0,1,2,4,45.6174,100,82.572,1024,3344,0,0,64
conv,5211,2097152,64,8,8,1,4,2,4,7,1,8,8,4,2103987,2106109,3,20643584,2097154,4,18350080,0,4,68.4283,5767168,3145728,0,0,0.553767,99.9615,822083584,0,273809408,2097152,254017536,153092096,0,56754176,4,26.011,0,0,0,1,2,5,47.9932,100,82.8738,1024,3432,0,0,48
conv,24049,1048576,64,8,8,1,4,4,1,1,0,8,8,2,2701288,7886300,3,102661874,21495810,5,97320960,79.873,1,51.4968,3932160,3866624,171704320,13107200,0.341473,99.9799,822083584,0,767754240,56623104,859963392,364904448,0,103006208,2,5.59985,0,0,0,1,1,5,18.4854,99.8807,87.1103,1024,5776,400,0,40
conv,25266,1048576,64,8,8,1,4,4,1,1,1,8,8,2,2861583,5977582,3,102921372,21495810,5,97320960,79.873,1,50.625,4325376,3866624,171704320,13107200,0.311483,99.982,822083584,0,767754240,56623104,863109120,328204288,0,101957632,2,5.32998,0,0,0,1,1,5,16.1662,99.8795,86.9777,1024,5928,400,0,48
conv,8430,1048576,64,8,8,1,4,4,1,7,0,8,8,2,2104253,2104421,2,16549560,8388610,2,11468800,0,2,51.4968,3932160,3866624,0,0,0.340937,99.9611,822083584,0,216530944,5242880,146931712,94371840,0,55885824,3,15.988,0,0,0,1,1,2,31.8356,99.7801,71.8631,768,5776,0,0,80
conv,8542,1048576,64,8,8,1,4,4,1,7,1,8,8,3,2363729,2108561,2,16809014,8388610,2,11468800,0,3,50.625,4325376,3866624,0,0,0.309421,99.9503,822083584,0,216924160,5242880,150077440,99614720,0,56246272,3,15.7653,0,0,0,1,1,2,31.3754,99.7815,71.8905,768,5928,0,0,80
conv,23337,1048576,64,8,8,1,4,4,2,1,0,8,8,2,2960890,7786562,3,102921312,17301506,5,97320960,82.6718,1,51.4968,3932160,3866624,171704320,13107200,0.34027,99.9859,822083584,0,616759296,56623104,851574784,264241152,0,94879744,2,5.77562,0,0,0,1,1,6,15.1153,99.8705,86.0063,1024,5776,400,0,40
conv,21750,1048576,64,8,8,1,4,4,2,1,1,8,8,2,2735460,6076232,3,102921460,17301506,5,97320960,82.6718,1,50.625,4325376,3866624,171704320,13107200,0.311126,99.982,822083584,0,616759296,56623104,854720512,330301440,0,97042432,2,6.16206,0,0,0,1,1,6,17.1728,99.8734,86.3182,1024,5928,400,0,48
conv,7285,1048576,64,8,8,1,4,4,2,7,0,8,8,3,2363883,2108597,2,16809142,4194306,2,11468800,0,3,51.4968,3932160,3866624,0,0,0.341396,99.9313,822083584,0,224264192,5242880,138543104,93323264,0,55918592,3,18.4925,0,0,0,1,1,2,36.6212,99.7803,71.7258,768,5776,0,0,80
conv,7828,1048576,64,8,8,1,4,4,2,7,1,8,8,3,2138333,2108545,2,16691674,4194306,2,11468800,0,3,50.625,4325376,3866624,0,0,0.31022,99.9561,822083584,0,224133120,5242880,141688832,98566144,0,56147968,3,17.2264,0,0,0,1,1,2,34.457,99.7811,71.8923,896,5928,0,0,72
conv,23068,1048576,64,8,8,1,4,4,4,1,0,8,8,2,2829028,7694294,3,102662002,15204354,5,97320960,84.146,1,51.4968,3932160,3866624,171704320,13107200,0.341721,99.9823,822083584,0,620953600,56623104,847380480,261095424,0,94781440,2,5.81394,0,0,0,1,1,6,15.2384,99.8704,85.9918,1024,5776,400,0,40
conv,23772,1048576,64,8,8,1,4,4,4,1,1,8,8,2,2598073,5882729,3,102661730,15204354,5,97320960,84.146,1,50.625,4325376,3866624,171704320,13107200,0.310716,99.9786,822083584,0,620953600,56623104,850526208,331350016,0,97075200,2,5.66805,0,0,0,1,1,5,15.182,99.8734,86.3228,1024,5928,400,0,48
conv,6938,1048576,64,8,8,1,4,4,4,7,0,8,8,3,2104381,2106829,2,16679236,2097154,2,11468800,0,3,51.4968,3932160,3866624,0,0,0.341402,99.9683,822083584,0,228327424,5242880,134348800,94371840,0,55918592,4,19.492,0,0,0,1,1,3,39.0586,99.7803,71.777,768,5776,0,0,80
conv,7291,1048576,64,8,8,1,4,4,4,7,1,8,8,3,2104363,2103193,2,16549392,2097154,2,11468800,0,3,50.625,4325376,3866624,0,0,0.309713,99.9363,822083584,0,228458496,5242880,137494528,92274688,0,55984128,3,18.4815,0,0,0,1,1,2,37.022,99.7805,71.7589,896,5928,0,0,72
conv,26049,524288,64,8,8,1,4,8,1,1,0,8,8,2,2561139,4655334,3,97969422,17563650,4,90603520,80.0683,1,42.0544,3145728,4161536,166068224,9175040,0.186174,99.9477,822083584,0,486539264,36700160,805371904,403177472,0,88154112,1,5.13992,0,0,0,1,1,5,13.6092,99.6933,90.5329,1024,10640,560,0,64
