Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,30632,2097152,32,1,0,0,0,16,2,16,64,1,3,8909477,8404269,2,8911509,67108868,1,8388608,0,0,0,0,0,0,0,0.499402,99.9559,2097152,0,291520480,16777216,134217728,29360128,4194304,15335424,1,0,0,0,1,1,1,1,2.56384,100,97.4392,1024,0,0,0,23
mtran,30667,67108864,64,1,0,0,0,16,4,16,4,0,3,8872871,8394884,2,8912293,67108868,1,8388608,0,0,0,0,0,0,0,0.898988,99.9935,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.86946,100,100,1024,0,0,0,7
mtran,30672,67108864,64,1,0,0,0,16,4,16,4,1,3,8909797,11507078,2,8912241,67108868,1,8388608,0,0,0,0,0,0,0,0.899652,99.9934,67108864,0,2483060672,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,17.8922,100,94.2317,1024,0,0,0,9
mtran,30644,33554432,64,1,0,0,0,16,4,16,8,0,3,8909823,8394505,2,8912453,67108868,1,8388608,0,0,0,0,0,0,0,0.919758,99.9927,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,12.3494,100,76.0563,1024,0,0,0,23
mtran,30624,33554432,64,1,0,0,0,16,4,16,8,1,3,8779871,8408419,2,8782543,67108868,1,8388608,0,0,0,0,0,0,0,0.912544,99.9933,33554432,0,2013298624,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,17.3718,100,80.199,1024,0,0,0,23
mtran,30630,16777216,64,1,0,0,0,16,4,16,16,0,3,8909707,8396489,2,8911969,67108868,1,8388608,0,0,0,0,0,0,0,0.915838,99.9914,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,5.81849,100,95.5882,1024,0,0,0,23
mtran,30639,16777216,64,1,0,0,0,16,4,16,16,1,3,8909545,8409783,2,8912389,67108868,1,8388608,0,0,0,0,0,0,0,0.920704,99.9921,16777216,0,1056997312,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,8.32443,100,93.8795,1024,0,0,0,23
mtran,30620,8388608,64,1,0,0,0,16,4,16,32,0,3,8909707,8396917,2,8912045,67108868,1,8388608,0,0,0,0,0,0,0,0.934594,99.9859,0,0,419430400,58720256,134217728,92274688,0,22544384,1,0,0,0,0,1,1,1,3.71641,100,97.6744,1024,0,0,0,23
mtran,30627,8388608,64,1,0,0,0,16,4,16,32,1,3,8909569,8405857,2,8912225,67108868,1,8388608,0,0,0,0,0,0,0,0.937702,99.9862,8388608,0,612401088,58720256,134217728,100663296,16777216,30408704,1,0,0,0,1,1,1,1,4.96831,100,95.693,1024,0,0,0,23
mtran,30614,4194304,64,1,0,0,0,16,4,16,64,0,3,8909699,8396549,2,8912137,67108868,1,8388608,0,0,0,0,0,0,0,0.954189,99.9825,0,0,297795584,29360128,134217728,46137344,0,16252928,1,0,0,0,0,1,1,1,2.7096,100,97.5806,1024,0,0,0,23
mtran,30636,4194304,64,1,0,0,0,16,4,16,64,1,3,8909605,8405997,2,8912213,67108868,1,8388608,0,0,0,0,0,0,0,0.95335,99.9728,4194304,0,394297280,29360128,134217728,50331648,8388608,20185088,1,0,0,0,1,1,1,1,3.33498,100,96.109,1024,0,0,0,23
mtran,30596,67108864,128,1,0,0,0,16,8,16,8,0,3,8789275,8394724,2,8913753,67108868,1,8388608,0,0,0,0,0,0,0,0.895234,99.9934,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.88826,100,100,1024,0,0,0,7
mtran,30564,67108864,128,1,0,0,0,16,8,16,8,1,3,8780033,8408549,2,8913317,67108868,1,8388608,0,0,0,0,0,0,0,0.899261,99.9936,67108864,0,2483093376,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,17.9438,100,94.2326,1024,0,0,0,9
mtran,30600,33554432,128,1,0,0,0,16,8,16,16,0,3,8780011,8394729,2,8912785,67108868,1,8388608,0,0,0,0,0,0,0,0.91263,99.9934,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,12.3667,100,76.0563,1024,0,0,0,23
mtran,30594,33554432,128,1,0,0,0,16,8,16,16,1,3,8909969,8408517,2,8993881,67108868,1,8388608,0,0,0,0,0,0,0,0.909225,99.9938,33554432,0,2013331328,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,17.3913,100,80.1999,1024,0,0,0,23
mtran,30614,16777216,128,1,0,0,0,16,8,16,32,0,3,8909815,8395705,2,8912813,67108868,1,8388608,0,0,0,0,0,0,0,0.90747,99.9918,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,5.82357,100,95.5882,1024,0,0,0,23
mtran,30618,16777216,128,1,0,0,0,16,8,16,32,1,3,8780119,8405129,2,8783215,67108868,1,8388608,0,0,0,0,0,0,0,0.89843,99.9922,16777216,0,1057030016,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,8.33078,100,93.8815,1024,0,0,0,23
mtran,30598,8388608,128,1,0,0,0,16,8,16,64,0,3,8910015,8397725,2,8912437,67108868,1,8388608,0,0,0,0,0,0,0,0.923029,99.99,0,0,419430400,58720256,134217728,92274688,0,22544384,1,0,0,0,0,1,1,1,3.71918,100,97.6744,1024,0,0,0,23
mtran,30622,8388608,128,1,0,0,0,16,8,16,64,1,3,8788711,8402969,2,8800443,67108868,1,8388608,0,0,0,0,0,0,0,0.925662,99.9846,8388608,0,612433792,58720256,134217728,100663296,16777216,30408704,1,0,0,0,1,1,1,1,4.97179,100,95.6964,1024,0,0,0,23
mtran,30442,67108864,256,1,0,0,0,16,16,16,16,0,3,8909767,8396625,2,8913637,67108868,1,8388608,0,0,0,0,0,0,0,0.852428,99.9935,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.92795,100,100,1024,0,0,0,7
mtran,30449,67108864,256,1,0,0,0,16,16,16,16,1,3,8909729,8410649,2,8913709,67108868,1,8388608,0,0,0,0,0,0,0,0.855162,99.993,67108864,0,2483158784,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,18.019,100,94.2345,1024,0,0,0,9
mtran,30528,33554432,256,1,0,0,0,16,16,16,32,0,3,8910035,8398233,2,8913201,67108868,1,8388608,0,0,0,0,0,0,0,0.872004,99.9918,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,12.3942,100,76.0563,1024,0,0,0,23
mtran,30538,33554432,256,1,0,0,0,16,16,16,32,1,3,8780095,8403477,2,8783271,67108868,1,8388608,0,0,0,0,0,0,0,0.879396,99.993,33554432,0,2013396736,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,17.4234,100,80.2019,1024,0,0,0,23
mtran,30577,16777216,256,1,0,0,0,16,16,16,64,0,3,8909951,8398241,2,8913221,67108868,1,8388608,0,0,0,0,0,0,0,0.871132,99.9891,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,5.83013,100,95.5882,1024,0,0,0,23
mtran,30608,16777216,256,1,0,0,0,16,16,16,64,1,3,8909689,8405461,2,8913041,67108868,1,8388608,0,0,0,0,0,0,0,0.878108,99.9886,16777216,0,1057095424,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,8.33416,100,93.8855,1024,0,0,0,23
mtran,30380,67108864,512,1,0,0,0,16,32,16,32,0,3,8894999,8396313,2,8899779,67108868,1,8388608,0,0,0,0,0,0,0,0.779293,99.9923,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.94453,100,100,1024,0,0,0,7
mtran,30413,67108864,512,1,0,0,0,16,32,16,32,1,3,8780197,8406005,2,8914505,67108868,1,8388608,0,0,0,0,0,0,0,0.785181,99.9918,67108864,0,2483289600,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,18.0455,100,94.2383,1024,0,0,0,9
mtran,30436,33554432,512,1,0,0,0,16,32,16,64,0,3,8909791,8398653,2,8913213,67108868,1,8388608,0,0,0,0,0,0,0,0.828489,99.9873,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,12.4343,100,76.0563,1024,0,0,0,23
mtran,30456,33554432,512,1,0,0,0,16,32,16,64,1,3,8909889,8407901,2,8913825,67108868,1,8388608,0,0,0,0,0,0,0,0.838945,99.9935,33554432,0,2013527552,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,17.4687,100,80.2057,1024,0,0,0,23
mtran,30156,67108864,1024,1,0,0,0,16,64,16,64,0,3,8909991,8398885,2,8915173,67108868,1,8388608,0,0,0,0,0,0,0,0.685023,99.9923,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,8.00777,100,100,1024,0,0,0,7
mtran,30533,67108864,1024,1,0,0,0,16,64,16,64,1,3,8780259,8403985,2,8785323,67108868,1,8388608,0,0,0,0,0,0,0,0.702093,99.9917,67108864,0,2483551232,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,17.9902,100,94.2458,1024,0,0,0,9
mtran,43782,67108864,32,1,0,0,0,32,1,32,1,0,2,9169181,8397271,1,9170639,67108868,1,8388608,0,0,0,0,0,0,0,0.485558,99.9947,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.50958,100,100,1024,0,0,0,7
mtran,43876,67108864,32,1,0,0,0,32,1,32,1,1,2,9153855,10748695,1,9155815,67108868,1,8388608,0,0,0,0,0,0,0,0.486043,99.9949,67108864,0,2483036128,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,12.4971,100,94.231,1024,0,0,0,9
mtran,43393,33554432,32,1,0,0,0,32,1,32,2,0,2,9039327,8400576,1,9041045,67108868,1,8388608,0,0,0,0,0,0,0,0.493108,99.9956,0,0,1207959552,167772160,134217728,268435456,0,73400320,1,0,0,0,0,1,1,1,8.59022,100,75.7143,1024,0,0,0,23
mtran,44207,33554432,32,1,0,0,0,32,1,32,2,1,3,9168987,15408752,1,9170875,67108868,1,8388608,0,0,0,0,0,0,0,0.491356,99.9957,33554432,0,1979719648,167772160,134217728,301989888,67108864,104857600,1,0,0,0,1,1,1,1,11.9073,100,80.0002,1024,0,0,0,23
mtran,43247,16777216,32,1,0,0,0,32,1,32,4,0,2,9168909,8402459,1,9170355,67108868,1,8388608,0,0,0,0,0,0,0,0.496828,99.9927,0,0,654311424,117440512,134217728,167772160,0,35127296,1,0,0,0,0,1,1,1,4.05817,100,95.5224,1024,0,0,0,23
mtran,43884,16777216,32,1,0,0,0,32,1,32,4,1,2,9168959,11027666,1,9170779,67108868,1,8388608,0,0,0,0,0,0,0,0.4965,99.9935,16777216,0,1040195552,117440512,134217728,184549376,33554432,50855936,1,0,0,0,1,1,1,1,5.7471,100,93.8149,1024,0,0,0,23
mtran,43379,8388608,32,1,0,0,0,32,1,32,8,0,2,9039325,8394265,1,9170591,67108868,1,8388608,0,0,0,0,0,0,0,0.497072,99.9883,0,0,411041792,58720256,134217728,92274688,0,22282240,1,0,0,0,0,1,1,1,2.58847,100,97.6471,1024,0,0,0,23
mtran,43884,8388608,32,1,0,0,0,32,1,32,8,1,2,9169043,8599539,1,9170811,67108868,1,8388608,0,0,0,0,0,0,0,0.498312,99.9933,8388608,0,603987936,58720256,134217728,100663296,16777216,30146560,1,0,0,0,1,1,1,1,3.43572,100,95.653,1024,0,0,0,23
mtran,43416,4194304,32,1,0,0,0,32,1,32,16,0,2,9168853,8396165,1,9170727,67108868,1,8388608,0,0,0,0,0,0,0,0.498273,99.9793,0,0,293601280,29360128,134217728,46137344,0,16121856,1,0,0,0,0,1,1,1,1.89189,100,97.561,1024,0,0,0,23
mtran,43890,4194304,32,1,0,0,0,32,1,32,16,1,2,8909565,8426267,1,8911509,67108868,1,8388608,0,0,0,0,0,0,0,0.499112,99.9887,4194304,0,390078432,29360128,134217728,50331648,8388608,20054016,1,0,0,0,1,1,1,1,2.31152,100,96.0797,1024,0,0,0,23
mtran,43685,2097152,32,1,0,0,0,32,1,32,32,0,2,9039357,8392853,1,9170647,67108868,1,8388608,0,0,0,0,0,0,0,0.499412,99.9827,0,0,241172480,16777216,134217728,27262976,0,13303808,1,0,0,0,0,1,1,1,1.56783,100,98.5222,1024,0,0,0,23
mtran,43910,2097152,32,1,0,0,0,32,1,32,32,1,2,9039153,8514854,1,9041209,67108868,1,8388608,0,0,0,0,0,0,0,0.499761,99.9802,2097152,0,289415136,16777216,134217728,29360128,4194304,15269888,1,0,0,0,1,1,1,1,1.78034,100,97.4266,1024,0,0,0,23
mtran,43721,1048576,32,1,0,0,0,32,1,32,64,0,2,9168845,8394737,1,9170663,67108868,1,8388608,0,0,0,0,0,0,0,0.499854,99.967,0,0,212860928,10485760,134217728,17825792,0,11829248,1,0,0,0,0,1,1,1,1.40271,100,99.169,1024,0,0,0,23
mtran,43903,1048576,32,1,0,0,0,32,1,32,64,1,2,9039059,8504859,1,9170595,67108868,1,8388608,0,0,0,0,0,0,0,0.499388,99.9961,1048576,0,236986336,10485760,134217728,18874368,2097152,12812288,1,0,0,0,1,1,1,1,1.50632,100,98.4675,1024,0,0,0,23
mtran,43405,67108864,64,1,0,0,0,32,2,32,2,0,2,9126669,8402989,1,9128677,67108868,1,8388608,0,0,0,0,0,0,0,0.903779,99.9947,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.55866,100,100,1024,0,0,0,7
mtran,43840,67108864,64,1,0,0,0,32,2,32,2,1,3,9039480,15311293,1,9170739,67108868,1,8388608,0,0,0,0,0,0,0,0.87402,99.9953,67108864,0,2483044288,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,12.5077,100,94.2312,1024,0,0,0,9
mtran,43482,33554432,64,1,0,0,0,32,2,32,4,0,2,9169109,8406316,1,9171171,67108868,1,8388608,0,0,0,0,0,0,0,0.927219,99.9954,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,8.69799,100,76.0563,1024,0,0,0,23
mtran,43841,33554432,64,1,0,0,0,32,2,32,4,1,2,9039499,11502902,1,9171255,67108868,1,8388608,0,0,0,0,0,0,0,0.868462,99.9957,33554432,0,2013282240,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,12.1303,100,80.1985,1024,0,0,0,23
mtran,43622,16777216,64,1,0,0,0,32,2,32,8,0,2,9039357,8394517,1,9171051,67108868,1,8388608,0,0,0,0,0,0,0,0.916154,99.9955,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,4.08453,100,95.5882,1024,0,0,0,23
mtran,43863,16777216,64,1,0,0,0,32,2,32,8,1,2,9169267,8497113,1,9171279,67108868,1,8388608,0,0,0,0,0,0,0,0.916937,99.9943,16777216,0,1056980928,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,5.81277,100,93.8785,1024,0,0,0,23
mtran,43716,8388608,64,1,0,0,0,32,2,32,16,0,2,9039575,8394161,1,9041741,67108868,1,8388608,0,0,0,0,0,0,0,0.936657,99.9934,0,0,419430400,58720256,134217728,92274688,0,22544384,1,0,0,0,0,1,1,1,2.60246,100,97.6744,1024,0,0,0,23
mtran,43866,8388608,64,1,0,0,0,32,2,32,16,1,2,8981393,8424108,1,9055349,67108868,1,8388608,0,0,0,0,0,0,0,0.935747,99.9907,8388608,0,612384704,58720256,134217728,100663296,16777216,30408704,1,0,0,0,1,1,1,1,3.46817,100,95.6913,1024,0,0,0,23
mtran,43783,4194304,64,1,0,0,0,32,2,32,32,0,2,9039355,8392869,1,9041477,67108868,1,8388608,0,0,0,0,0,0,0,0.954098,99.9807,0,0,297795584,29360128,134217728,46137344,0,16252928,1,0,0,0,0,1,1,1,1.89431,100,97.5806,1024,0,0,0,23
mtran,43866,4194304,64,1,0,0,0,32,2,32,32,1,2,9169023,8584803,1,9171067,67108868,1,8388608,0,0,0,0,0,0,0,0.954186,99.9885,4194304,0,394280896,29360128,134217728,50331648,8388608,20185088,1,0,0,0,1,1,1,1,2.32792,100,96.1064,1024,0,0,0,23
mtran,43821,2097152,64,1,0,0,0,32,2,32,64,0,2,9039511,8392861,1,9041221,67108868,1,8388608,0,0,0,0,0,0,0,0.964239,99.9777,0,0,243269632,16777216,134217728,27262976,0,13369344,1,0,0,0,0,1,1,1,1.57208,100,98.5294,1024,0,0,0,23
mtran,43876,2097152,64,1,0,0,0,32,2,32,64,1,2,9039135,8552592,1,9170815,67108868,1,8388608,0,0,0,0,0,0,0,0.963815,99.9783,2097152,0,291520448,16777216,134217728,29360128,4194304,15335424,1,0,0,0,1,1,1,1,1.78883,100,97.4392,1024,0,0,0,23
mtran,41707,67108864,128,1,0,0,0,32,4,32,4,0,2,8910103,8403044,1,9042297,67108868,1,8388608,0,0,0,0,0,0,0,0.905564,99.9943,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.77079,100,100,1024,0,0,0,7
mtran,42252,67108864,128,1,0,0,0,32,4,32,4,1,2,9169367,11662111,1,9171551,67108868,1,8388608,0,0,0,0,0,0,0,0.9061,99.9942,67108864,0,2483060608,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,12.9578,100,94.2317,1024,0,0,0,9
mtran,42637,33554432,128,1,0,0,0,32,4,32,8,0,2,9169385,8396613,1,9171791,67108868,1,8388608,0,0,0,0,0,0,0,0.91029,99.9942,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,8.87421,100,76.0563,1024,0,0,0,23
mtran,42984,33554432,128,1,0,0,0,32,4,32,8,1,2,9169099,8409279,1,9171639,67108868,1,8388608,0,0,0,0,0,0,0,0.915811,99.9944,33554432,0,2013298560,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,12.384,100,80.199,1024,0,0,0,23
mtran,43099,16777216,128,1,0,0,0,32,4,32,16,0,2,8961343,8392385,1,9015153,67108868,1,8388608,0,0,0,0,0,0,0,0.907593,99.9936,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,4.13458,100,95.5882,1024,0,0,0,23
mtran,43383,16777216,128,1,0,0,0,32,4,32,16,1,2,9039445,8402498,1,8948725,67108868,1,8388608,0,0,0,0,0,0,0,0.908002,99.9945,16777216,0,1056997248,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,5.87776,100,93.8795,1024,0,0,0,23
mtran,43229,8388608,128,1,0,0,0,32,4,32,32,0,2,8909831,8392641,1,8912245,67108868,1,8388608,0,0,0,0,0,0,0,0.92622,99.9922,0,0,419430400,58720256,134217728,92274688,0,22544384,1,0,0,0,0,1,1,1,2.63615,100,97.6744,1024,0,0,0,23
mtran,43587,8388608,128,1,0,0,0,32,4,32,32,1,2,9039351,8395711,1,9171847,67108868,1,8388608,0,0,0,0,0,0,0,0.92529,99.9925,8388608,0,612401024,58720256,134217728,100663296,16777216,30408704,1,0,0,0,1,1,1,1,3.48482,100,95.693,1024,0,0,0,23
mtran,43289,4194304,128,1,0,0,0,32,4,32,64,0,2,9169017,8395969,1,9171431,67108868,1,8388608,0,0,0,0,0,0,0,0.941463,99.9859,0,0,297795584,29360128,134217728,46137344,0,16252928,1,0,0,0,0,1,1,1,1.91521,100,97.5806,1024,0,0,0,23
mtran,43704,4194304,128,1,0,0,0,32,4,32,64,1,2,9048051,8396852,1,9171695,67108868,1,8388608,0,0,0,0,0,0,0,0.942065,99.9813,4194304,0,394297216,29360128,134217728,50331648,8388608,20185088,1,0,0,0,1,1,1,1,2.33784,100,96.1089,1024,0,0,0,23
mtran,39623,67108864,256,1,0,0,0,32,8,32,8,0,2,8909871,8392613,1,8913149,67108868,1,8388608,0,0,0,0,0,0,0,0.863392,99.9941,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,6.06164,100,100,1024,0,0,0,7
mtran,39552,67108864,256,1,0,0,0,32,8,32,8,1,2,9169315,8409298,2,9172823,67108868,1,8388608,0,0,0,0,0,0,0,0.85172,99.9935,67108864,0,2483093248,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,13.8716,100,94.2326,1024,0,0,0,9
mtran,41802,33554432,256,1,0,0,0,32,8,32,16,0,2,8909987,8392413,1,9042601,67108868,1,8388608,0,0,0,0,0,0,0,0.871837,99.9938,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,9.09154,100,76.0563,1024,0,0,0,23
mtran,41945,33554432,256,1,0,0,0,32,8,32,16,1,2,8910009,8400865,1,8913177,67108868,1,8388608,0,0,0,0,0,0,0,0.873621,99.9951,33554432,0,2013331200,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,12.6558,100,80.1999,1024,0,0,0,23
mtran,42572,16777216,256,1,0,0,0,32,8,32,32,0,2,9169313,8397137,1,9171971,67108868,1,8388608,0,0,0,0,0,0,0,0.865937,99.9956,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,4.1842,100,95.5882,1024,0,0,0,23
mtran,43065,16777216,256,1,0,0,0,32,8,32,32,1,2,9039747,8395933,1,9172719,67108868,1,8388608,0,0,0,0,0,0,0,0.87546,99.9904,16777216,0,1057029888,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,5.92164,100,93.8815,1024,0,0,0,23
mtran,42912,8388608,256,1,0,0,0,32,8,32,64,0,2,9087044,8397109,1,9089979,67108868,1,8388608,0,0,0,0,0,0,0,0.889443,99.9942,0,0,419430400,58720256,134217728,92274688,0,22544384,1,0,0,0,0,1,1,1,2.64894,100,97.6744,1024,0,0,0,23
mtran,43427,8388608,256,1,0,0,0,32,8,32,64,1,2,9039913,8395309,1,9043161,67108868,1,8388608,0,0,0,0,0,0,0,0.89628,99.9868,8388608,0,612433664,58720256,134217728,100663296,16777216,30408704,1,0,0,0,1,1,1,1,3.50499,100,95.6964,1024,0,0,0,23
mtran,32574,67108864,512,1,0,0,0,32,16,32,16,0,3,8909983,8394417,2,8913665,67108868,1,8388608,0,0,0,0,0,0,0,0.78101,99.9938,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.39572,100,100,1024,0,0,0,7
mtran,32765,67108864,512,1,0,0,0,32,16,32,16,1,3,8910101,8402857,2,8914237,67108868,1,8388608,0,0,0,0,0,0,0,0.777149,99.9922,67108864,0,2483158528,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,16.7156,100,94.2345,1024,0,0,0,9
mtran,36585,33554432,512,1,0,0,0,32,16,32,32,0,2,8910083,8397697,2,9043309,67108868,1,8388608,0,0,0,0,0,0,0,0.826589,99.9921,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,10.3358,100,76.0563,1024,0,0,0,23
mtran,37225,33554432,512,1,0,0,0,32,16,32,32,1,2,8909945,8396129,2,8921321,67108868,1,8388608,0,0,0,0,0,0,0,0.841826,99.9939,33554432,0,2013396480,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,14.333,100,80.2019,1024,0,0,0,23
mtran,40279,16777216,512,1,0,0,0,32,16,32,64,0,2,9169517,8397673,1,9172731,67108868,1,8388608,0,0,0,0,0,0,0,0.846397,99.9892,0,0,671088640,117440512,134217728,167772160,0,35651584,1,0,0,0,0,1,1,1,4.4342,100,95.5882,1024,0,0,0,23
mtran,40665,16777216,512,1,0,0,0,32,16,32,64,1,2,8910337,8395597,1,9044845,67108868,1,8388608,0,0,0,0,0,0,0,0.850132,99.9909,16777216,0,1057095168,117440512,134217728,184549376,33554432,51380224,1,0,0,0,1,1,1,1,6.27139,100,93.8855,1024,0,0,0,23
mtran,30520,67108864,1024,1,0,0,0,32,32,32,32,0,3,8910015,8395517,2,9044681,67108868,1,8388608,0,0,0,0,0,0,0,0.683596,99.9923,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.90468,100,100,1024,0,0,0,7
mtran,30771,67108864,1024,1,0,0,0,32,32,32,32,1,3,8909845,8398057,2,8915101,67108868,1,8388608,0,0,0,0,0,0,0,0.698923,99.9907,67108864,0,2483289088,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,17.8375,100,94.2383,1024,0,0,0,9
mtran,31337,33554432,1024,1,0,0,0,32,32,32,64,0,3,8910043,8397793,2,9035305,67108868,1,8388608,0,0,0,0,0,0,0,0.754993,99.9877,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,12.089,100,76.0563,1024,0,0,0,23
mtran,30984,33554432,1024,1,0,0,0,32,32,32,64,1,3,8910273,8395657,2,8915117,67108868,1,8388608,0,0,0,0,0,0,0,0.770375,99.9866,33554432,0,2013527040,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,17.2206,100,80.2057,1024,0,0,0,23
mtran,44153,67108864,64,1,0,0,0,64,1,64,1,0,2,9039265,8410194,1,9170743,67108868,1,8388608,0,0,0,0,0,0,0,0.902985,99.9948,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.46242,100,100,1024,0,0,0,7
mtran,43633,67108864,64,1,0,0,0,64,1,64,1,1,2,9038385,12345156,1,9168649,67108868,1,8388608,0,0,0,0,0,0,0,0.899517,99.9946,67108864,0,2483036096,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,12.5662,100,94.231,1024,0,0,0,9
mtran,43604,33554432,64,1,0,0,0,64,1,64,2,0,2,9039439,8423713,1,9041657,67108868,1,8388608,0,0,0,0,0,0,0,0.922846,99.9954,0,0,1207959552,167772160,134217728,268435456,0,73400320,1,0,0,0,0,1,1,1,8.5485,100,75.7143,1024,0,0,0,23
mtran,43780,33554432,64,1,0,0,0,64,1,64,2,1,2,9168783,11529400,1,9170619,67108868,1,8388608,0,0,0,0,0,0,0,0.910107,99.9946,33554432,0,1979719616,167772160,134217728,301989888,67108864,104857600,2,0,0,0,1,1,1,1,12.0225,100,80.0002,1024,0,0,0,23
mtran,43476,16777216,64,1,0,0,0,64,1,64,4,0,2,8944847,8445409,1,8910781,67108868,1,8388608,0,0,0,0,0,0,0,0.917516,99.9939,0,0,654311424,117440512,134217728,167772160,0,35127296,1,0,0,0,0,1,1,1,4.03546,100,95.5224,1024,0,0,0,23
mtran,43858,16777216,64,1,0,0,0,64,1,64,4,1,2,9039049,12409964,1,9040701,67108868,1,8388608,0,0,0,0,0,0,0,0.906832,99.9928,16777216,0,1040195520,117440512,134217728,184549376,33554432,50855936,1,0,0,0,1,1,1,1,5.75055,100,93.8149,1024,0,0,0,23
