Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,2899,4194304,64,1,1,0,0,64,1,64,16,0,50.966,11386700,8388550,17.3115,20599600,8388630,0.83273,2097150,0.103873,0,0,0,0,89.8357,99.6887,0,0,0,293601000,29360100,134218000,25165800,0,15335400,0,0.547035,0,0,0.885676,0,1.52446,32,100,1024,0,0,0,28
mtran,3177,4194304,64,1,1,0,0,64,1,64,16,1,46.0803,11227800,8388290,16.1335,21209700,8388650,0.760841,2097150,0.0946324,0,0,0,0,90.4205,99.7295,0,0,0,343941000,29360100,134218000,29360100,8388610,17694700,0,0.664223,0,0.284667,0.806556,0,1.60166,32,100,1024,0,0,0,28
mtran,6504,2097152,64,1,1,0,0,64,1,64,32,0,40.5554,28355200,8388540,8.31196,24173500,8388680,0.35252,2097150,0.0221779,0,0,0,0,93.3269,99.3065,0,0,0,255853000,23068700,134218000,12582900,0,13434900,0,0.184246,0,0,0.368492,0,0.572527,32,100,1024,0,0,0,28
mtran,6810,2097152,64,1,1,0,0,64,1,64,32,1,39.6615,29506800,8388770,8.28777,25650300,8388650,0.337059,2097150,0.021206,0,0,0,0,93.5212,99.4934,0,0,0,281026000,23068700,134218000,14680100,4194300,14614500,0,0.21314,0,0.0639419,0.35168,0,0.594313,32,100,1024,0,0,0,28
mtran,7355,1048576,64,1,1,0,0,64,1,64,64,0,38.3432,32396100,8389360,7.50154,25913400,8388690,0.302084,2097150,0.0095039,0,0,0,0,96.0343,100.93,0,0,0,236978000,19922900,134218000,6291460,0,12484600,0,0.134183,0,0,0.30603,0,0.448681,32,100,1024,0,0,0,28
mtran,7303,1048576,64,1,1,0,0,64,1,64,64,1,38.1799,31259300,8387840,7.69525,26112500,8388690,0.309693,2097150,0.00968128,0,0,0,0,95.9437,100.377,0,0,0,249569000,19922900,134218000,7340030,2097150,13074400,0,0.154319,0,0.0289347,0.313459,0,0.481209,32,100,1024,0,0,0,28
mtran,3638,67108864,128,1,1,0,0,64,2,64,2,0,37.6933,8408190,8388660,21.3822,32776800,8388630,0.703268,2097150,1.4431,0,0,0,0,92.4535,99.9966,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.44314,0,0,1.44314,0,2.70611,32,100,1024,0,0,0,8
mtran,2571,67108864,128,1,1,0,0,64,2,64,2,1,48.4419,8406770,8388940,27.6679,32975000,8388740,0.927451,2097150,1.85714,0,0,0,0,90.7711,100.122,0,0,0,1275080000,67108900,134218000,402653000,134218000,69206000,0,5.1009,0,5.56462,1.85487,0,7.65162,32,100,1024,0,0,0,10
mtran,3429,33554432,128,1,1,0,0,64,2,64,4,0,39.626,8477550,8388480,18.95,26399600,8388630,0.740669,2097150,1.51117,0,0,0,0,93.0953,100.128,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,3.39578,0,0,1.50923,0,4.71669,32,100,1024,0,0,0,28
mtran,2597,33554432,128,1,1,0,0,64,2,64,4,1,48.9813,8522440,8388960,24.1155,27542900,8388680,0.932814,2097150,1.86295,0,0,0,0,92.9548,99.9178,0,0,0,1241530000,167772000,134218000,234881000,67108900,71303200,0,5.82652,0,2.79673,1.86449,0,7.9245,32,100,1024,0,0,0,28
mtran,2559,16777216,128,1,1,0,0,64,2,64,8,0,49.9175,8547630,8388600,11.4533,8406030,8388630,0.933788,2097150,0.473208,0,0,0,0,92.4554,99.8366,0,0,0,520094000,67108900,134218000,100663000,0,26738700,0,1.42195,0,0,1.18496,0,3.02225,32,100,1024,0,0,0,28
mtran,2620,16777216,128,1,1,0,0,64,2,64,8,1,48.197,8544030,8387770,11.0109,8400230,8388680,0.907003,2097150,0.455778,0,0,0,0,93.0767,99.9181,0,0,0,721437000,67108900,134218000,117441000,33554400,36175900,0,2.16672,0,1.36846,1.14038,0,3.93474,32,100,1024,0,0,0,28
mtran,2584,8388608,128,1,1,0,0,64,2,64,16,0,51.07,8884840,8388670,11.8451,8934660,8388630,0.943355,2097150,0.237075,0,0,0,0,92.8729,99.8648,0,0,0,377487000,41943000,134218000,50331600,0,19398700,0,0.890235,0,0,1.06828,0,2.19669,32,100,1024,0,0,0,28
mtran,2799,8388608,128,1,1,0,0,64,2,64,16,1,45.568,8806720,8388340,10.5774,8878700,8388630,0.852315,2097150,0.212485,0,0,0,0,92.9825,99.5517,0,0,0,478167000,41943000,134218000,58720300,16777200,24117200,0,1.17393,0,0.640326,0.960489,0,2.45513,32,100,1024,0,0,0,28
mtran,2827,4194304,128,1,1,0,0,64,2,64,32,0,50.5852,10791600,8388880,11.2021,9906380,8388630,0.849499,2097150,0.106271,0,0,0,0,94.5036,99.772,0,0,0,297796000,29360100,134218000,25165800,0,15466500,0,0.5592,0,0,0.905371,0,1.57178,32,100,1024,0,0,0,28
mtran,3179,4194304,128,1,1,0,0,64,2,64,32,1,46.5069,11699500,8388410,12.5013,9946650,8388630,0.955657,2097150,0.119059,0,0,0,0,94.4481,99.8248,0,0,0,348143000,29360100,134218000,29360100,8388610,17825800,0,0.834875,0,0.357804,1.01378,0,2.02817,32,100,1024,0,0,0,28
mtran,3102,2097152,128,1,1,0,0,64,2,64,64,0,48.4503,12018200,8388610,13.3388,11256300,8388740,0.945495,2097150,0.0588721,0,0,0,0,96.0389,100.111,0,0,0,257950000,23068700,134218000,12582900,0,13500400,0,0.485158,0,0,0.970317,0,1.51505,32,100,1024,0,0,0,28
mtran,3246,2097152,128,1,1,0,0,64,2,64,64,1,45.5952,11675600,8388780,12.7085,11152900,8388630,0.906719,2097150,0.0562334,0,0,0,0,96.0446,99.8461,0,0,0,283132000,23068700,134218000,14680100,4194300,14680100,0,0.563201,0,0.16896,0.929282,0,1.57754,32,100,1024,0,0,0,28
mtran,3527,67108864,256,1,1,0,0,64,4,64,4,0,36.4782,8430350,8388780,15.5667,16572800,8388630,0.838763,2097150,1.71956,0,0,0,0,87.8733,99.8623,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.72193,0,0,1.72193,0,3.22892,32,100,1024,0,0,0,8
mtran,2565,67108864,256,1,1,0,0,64,4,64,4,1,49.301,8500070,8388660,19.1236,16667500,8388630,1.05713,2097150,2.11796,0,0,0,0,86.5594,99.9523,0,0,0,1275100000,67108900,134218000,402653000,134218000,69206000,0,5.82718,0,6.35692,2.11897,0,8.74113,32,100,1024,0,0,0,10
mtran,2915,33554432,256,1,1,0,0,64,4,64,8,0,46.5403,8480320,8387730,10.9499,8751900,8388630,0.889248,2097150,1.77345,0,0,0,0,90.8519,100.011,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,3.98983,0,0,1.77326,0,5.54187,32,100,1024,0,0,0,28
mtran,2638,33554432,256,1,1,0,0,64,4,64,8,1,47.9099,8545550,8388650,11.2903,8827560,8388680,0.910851,2097150,1.81712,0,0,0,0,90.7282,99.8602,0,0,0,1241550000,167772000,134218000,234881000,67108900,71303200,0,5.68645,0,2.72949,1.81966,0,7.73403,32,100,1024,0,0,0,28
mtran,2437,16777216,256,1,1,0,0,64,4,64,16,0,50.3732,8391590,8388970,11.6514,8389650,8388630,0.94075,2097150,0.481156,0,0,0,0,88.7963,99.9914,0,0,0,520094000,67108900,134218000,100663000,0,26738700,0,1.44359,0,0,1.20299,0,3.0683,32,100,1024,0,0,0,28
mtran,2714,16777216,256,1,1,0,0,64,4,64,16,1,45.3497,8389070,8388420,10.5099,8388700,8388740,0.864031,2097150,0.435057,0,0,0,0,88.7912,100.369,0,0,0,721453000,67108900,134218000,117441000,33554400,36175900,0,2.05892,0,1.30037,1.08364,0,3.73902,32,100,1024,0,0,0,28
mtran,2453,8388608,256,1,1,0,0,64,4,64,32,0,51.4426,8392760,8387830,11.9096,8405840,8388630,0.968767,2097150,0.245737,0,0,0,0,91.5014,99.8655,0,0,0,377487000,41943000,134218000,50331600,0,19398700,0,0.922755,0,0,1.10731,0,2.27699,32,100,1024,0,0,0,28
mtran,2610,8388608,256,1,1,0,0,64,4,64,32,1,48.1347,8392380,8388380,11.1649,8405800,8388630,0.917565,2097150,0.230449,0,0,0,0,91.2231,99.8558,0,0,0,478183000,41943000,134218000,58720300,16777200,24117200,0,1.2693,0,0.692346,1.03852,0,2.65464,32,100,1024,0,0,0,28
mtran,2448,4194304,256,1,1,0,0,64,4,64,64,0,51.5858,8425540,8388310,14.6065,8517620,8388630,1.18115,2097150,0.149166,0,0,0,0,94.2178,99.6208,0,0,0,297796000,29360100,134218000,25165800,0,15466500,0,0.786104,0,0,1.27274,0,2.20963,32,100,1024,0,0,0,28
mtran,2650,4194304,256,1,1,0,0,64,4,64,64,1,47.203,8405770,8387920,14.0008,8508780,8388630,1.08953,2097150,0.144115,0,0,0,0,94.0056,105.361,0,0,0,348160000,29360100,134218000,29360100,8388610,17825800,0,0.957476,0,0.410347,1.16265,0,2.32607,32,100,1024,0,0,0,28
mtran,3276,67108864,512,1,1,0,0,64,8,64,8,0,38.5357,8443840,8388040,11.3347,8388700,8388760,0.926237,2097150,1.86556,0,0,0,0,83.7237,98.7903,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.8884,0,0,1.8884,0,3.54109,32,100,1024,0,0,0,8
mtran,2688,67108864,512,1,1,0,0,64,8,64,8,1,46.502,8543910,8388340,13.5886,8388700,8388630,1.12967,2097150,2.24007,0,0,0,0,79.8587,98.8447,0,0,0,1275130000,67108900,134218000,402653000,134218000,69206000,0,6.2322,0,6.79877,2.26626,0,9.3487,32,100,1024,0,0,0,10
mtran,2578,33554432,512,1,1,0,0,64,8,64,16,0,48.9404,8481550,8388640,14.3652,8388830,8388630,1.17034,2097150,2.36789,0,0,0,0,87.2351,99.6839,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,5.34464,0,0,2.3754,0,7.42371,32,100,1024,0,0,0,28
mtran,2794,33554432,512,1,1,0,0,64,8,64,16,1,44.3898,8393810,8388670,13.1079,8388700,8388630,1.081,2097150,2.16029,0,0,0,0,87.0508,99.5553,0,0,0,1241580000,167772000,134218000,234881000,67108900,71303200,0,6.78105,0,3.2549,2.16994,0,9.22275,32,100,1024,0,0,0,28
mtran,2112,16777216,512,1,1,0,0,64,8,64,32,0,60.0857,8388620,8388480,17.3068,8388700,8388630,1.42043,2097150,0.71109,0,0,0,0,86.7322,99.8046,0,0,0,520094000,67108900,134218000,100663000,0,26738700,0,2.13745,0,0,1.78121,0,4.54306,32,100,1024,0,0,0,28
mtran,2160,16777216,512,1,1,0,0,64,8,64,32,1,58.5971,8388820,8388290,16.878,8388700,8388630,1.39106,2097150,0.692872,0,0,0,0,86.1298,99.8948,0,0,0,721485000,67108900,134218000,117441000,33554400,36175900,0,3.29461,0,2.08081,1.734,0,5.98305,32,100,1024,0,0,0,28
mtran,2127,8388608,512,1,1,0,0,64,8,64,64,0,61.4046,8388820,8388360,16.9736,8388900,8388680,1.40654,2097150,0.349599,0,0,0,0,91.3333,100.155,0,0,0,377487000,41943000,134218000,50331600,0,19398700,0,1.30898,0,0,1.57077,0,3.23003,32,100,1024,0,0,0,28
mtran,2176,8388608,512,1,1,0,0,64,8,64,64,1,59.815,8388680,8388930,16.5705,8388880,8388630,1.36441,2097150,0.340963,0,0,0,0,90.0203,99.907,0,0,0,478216000,41943000,134218000,58720300,16777200,24117200,0,1.87704,0,1.02384,1.53576,0,3.92568,32,100,1024,0,0,0,28
mtran,2958,67108864,1024,1,1,0,0,64,16,64,16,0,43.9698,8388960,8388610,12.1367,8388700,8388630,1.06578,2097150,1.99962,0,0,0,0,70.0134,83.4892,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,2.39506,0,0,2.39506,0,4.49116,32,100,1024,0,0,0,8
mtran,3016,67108864,1024,1,1,0,0,64,16,64,16,1,42.8278,8388900,8388530,11.4164,8388700,8388630,0.998139,2097150,1.88311,0,0,0,0,76.7791,90.7089,0,0,0,1275200000,67108900,134218000,402653000,134218000,69206000,0,5.70898,0,6.22798,2.07599,0,8.56384,32,100,1024,0,0,0,10
mtran,2576,33554432,1024,1,1,0,0,64,16,64,32,0,49.524,8388620,8388480,11.4144,8388700,8388630,0.972877,2097150,1.88986,0,0,0,0,92.34,95.7222,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,4.44221,0,0,1.97432,0,6.17021,32,100,1024,0,0,0,28
mtran,2772,33554432,1024,1,1,0,0,64,16,64,32,1,47.0219,8388620,8388420,10.8128,8389480,8388630,0.919707,2097150,1.78681,0,0,0,0,92.1815,95.7127,0,0,0,1241640000,167772000,134218000,234881000,67108900,71303200,0,5.83391,0,2.80027,1.86685,0,7.9346,32,100,1024,0,0,0,28
mtran,2298,16777216,1024,1,1,0,0,64,16,64,64,0,67.9526,8388990,8388290,15.7181,8388700,8388630,1.33075,2097150,0.650849,0,0,0,0,96.5652,97.5827,0,0,0,520094000,67108900,134218000,100663000,0,26738700,0,2.00092,0,0,1.66743,0,4.25288,32,100,1024,0,0,0,28
mtran,2326,16777216,1024,1,1,0,0,64,16,64,64,1,67.4155,8389140,8388580,15.554,8389250,8388630,1.31237,2097150,0.643036,0,0,0,0,95.3603,97.6724,0,0,0,721550000,67108900,134218000,117441000,33554400,36175900,0,3.12721,0,1.97508,1.6459,0,5.67904,32,100,1024,0,0,0,28
mtran,2948,67108864,32,1,1,1,0,1,32,1,32,0,50.9247,8388620,8388590,49.2439,61848600,8388630,0.972399,2097150,4.867,2097150,2097150,0,0,43.5928,100.017,0,0,0,2751460000,939524000,268435000,335544000,0,144703000,0,8.75911,0,0,2.9197,0,16.7884,32,100,1024,128,0,0,52
mtran,30400,67108864,32,1,1,1,0,1,32,1,32,1,34.6696,134218000,8388680,4.22247,67110100,8388730,0.077727,2097150,0.386772,2097150,2097150,0,0,49.5156,99.4579,0,0,0,3557030000,939524000,268435000,402653000,134218000,182452000,0,0.972202,0,0.466657,0.233328,0,1.69164,32,100,1024,128,0,0,52
mtran,2442,67108864,64,1,1,1,0,1,64,1,64,0,63.6408,8388620,8388600,55.1772,54276700,8388630,1.22311,2097150,5.50398,2097150,2097150,0,0,90.479,99.8916,0,0,0,2751460000,939524000,268435000,335544000,0,144703000,0,11.0199,0,0,3.6733,0,21.1218,32,100,1024,256,0,0,52
mtran,28995,67108864,64,1,1,1,0,1,64,1,64,1,36.3239,134221000,8388880,4.43291,67110000,8388730,0.0816601,2097150,0.366858,2097150,2097150,0,0,98.716,99.8803,0,0,0,3557290000,939524000,268435000,402653000,134218000,182452000,0,1.02027,0,0.48973,0.244865,0,1.77529,32,100,1024,256,0,0,52
mtran,2808,67108864,32,1,1,1,0,2,16,2,16,0,49.1322,8388620,8388210,23.8334,26775700,8388630,0.936597,2097150,4.72272,2097150,2097150,0,0,42.238,99.6764,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,9.47611,0,0,2.84283,0,17.0571,32,100,1024,128,0,0,52
mtran,17720,67108864,32,1,1,1,0,2,16,2,16,1,31.6049,67109500,8388610,4.07005,33555200,8388680,0.134103,2097150,0.672246,2097150,2097150,0,0,49.157,100.213,0,0,0,3489790000,939524000,268435000,603980000,134218000,188744000,0,1.60997,0,0.804983,0.402492,0,3.0187,32,100,1024,128,0,0,52
mtran,2282,33554432,32,1,1,1,0,2,16,2,32,0,63.4965,8388620,8388600,34.2579,30556400,8388630,1.21942,2097150,6.70032,4194300,2097150,0,0,45.7938,99.8887,0,0,0,1912600000,503316000,268435000,201327000,0,105906000,0,10.9764,0,0,3.65879,0,15.3977,32,100,1024,256,0,0,52
mtran,16188,33554432,32,1,1,1,0,2,16,2,32,1,34.5043,67109600,8388650,4.41967,33555800,8388680,0.146469,2097150,0.80448,4194300,2097150,0,0,49.5401,99.8542,0,0,0,2281830000,503316000,268435000,268435000,67108900,124781000,0,1.53807,0,0.439448,0.439448,0,2.17895,32,100,1024,256,0,0,52
mtran,1778,67108864,64,1,1,1,0,2,32,2,32,0,71.692,8389700,8388010,39.7944,31747600,8388630,1.36741,2097150,7.58083,4194300,2097150,0,0,90.7194,99.9809,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,13.786,0,0,4.13579,0,24.815,32,100,1024,256,0,0,52
mtran,16177,67108864,64,1,1,1,0,2,32,2,32,1,34.5309,67109500,8388770,4.42251,33555000,8388710,0.146727,2097150,0.805206,4194300,2097150,0,0,99.0404,99.7484,0,0,0,3489920000,939524000,268435000,603980000,134218000,188744000,0,1.76124,0,0.880622,0.440311,0,3.30237,32,100,1024,256,0,0,52
mtran,1515,33554432,64,1,1,1,0,2,32,2,64,0,87.048,8388620,8388120,48.2802,31560000,8388630,1.67216,2097150,8.81433,4194300,2097150,0,0,94.2764,100.033,0,0,0,1912600000,503316000,268435000,201327000,0,105906000,0,15.1053,0,0,5.03509,0,21.1899,32,100,1024,512,0,0,52
mtran,19896,33554432,64,1,1,1,0,2,32,2,64,1,28.0582,67109800,8388600,3.59701,33555000,8388730,0.119763,2097150,0.62419,4194300,2097150,0,0,99.554,99.5848,0,0,0,2281960000,503316000,268435000,268435000,67108900,124781000,0,1.25358,0,0.358167,0.358167,0,1.77595,32,100,1024,512,0,0,52
mtran,1699,67108864,128,1,1,1,0,2,64,2,64,0,82.5983,8389010,8388410,47.7683,33371800,8388630,1.58384,2097150,8.34854,4194300,2097150,0,0,89.1299,99.8974,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,15.9183,0,0,4.7755,0,28.6534,32,100,1024,512,0,0,52
mtran,16181,67108864,128,1,1,1,0,2,64,2,64,1,34.4665,67109400,8388660,4.41377,33555000,8388680,0.146491,2097150,0.767139,4194300,2097150,0,0,99.0369,99.7307,0,0,0,3490190000,939524000,268435000,603980000,134218000,188744000,0,1.7582,0,0.879098,0.439549,0,3.29666,32,100,1024,512,0,0,52
mtran,3749,67108864,32,1,1,1,0,4,8,4,8,0,34.725,8388660,8381210,10.9557,14393100,8388680,0.666715,2097150,3.338,2097150,2097150,0,0,43.7445,97.0602,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,6.8782,0,0,2.06346,0,12.3808,32,100,1024,128,0,0,52
mtran,4184,67108864,32,1,1,1,0,4,8,4,8,1,37.0419,12189400,8388760,10.4903,16757600,8388630,0.583308,2097150,2.89175,2097150,2097150,0,0,45.4563,97.726,0,0,0,3489730000,939524000,268435000,603980000,134218000,188744000,0,7.10169,0,3.55084,1.77542,0,13.3157,32,100,1024,128,0,0,52
mtran,2585,33554432,32,1,1,1,0,4,8,4,16,0,49.896,8388620,8386540,16.2492,15143500,8388630,0.943589,2097150,5.26776,4194300,2097150,0,0,46.3041,99.9521,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,8.62411,0,0,2.8747,0,12.4572,32,100,1024,256,0,0,52
mtran,8966,33554432,32,1,1,1,0,4,8,4,16,1,31.4896,29990500,8388380,4.77722,16774700,8388680,0.263146,2097150,1.44618,4194300,2097150,0,0,49.1176,99.818,0,0,0,2348880000,503316000,268435000,268435000,67108900,127926000,0,2.83179,0,0.790266,0.790266,0,4.01723,32,100,1024,256,0,0,52
mtran,1755,16777216,32,1,1,1,0,4,8,4,32,0,71.8162,8388650,8387980,24.5747,16453400,8388630,1.3825,2097150,7.89938,8388610,2097150,0,0,47.7979,99.7313,0,0,0,1073740000,352322000,268435000,100663000,0,60293100,0,4.82128,0,0,3.09939,0,9.90131,32,100,1024,512,0,0,52
mtran,8934,16777216,32,1,1,1,0,4,8,4,32,1,34.792,33553000,8388740,4.85324,16777800,8388630,0.266172,2097150,1.53803,8388610,2097150,0,0,49.5627,100.544,0,0,0,1241580000,352322000,268435000,150995000,33554400,69730300,0,1.13065,0,0.399053,0.598579,0,2.21151,32,100,1024,512,0,0,52
mtran,2379,67108864,64,1,1,1,0,4,16,4,16,0,54.7312,8388620,8381930,17.7144,15047600,8388630,1.02508,2097150,5.78252,4194300,2097150,0,0,92.0022,99.7873,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,10.5361,0,0,3.16082,0,18.9652,32,100,1024,256,0,0,52
mtran,8946,67108864,64,1,1,1,0,4,16,4,16,1,31.6663,30176900,8388810,4.77764,16775900,8388810,0.263476,2097150,1.44703,4194300,2097150,0,0,98.0547,99.8978,0,0,0,3489790000,939524000,268435000,603980000,134218000,188744000,0,3.1604,0,1.5802,0.790099,0,5.9258,32,100,1024,256,0,0,52
mtran,1823,33554432,64,1,1,1,0,4,16,4,32,0,70.5212,8388620,8387540,23.5335,15827500,8388630,1.3385,2097150,9.79439,8388610,2097150,0,0,95.3459,99.9995,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,12.1586,0,0,4.05287,0,17.5629,32,100,1024,512,0,0,52
mtran,8922,33554432,64,1,1,1,0,4,16,4,32,1,34.8362,33554500,8388880,4.85506,16777600,8388630,0.267925,2097150,1.93974,8388610,2097150,0,0,98.9842,99.8922,0,0,0,2348940000,503316000,268435000,268435000,67108900,127926000,0,2.87927,0,0.803518,0.803518,0,4.08465,32,100,1024,512,0,0,52
mtran,1524,16777216,64,1,1,1,0,4,16,4,64,0,84.9962,8388690,8388390,27.0108,14549200,8388630,1.54968,2097150,9.20553,8388610,2097150,0,0,95.2077,99.8591,0,0,0,1073740000,352322000,268435000,100663000,0,60293100,0,5.73597,0,0,3.68741,0,11.7804,32,100,1024,1024,0,0,52
mtran,8712,16777216,64,1,1,1,0,4,16,4,64,1,35.5505,33554400,8388600,4.95525,16778200,8388630,0.27318,2097150,1.53685,8388610,2097150,0,0,95.244,99.9444,0,0,0,1241640000,352322000,268435000,150995000,33554400,69730300,0,1.16182,0,0.410054,0.615081,0,2.27258,32,100,1024,1024,0,0,52
mtran,1760,67108864,128,1,1,1,0,4,32,4,32,0,72.9159,8388620,8386940,25.1692,16611000,8388630,1.39321,2097150,10.1429,8388610,2097150,0,0,90.6106,100.032,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,13.9857,0,0,4.19571,0,25.1747,32,100,1024,512,0,0,52
mtran,8937,67108864,128,1,1,1,0,4,32,4,32,1,34.8019,33554700,8388660,4.85161,16777600,8388680,0.26753,2097150,1.9382,8388610,2097150,0,0,98.2513,99.875,0,0,0,3489920000,939524000,268435000,603980000,134218000,188744000,0,3.21207,0,1.60603,0.803016,0,6.0227,32,100,1024,512,0,0,52
mtran,1421,33554432,128,1,1,1,0,4,32,4,64,0,86.9932,8388700,8387030,30.1345,16634800,8388630,1.66449,2097150,11.9203,8388610,2097150,0,0,94.3441,99.9083,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,15.0711,0,0,5.0237,0,21.7701,32,100,1024,1024,0,0,52
mtran,9251,33554432,128,1,1,1,0,4,32,4,64,1,33.5247,33554900,8388820,4.65575,16777300,8388680,0.256931,2097150,1.82851,8388610,2097150,0,0,99.138,99.9786,0,0,0,2349070000,503316000,268435000,268435000,67108900,127926000,0,2.7594,0,0.770065,0.770065,0,3.91461,32,100,1024,1024,0,0,52
mtran,1653,67108864,256,1,1,1,0,4,64,4,64,0,83.8205,8388680,8388940,29.233,16755900,8388630,1.61541,2097150,11.5106,8388610,2097150,0,0,88.4957,99.8031,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,16.1871,0,0,4.85614,0,29.1374,32,100,1024,1024,0,0,52
mtran,8706,67108864,256,1,1,1,0,4,64,4,64,1,35.5892,33554500,8388670,4.9653,16777800,8388630,0.273397,2097150,1.94842,8388610,2097150,0,0,98.1041,99.9574,0,0,0,3490180000,939524000,268435000,603980000,134218000,188744000,0,3.28294,0,1.64147,0.820736,0,6.15562,32,100,1024,1024,0,0,52
mtran,3526,67108864,32,1,1,1,0,8,4,8,4,0,38.1981,8388730,8402220,13.2824,8388700,16777200,0.716624,2097150,3.66433,2097150,2097150,0,0,43.0913,97.0118,0,0,0,2885680000,939524000,268435000,335544000,0,150995000,0,7.55439,0,0,2.26632,0,13.598,32,100,1024,128,0,0,52
mtran,3619,67108864,32,1,1,1,0,8,4,8,4,1,37.115,8445900,8414110,12.7864,8389490,16777200,0.708925,2097150,3.52915,2097150,2097150,0,0,44.2112,98.0572,0,0,0,3489690000,939524000,268435000,603980000,134218000,188744000,0,8.63778,0,4.31889,2.15944,0,16.1959,32,100,1024,128,0,0,52
mtran,3360,33554432,32,1,1,1,0,8,4,8,8,0,38.9235,8388620,8378600,9.07597,8389140,8388630,0.737244,2097150,4.12976,4194300,2097150,0,0,47.0478,100.013,0,0,0,1979710000,503316000,268435000,201327000,0,109052000,0,6.75688,0,0,2.25229,0,9.76008,32,100,1024,256,0,0,52
mtran,3296,33554432,32,1,1,1,0,8,4,8,8,1,38.9648,8470200,8388710,8.93134,8388700,8388630,0.738122,2097150,4.0674,4194300,2097150,0,0,47.3307,99.5166,0,0,0,2348840000,503316000,268435000,268435000,67108900,127926000,0,7.98854,0,2.22936,2.22936,0,11.3327,32,100,1024,256,0,0,52
mtran,2371,16777216,32,1,1,1,0,8,4,8,16,0,55.6965,8388780,8388100,12.8389,8388700,8388630,1.01211,2097150,6.11446,8388610,2097150,0,0,48.3542,100.09,0,0,0,1107300000,352322000,268435000,100663000,0,61866000,0,3.71851,0,0,2.39047,0,7.8358,32,100,1024,512,0,0,52
mtran,3339,16777216,32,1,1,1,0,8,4,8,16,1,41.799,10144300,8388460,8.75082,8388950,8388630,0.720169,2097150,4.15953,8388610,2097150,0,0,48.8217,99.8316,0,0,0,1275100000,352322000,268435000,150995000,33554400,71303200,0,2.98904,0,1.08692,1.63039,0,6.15949,32,100,1024,512,0,0,52
