Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,5307,16777216,32,1,0,0,0,16,2,16,8,0,5,8389028,9011731,3,8389068,67108873,1,8388608,0,0,0,0,0,0,0,0.490432,100.361,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.64276,100,96.6667,1024,0,0,0,22
mtran,9038,16777216,32,1,0,0,0,16,2,16,8,1,3,8388676,11001944,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.494409,100.979,0,16777216,0,973094880,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,4.20586,100,94.4455,1024,0,0,0,22
mtran,5058,8388608,32,1,0,0,0,16,2,16,16,0,5,8388676,9150366,3,8388716,67109001,1,8388608,0,0,0,0,0,0,0,0.494856,100.005,0,0,0,419430400,58720256,134217728,92274688,0,22544384,0,1,0,0,0,0,1,1,1,3.58408,100,97.6744,1024,0,0,0,21
mtran,11475,8388608,32,1,0,0,0,16,2,16,16,1,3,8388724,14675254,2,8388764,67108873,1,8388608,0,0,0,0,0,0,0,0.497676,100.059,0,8388608,0,612384736,58720256,134217728,100663296,16777216,30408704,0,1,0,0,0,1,1,1,1,2.17699,100,95.6913,1024,0,0,0,21
mtran,5063,4194304,32,1,0,0,0,16,2,16,32,0,5,8388700,9636670,3,8388740,67108873,1,8388608,0,0,0,0,0,0,0,0.497176,100.028,0,0,0,297795584,29360128,134217728,46137344,0,16252928,0,1,0,0,0,0,1,1,1,2.66315,100,97.5806,1024,0,0,0,24
mtran,6547,4194304,32,1,0,0,0,16,2,16,32,1,4,8388836,12513427,2,8388876,67108873,1,8388608,0,0,0,0,0,0,0,0.497771,70.5195,0,4194304,0,394280928,29360128,134217728,50331648,8388608,20185088,0,1,0,0,0,1,1,1,1,2.57354,100,96.1064,1024,0,0,0,24
mtran,5075,2097152,32,1,0,0,0,16,2,16,64,0,5,8388676,9503678,3,8389220,67108921,1,8388608,0,0,0,0,0,0,0,0.498223,100.045,0,0,0,243269632,16777216,134217728,27262976,0,13369344,0,1,0,0,0,0,1,1,1,2.2291,100,98.5294,1024,0,0,0,21
mtran,8912,2097152,32,1,0,0,0,16,2,16,64,1,3,8388988,11915816,2,8389028,67108873,1,8388608,0,0,0,0,0,0,0,0.499086,100.724,0,2097152,0,291520480,16777216,134217728,29360128,4194304,15335424,0,1,0,0,0,1,1,1,1,1.45769,100,97.4392,1024,0,0,0,21
mtran,5785,67108864,64,1,0,0,0,16,4,16,4,0,4,8388676,8391053,3,8389932,67108873,1,8388608,0,0,0,0,0,0,0,0.91464,100.624,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.07926,100,100,1024,0,0,0,7
mtran,7854,67108864,64,1,0,0,0,16,4,16,4,1,3,8389516,9868589,2,8389556,67108873,1,8388608,0,0,0,0,0,0,0,0.919092,101.066,0,67108864,0,2483060672,67108864,134217728,402653184,134217728,109051904,0,1,0,0,0,1,1,1,1,11.6035,100,94.2317,1024,0,0,0,9
mtran,5749,33554432,64,1,0,0,0,16,4,16,8,0,4,8389052,8383347,3,8389100,67108873,1,8388608,0,0,0,0,0,0,0,0.914184,100.236,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,1,0,0,0,0,1,1,1,10.5312,100,76.0563,1024,0,0,0,22
mtran,7311,33554432,64,1,0,0,0,16,4,16,8,1,3,8388772,8530641,2,8388924,67108873,1,8388608,0,0,0,0,0,0,0,0.931955,100.088,0,33554432,0,2013298624,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,11.9461,100,80.199,1024,0,0,0,22
mtran,5032,16777216,64,1,0,0,0,16,4,16,16,0,5,8388676,8823734,3,8388948,67108873,1,8388608,0,0,0,0,0,0,0,0.93282,99.9302,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.90137,100,96.6667,1024,0,0,0,22
mtran,8676,16777216,64,1,0,0,0,16,4,16,16,1,3,8388828,11097424,2,8389236,67108873,1,8388608,0,0,0,0,0,0,0,0.937001,101.145,0,16777216,0,973111232,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,4.38407,100,94.4466,1024,0,0,0,22
mtran,5034,8388608,64,1,0,0,0,16,4,16,32,0,5,8388676,9359794,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.937179,99.9692,0,0,0,419430400,58720256,134217728,92274688,0,22544384,0,1,0,0,0,0,1,1,1,3.60675,100,97.6744,1024,0,0,0,21
mtran,5854,8388608,64,1,0,0,0,16,4,16,32,1,5,8389212,10766860,2,8389252,67108873,1,8388608,0,0,0,0,0,0,0,0.941992,77.8776,0,8388608,0,612401088,58720256,134217728,100663296,16777216,30408704,0,1,0,0,0,1,1,1,1,4.24549,100,95.693,1024,0,0,0,21
mtran,5084,4194304,64,1,0,0,0,16,4,16,64,0,5,8388836,9157341,3,8389164,67108921,1,8388608,0,0,0,0,0,0,0,0.956581,100.003,0,0,0,297795584,29360128,134217728,46137344,0,16252928,0,1,0,0,0,0,1,1,1,2.65445,100,97.5806,1024,0,0,0,24
mtran,8125,4194304,64,1,0,0,0,16,4,16,64,1,4,8389028,11682195,2,8389276,67108873,1,8388608,0,0,0,0,0,0,0,0.95696,100.522,0,4194304,0,394297280,29360128,134217728,50331648,8388608,20185088,0,1,0,0,0,1,1,1,1,2.07243,100,96.109,1024,0,0,0,24
mtran,5984,67108864,128,1,0,0,0,16,8,16,8,0,4,8388676,8378553,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.908288,99.1891,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,6.84159,100,100,1024,0,0,0,7
mtran,7135,67108864,128,1,0,0,0,16,8,16,8,1,3,8388676,8377907,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.913205,99.8694,0,67108864,0,2483093376,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,12.7479,100,94.2326,1024,0,0,0,9
mtran,5034,33554432,128,1,0,0,0,16,8,16,16,0,5,8388956,8372540,3,8389004,67108873,1,8388608,0,0,0,0,0,0,0,0.902175,99.9579,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,1,0,0,0,0,1,1,1,12.0212,100,76.0563,1024,0,0,0,22
mtran,5680,33554432,128,1,0,0,0,16,8,16,16,1,4,8389236,8406344,3,8389276,67108873,1,8388608,0,0,0,0,0,0,0,0.915061,100.746,0,33554432,0,2013331328,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,15.3888,100,80.1999,1024,0,0,0,22
mtran,5015,16777216,128,1,0,0,0,16,8,16,32,0,5,8389044,8359978,3,8389132,67108873,1,8388608,0,0,0,0,0,0,0,0.914287,99.9619,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.91879,100,96.6667,1024,0,0,0,22
mtran,5031,16777216,128,1,0,0,0,16,8,16,32,1,5,8388916,8402762,3,8389364,67108873,1,8388608,0,0,0,0,0,0,0,0.917097,99.8819,0,16777216,0,973143936,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,7.58762,100,94.4488,1024,0,0,0,22
mtran,5012,8388608,128,1,0,0,0,16,8,16,64,0,5,8388676,8360197,3,8388956,67108873,1,8388608,0,0,0,0,0,0,0,0.929828,99.9583,0,0,0,419430400,58720256,134217728,92274688,0,22544384,0,1,0,0,0,0,1,1,1,3.62,100,97.6744,1024,0,0,0,21
mtran,5088,8388608,128,1,0,0,0,16,8,16,64,1,5,8389092,8523396,3,8389252,67108873,1,8388608,0,0,0,0,0,0,0,0.931322,99.9589,0,8388608,0,612433792,58720256,134217728,100663296,16777216,30408704,0,1,0,0,0,1,1,1,1,4.8896,100,95.6964,1024,0,0,0,21
mtran,5020,67108864,256,1,0,0,0,16,16,16,16,0,5,8388676,8373304,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.864316,99.991,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,8.15201,100,100,1024,0,0,0,7
mtran,5317,67108864,256,1,0,0,0,16,16,16,16,1,4,8388692,8372583,3,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.862259,100.09,0,67108864,0,2483158784,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,17.1641,100,94.2345,1024,0,0,0,9
mtran,5027,33554432,256,1,0,0,0,16,16,16,32,0,5,8388676,8359962,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.872713,99.9807,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,1,0,0,0,0,1,1,1,12.0369,100,76.0563,1024,0,0,0,22
mtran,5033,33554432,256,1,0,0,0,16,16,16,32,1,5,8388772,8365350,3,8388812,67108873,1,8388608,0,0,0,0,0,0,0,0.878641,99.9552,0,33554432,0,2013396736,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,17.3961,100,80.2019,1024,0,0,0,22
mtran,5017,16777216,256,1,0,0,0,16,16,16,64,0,5,8388676,8359962,3,8388948,67108873,1,8388608,0,0,0,0,0,0,0,0.88553,99.9293,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.91841,100,96.6667,1024,0,0,0,22
mtran,5027,16777216,256,1,0,0,0,16,16,16,64,1,5,8388740,8368293,3,8388780,67108873,1,8388608,0,0,0,0,0,0,0,0.892311,99.8959,0,16777216,0,973209344,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,7.59661,100,94.4531,1024,0,0,0,22
mtran,5119,67108864,512,1,0,0,0,16,32,16,32,0,5,8388676,8359962,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.756113,99.9927,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.98963,100,100,1024,0,0,0,7
mtran,5232,67108864,512,1,0,0,0,16,32,16,32,1,4,8388716,8365746,3,8388756,67108873,1,8388608,0,0,0,0,0,0,0,0.765221,100.088,0,67108864,0,2483289600,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,17.4316,100,94.2383,1024,0,0,0,9
mtran,5041,33554432,512,1,0,0,0,16,32,16,64,0,5,8388676,8359962,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.825712,99.9364,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,1,0,0,0,0,1,1,1,12.0088,100,76.0563,1024,0,0,0,22
mtran,5059,33554432,512,1,0,0,0,16,32,16,64,1,5,8388836,8366530,3,8388876,67108873,1,8388608,0,0,0,0,0,0,0,0.830283,99.952,0,33554432,0,2013527552,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,17.3095,100,80.2057,1024,0,0,0,22
mtran,5158,67108864,1024,1,0,0,0,16,64,16,64,0,5,8388964,8359962,3,8389052,67108873,1,8388608,0,0,0,0,0,0,0,0.683243,100.014,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.9373,100,100,1024,0,0,0,7
mtran,5427,67108864,1024,1,0,0,0,16,64,16,64,1,4,8389180,8366522,3,8389772,67108873,1,8388608,0,0,0,0,0,0,0,0.712263,99.7821,0,67108864,0,2483551232,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,16.8452,100,94.2458,1024,0,0,0,9
mtran,5822,67108864,32,1,0,0,0,32,1,32,1,0,5,8388676,10606669,3,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.452389,100.033,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.04443,100,100,1024,0,0,0,7
mtran,5267,67108864,32,1,0,0,0,32,1,32,1,1,5,8388676,9883499,3,8388860,67108873,1,8388608,0,0,0,0,0,0,0,0.451559,98.0777,0,67108864,0,2483036128,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,17.7286,100,94.231,1024,0,0,0,9
mtran,6223,33554432,32,1,0,0,0,32,1,32,2,0,5,8388692,11834274,3,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.483443,99.957,0,0,0,1207959552,167772160,134217728,268435456,0,73400320,0,1,0,0,0,0,1,1,1,9.69242,100,75.7143,1024,0,0,0,22
mtran,5761,33554432,32,1,0,0,0,32,1,32,2,1,5,8389132,10378232,3,8389172,67108873,1,8388608,0,0,0,0,0,0,0,0.482094,102.318,0,33554432,0,1979719648,167772160,134217728,301989888,67108864,104857600,0,2,0,0,0,1,1,1,1,15.0075,100,80.0002,1024,0,0,0,22
mtran,7131,16777216,32,1,0,0,0,32,1,32,4,0,4,8388676,13867820,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.492856,99.3536,0,0,0,570425344,117440512,134217728,134217728,0,30932992,0,1,0,0,0,0,1,1,1,3.46655,100,96.6102,1024,0,0,0,22
mtran,7772,16777216,32,1,0,0,0,32,1,32,4,1,4,8388692,15269127,2,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.493536,92.0839,0,16777216,0,956309472,117440512,134217728,150994944,33554432,46661632,0,1,0,0,0,1,1,1,1,4.81705,100,94.3826,1024,0,0,0,22
mtran,9569,8388608,32,1,0,0,0,32,1,32,8,0,4,8388676,18579195,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.497329,100.939,0,0,0,411041792,58720256,134217728,92274688,0,22282240,0,1,0,0,0,0,1,1,1,1.86172,100,97.6471,1024,0,0,0,21
mtran,17235,8388608,32,1,0,0,0,32,1,32,8,1,3,8388676,32889347,1,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.498398,100.818,0,8388608,0,603987936,58720256,134217728,100663296,16777216,30146560,0,1,0,0,0,1,1,1,1,1.41657,100,95.653,1024,0,0,0,21
mtran,15911,4194304,32,1,0,0,0,32,1,32,16,0,3,8388676,26704034,1,8388948,67108873,1,8388608,0,0,0,0,0,0,0,0.499095,100.006,0,0,0,293601280,29360128,134217728,46137344,0,16121856,0,1,0,0,0,0,1,1,1,0.842645,100,97.561,1024,0,0,0,24
mtran,24933,4194304,32,1,0,0,0,32,1,32,16,1,3,8389428,43430801,1,8389468,67108873,1,8388608,0,0,0,0,0,0,0,0.499368,100.297,0,4194304,0,390078432,29360128,134217728,50331648,8388608,20054016,0,1,0,0,0,1,1,1,1,0.666842,100,96.0797,1024,0,0,0,24
mtran,43231,2097152,32,1,0,0,0,32,1,32,32,0,3,8389396,64859824,1,8389708,67108873,1,8388608,0,0,0,0,0,0,0,0.499703,100.097,0,0,0,241172480,16777216,134217728,27262976,0,13303808,0,1,0,0,0,0,1,1,1,0.259834,100,98.5222,1024,0,0,0,21
mtran,39598,2097152,32,1,0,0,0,32,1,32,32,1,3,8390020,59150707,1,8390292,67108873,1,8388608,0,0,0,0,0,0,0,0.499344,99.4085,0,2097152,0,289415136,16777216,134217728,29360128,4194304,15269888,0,1,0,0,0,1,1,1,1,0.324713,100,97.4266,1024,0,0,0,21
mtran,43762,1048576,32,1,0,0,0,32,1,32,64,0,3,8390428,65424432,1,8390468,67108873,1,8388608,0,0,0,0,0,0,0,0.499672,99.8319,0,0,0,212860928,10485760,134217728,17825792,0,11829248,0,1,0,0,0,0,1,1,1,0.231117,100,99.169,1024,0,0,0,21
mtran,41918,1048576,32,1,0,0,0,32,1,32,64,1,3,8389036,60397290,1,8389076,67108873,1,8388608,0,0,0,0,0,0,0,0.499641,102.558,0,1048576,0,236986336,10485760,134217728,18874368,2097152,12812288,0,1,0,0,0,1,1,1,1,0.260797,100,98.4675,1024,0,0,0,21
mtran,5553,67108864,64,1,0,0,0,32,2,32,2,0,5,8388676,9726035,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.916021,100.145,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.35568,100,100,1024,0,0,0,7
mtran,5327,67108864,64,1,0,0,0,32,2,32,2,1,5,8388692,9542998,3,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.916231,101.732,0,67108864,0,2483044288,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,17.1314,100,94.2312,1024,0,0,0,9
mtran,5891,33554432,64,1,0,0,0,32,2,32,4,0,5,8388676,11613111,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.91607,99.8349,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,1,0,0,0,0,1,1,1,10.2715,100,76.0563,1024,0,0,0,22
mtran,6324,33554432,64,1,0,0,0,32,2,32,4,1,4,8388964,11838290,2,8389196,67108873,1,8388608,0,0,0,0,0,0,0,0.931412,92.2223,0,33554432,0,2013282240,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,13.8586,100,80.1985,1024,0,0,0,22
mtran,7752,16777216,64,1,0,0,0,32,2,32,8,0,4,8388676,15354798,2,8388764,67108873,1,8388608,0,0,0,0,0,0,0,0.933533,99.9045,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,3.1788,100,96.6667,1024,0,0,0,22
mtran,12124,16777216,64,1,0,0,0,32,2,32,8,1,4,8388676,21759329,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.934819,101.213,0,16777216,0,973094848,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,3.13734,100,94.4455,1024,0,0,0,22
mtran,11479,8388608,64,1,0,0,0,32,2,32,16,0,4,8389476,19654096,2,8389948,67108873,1,8388608,0,0,0,0,0,0,0,0.941552,100.474,0,0,0,419430400,58720256,134217728,92274688,0,22544384,0,1,0,0,0,0,1,1,1,1.57021,100,97.6744,1024,0,0,0,21
mtran,16737,8388608,64,1,0,0,0,32,2,32,16,1,3,8388676,28305671,1,8388716,67109001,1,8388608,0,0,0,0,0,0,0,0.939007,101.952,0,8388608,0,612384704,58720256,134217728,100663296,16777216,30408704,0,1,0,0,0,1,1,1,1,1.47794,100,95.6913,1024,0,0,0,21
mtran,24769,4194304,64,1,0,0,0,32,2,32,32,0,3,8388676,38801350,1,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.954603,99.9576,0,0,0,297795584,29360128,134217728,46137344,0,16252928,0,1,0,0,0,0,1,1,1,0.540365,100,97.5806,1024,0,0,0,24
mtran,27524,4194304,64,1,0,0,0,32,2,32,32,1,3,8389196,42182145,1,8389252,67109001,1,8388608,0,0,0,0,0,0,0,0.954363,100.599,0,4194304,0,394280896,29360128,134217728,50331648,8388608,20185088,0,1,0,0,0,1,1,1,1,0.607814,100,96.1064,1024,0,0,0,24
mtran,26974,2097152,64,1,0,0,0,32,2,32,64,0,3,8390052,43171677,1,8390092,67108873,1,8388608,0,0,0,0,0,0,0,0.965958,100.115,0,0,0,243269632,16777216,134217728,27262976,0,13369344,0,1,0,0,0,0,1,1,1,0.417271,100,98.5294,1024,0,0,0,21
mtran,28175,2097152,64,1,0,0,0,32,2,32,64,1,3,8388740,44912987,1,8388780,67108873,1,8388608,0,0,0,0,0,0,0,0.967065,98.5634,0,2097152,0,291520448,16777216,134217728,29360128,4194304,15335424,0,1,0,0,0,1,1,1,1,0.459171,100,97.4392,1024,0,0,0,21
mtran,5722,67108864,128,1,0,0,0,32,4,32,4,0,4,8388700,8390054,3,8388940,67108873,1,8388608,0,0,0,0,0,0,0,0.904672,101.018,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.14402,100,100,1024,0,0,0,7
mtran,5294,67108864,128,1,0,0,0,32,4,32,4,1,5,8389108,8889907,3,8389148,67108873,1,8388608,0,0,0,0,0,0,0,0.905229,95.8446,0,67108864,0,2483060608,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,17.2468,100,94.2317,1024,0,0,0,9
mtran,5745,33554432,128,1,0,0,0,32,4,32,8,0,4,8388948,8385631,3,8389244,67108873,1,8388608,0,0,0,0,0,0,0,0.904462,100.194,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,1,0,0,0,0,1,1,1,10.5258,100,76.0563,1024,0,0,0,22
mtran,6343,33554432,128,1,0,0,0,32,4,32,8,1,4,8388676,8947953,2,8389396,67108873,1,8388608,0,0,0,0,0,0,0,0.913596,101.116,0,33554432,0,2013298560,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,13.7373,100,80.199,1024,0,0,0,22
mtran,5009,16777216,128,1,0,0,0,32,4,32,16,0,5,8388676,9105371,3,8390092,67108873,1,8388608,0,0,0,0,0,0,0,0.916519,99.9496,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.925,100,96.6667,1024,0,0,0,22
mtran,6240,16777216,128,1,0,0,0,32,4,32,16,1,4,8388676,9983341,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.920162,105.699,0,16777216,0,973111168,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,6.10215,100,94.4466,1024,0,0,0,22
mtran,5009,8388608,128,1,0,0,0,32,4,32,32,0,5,8388676,10177543,3,8388764,67108873,1,8388608,0,0,0,0,0,0,0,0.930871,99.96,0,0,0,419430400,58720256,134217728,92274688,0,22544384,0,1,0,0,0,0,1,1,1,3.62259,100,97.6744,1024,0,0,0,21
mtran,8947,8388608,128,1,0,0,0,32,4,32,32,1,4,8388740,15193434,2,8389164,67108873,1,8388608,0,0,0,0,0,0,0,0.931133,102.836,0,8388608,0,612401024,58720256,134217728,100663296,16777216,30408704,0,1,0,0,0,1,1,1,1,2.77554,100,95.693,1024,0,0,0,21
mtran,5048,4194304,128,1,0,0,0,32,4,32,64,0,5,8388676,10688813,3,8388764,67108873,1,8388608,0,0,0,0,0,0,0,0.948346,99.9034,0,0,0,297795584,29360128,134217728,46137344,0,16252928,0,1,0,0,0,0,1,1,1,2.67739,100,97.5806,1024,0,0,0,24
mtran,6183,4194304,128,1,0,0,0,32,4,32,64,1,5,8389460,15283892,2,8389508,67108873,1,8388608,0,0,0,0,0,0,0,0.949167,73.9511,0,4194304,0,394297216,29360128,134217728,50331648,8388608,20185088,0,1,0,0,0,1,1,1,1,2.72912,100,96.1089,1024,0,0,0,24
mtran,5913,67108864,256,1,0,0,0,32,8,32,8,0,4,8388980,8378221,3,8389020,67108873,1,8388608,0,0,0,0,0,0,0,0.867007,99.3407,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,6.91019,100,100,1024,0,0,0,7
mtran,5888,67108864,256,1,0,0,0,32,8,32,8,1,4,8388676,8378821,3,8389100,67108873,1,8388608,0,0,0,0,0,0,0,0.861458,100.302,0,67108864,0,2483093248,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,15.5007,100,94.2326,1024,0,0,0,9
mtran,5021,33554432,256,1,0,0,0,32,8,32,16,0,5,8388692,8372570,3,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.870628,99.9567,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,2,0,0,0,0,1,1,1,12.0503,100,76.0563,1024,0,0,0,22
mtran,5016,33554432,256,1,0,0,0,32,8,32,16,1,5,8388676,8374085,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.87798,99.9626,0,33554432,0,2013331200,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,17.457,100,80.1999,1024,0,0,0,22
mtran,5006,16777216,256,1,0,0,0,32,8,32,32,0,5,8388676,8359962,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.884148,99.9298,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.9268,100,96.6667,1024,0,0,0,22
mtran,5254,16777216,256,1,0,0,0,32,8,32,32,1,5,8388708,9396762,3,8388796,67108873,1,8388608,0,0,0,0,0,0,0,0.890864,101.574,0,16777216,0,973143808,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,7.26694,100,94.4488,1024,0,0,0,22
mtran,5004,8388608,256,1,0,0,0,32,8,32,64,0,5,8388676,8360978,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.900428,99.8622,0,0,0,419430400,58720256,134217728,92274688,0,22544384,0,1,0,0,0,0,1,1,1,3.62726,100,97.6744,1024,0,0,0,21
mtran,5010,8388608,256,1,0,0,0,32,8,32,64,1,5,8388732,8818354,3,8388772,67108873,1,8388608,0,0,0,0,0,0,0,0.90535,99.8812,0,8388608,0,612433664,58720256,134217728,100663296,16777216,30408704,0,1,0,0,0,1,1,1,1,4.97287,100,95.6964,1024,0,0,0,21
mtran,5155,67108864,512,1,0,0,0,32,16,32,16,0,5,8388676,8373016,3,8389092,67108873,1,8388608,0,0,0,0,0,0,0,0.751293,99.9508,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.94468,100,100,1024,0,0,0,7
mtran,5198,67108864,512,1,0,0,0,32,16,32,16,1,5,8388676,8370587,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.759351,99.8086,0,67108864,0,2483158528,67108864,134217728,402653184,134217728,109051904,0,2,0,0,0,1,1,1,1,17.5806,100,94.2345,1024,0,0,0,9
mtran,5023,33554432,512,1,0,0,0,32,16,32,32,0,5,8388676,8359978,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.823756,99.9868,0,0,0,1241513984,167772160,134217728,268435456,0,74448896,0,2,0,0,0,0,1,1,1,12.0493,100,76.0563,1024,0,0,0,22
mtran,5025,33554432,512,1,0,0,0,32,16,32,32,1,5,8388700,8428827,3,8388924,67108873,1,8388608,0,0,0,0,0,0,0,0.829934,99.9466,0,33554432,0,2013396480,167772160,134217728,301989888,67108864,105906176,0,2,0,0,0,1,1,1,1,17.4308,100,80.2019,1024,0,0,0,22
mtran,5035,16777216,512,1,0,0,0,32,16,32,64,0,5,8388676,8359978,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.876687,99.8357,0,0,0,587202560,117440512,134217728,134217728,0,31457280,0,1,0,0,0,0,1,1,1,4.90388,100,96.6667,1024,0,0,0,22
mtran,5029,16777216,512,1,0,0,0,32,16,32,64,1,5,8388724,8362458,3,8388764,67108873,1,8388608,0,0,0,0,0,0,0,0.870721,99.8655,0,16777216,0,973209088,117440512,134217728,150994944,33554432,47185920,0,1,0,0,0,1,1,1,1,7.5907,100,94.4531,1024,0,0,0,22
mtran,5122,67108864,1024,1,0,0,0,32,32,32,32,0,5,8388676,8359962,3,8388716,67108921,1,8388608,0,0,0,0,0,0,0,0.680489,100.031,0,0,0,939524096,67108864,134217728,335544320,0,46137344,0,1,0,0,0,0,1,1,1,7.98886,100,100,1024,0,0,0,7
