Kernel name,Computation duration (us),Global size,Local size,MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,PRECISION,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
gemm_fast,5812,262144,64,16,16,32,8,8,16,16,2,1,1,0,0,1,1,32,3,9541214,151172,1,16777510,262145,0,0,0,74.9919,16777216,8391323,0,0,0.371684,99.7972,1073741824,0,951844864,8388608,806354944,62914560,0,90742784,10.8894,0,1,8,0,35.7418,1024,4096,0,0,32
gemm_fast,16030,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,0,0,32,2,18069841,141796,2,83886318,262145,0,0,0,0,0,0,0,0,0.714292,99.8038,1073741824,0,2655518720,16777216,1611661312,58720256,0,169295872,3.94026,0,1,7,0,31.0013,1024,0,0,0,40
gemm_fast,14563,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,0,1,32,2,12119862,149555,2,83886338,262145,0,0,0,49.9993,16777216,2097398,0,0,0.991731,99.6302,1073741824,0,1967652864,16777216,1712324608,74448896,0,151437312,4.32512,0,1,7,0,25.3144,1024,2048,0,0,32
gemm_fast,9597,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,1,0,32,2,10805262,146550,1,33554670,262145,0,0,0,94.4439,16777216,2097257,0,0,0.744626,99.8071,1073741824,0,1833959424,16777216,1175453696,90701824,0,130990080,6.57757,0,1,7,0,33.2056,1024,2048,0,0,40
gemm_fast,9036,524288,128,16,16,32,8,16,8,8,2,1,1,0,0,1,1,32,3,11668454,143382,2,33554662,262145,0,0,0,72.1997,33554432,4206085,0,0,0.744856,99.7627,1073741824,0,994574336,16777216,1276116992,73924608,0,107380736,6.97812,0,1,8,0,27.7831,1024,4096,0,0,30
gemm_fast,11174,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,0,0,32,3,16606712,131072,2,50331902,131073,0,0,0,0,0,0,0,0,0.720635,99.5405,1073741824,0,2521825280,16777216,1074266112,59768832,0,148357120,5.6814,0,1,7,0,36.7726,1024,0,0,0,40
gemm_fast,9550,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,0,1,32,3,12015148,131072,2,50331878,131073,0,0,0,49.9993,16777216,2097423,0,0,0.744333,99.7379,1073741824,0,1833959424,16777216,1174929408,108003328,0,131514368,6.59569,0,1,7,0,34.3372,1024,2048,0,0,40
gemm_fast,8532,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,1,0,32,3,10614511,131080,1,25166062,131073,0,0,0,94.4444,16777216,2097168,0,0,0.743971,99.6459,1073741824,0,1801453568,16777216,1141374976,109576192,0,129499136,7.38127,0,1,7,0,34.6676,1024,2048,0,0,40
gemm_fast,8073,524288,128,16,16,32,8,16,8,8,2,2,1,0,0,1,1,32,3,11559866,131072,1,25166054,131073,0,0,0,72.1991,33554432,4206410,0,0,0.745116,99.7226,1073741824,0,1028128768,17301504,1242038272,90177536,0,107888640,7.81265,0,1,8,0,29.4149,1024,4096,0,0,28
gemm_fast,16008,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,0,0,32,2,17920937,141729,2,83886334,262145,0,0,0,0,0,0,0,0,0.713782,99.7505,1073741824,0,2655518720,16777216,1611661312,58720256,0,169295872,3.93936,0,1,7,0,30.9945,1024,0,0,0,40
gemm_fast,13984,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,0,1,32,2,12071648,147348,2,75497734,262145,0,0,0,44.9761,16777216,4205464,0,0,0.991495,99.5445,1073741824,0,2017460224,16777216,1745879040,91226112,0,154566656,4.51096,0,1,7,0,26.5596,1024,2048,0,0,32
gemm_fast,9605,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,1,0,32,2,11044724,146026,1,33554654,262145,0,0,0,94.4438,16777216,2097271,0,0,0.744959,99.701,1073741824,0,1833959424,16777216,1175453696,90701824,0,130990080,6.56453,0,1,7,0,33.1842,1024,2048,0,0,40
gemm_fast,8457,524288,128,16,16,32,8,16,8,16,2,1,1,0,0,1,1,32,3,11861944,140231,1,25166070,262145,0,0,0,68.4094,33554432,6298264,0,0,0.74567,99.5863,1073741824,0,1162346496,16777216,1309671424,90701824,0,114196480,7.47194,0,1,8,0,31.1967,1024,4096,0,0,30
gemm_fast,11000,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,0,0,32,3,16572963,131072,2,50331886,131073,0,0,0,0,0,0,0,0,0.719199,99.7791,1073741824,0,2521825280,16777216,1074266112,59768832,0,148357120,5.71369,0,1,7,0,36.9833,1024,0,0,0,40
gemm_fast,8910,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,0,1,32,3,11692772,131072,2,41943270,131073,0,0,0,44.9773,16777216,4204894,0,0,0.744431,99.6535,1073741824,0,1867513856,16777216,1208483840,124780544,0,134135808,7.08606,0,1,7,0,36.1081,1024,2048,0,0,40
gemm_fast,8552,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,1,0,32,3,10816455,131078,1,25166078,131073,0,0,0,94.4439,16777216,2097265,0,0,0.744936,99.703,1073741824,0,1801453568,16777216,1141374976,109576192,0,129499136,7.38777,0,1,7,0,34.7077,1024,2048,0,0,40
gemm_fast,7322,524288,128,16,16,32,8,16,8,16,2,2,1,0,0,1,1,32,3,11556668,131072,1,16777462,131073,0,0,0,68.4122,33554432,6296608,0,0,0.744714,99.81,1073741824,0,1128792064,17301504,1275592704,106954752,0,112607232,8.62987,0,1,8,0,33.4752,1024,4096,0,0,28
gemm_fast,16015,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,0,0,32,2,17882152,142196,2,83886334,262145,0,0,0,0,0,0,0,0,0.714304,99.7537,1073741824,0,2655518720,16777216,1611661312,58720256,0,169295872,3.94126,0,1,7,0,30.9996,1024,0,0,0,40
gemm_fast,14583,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,0,1,32,2,12233308,148864,2,83886342,262145,0,0,0,49.9996,16777216,2097310,0,0,0.991244,99.7707,1073741824,0,1967652864,16777216,1712324608,74448896,0,151437312,4.32905,0,1,7,0,25.3491,1024,2048,0,0,32
gemm_fast,8759,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,1,0,32,3,10650582,147712,1,25166062,262145,0,0,0,84.9948,16777216,4195578,0,0,0.744457,99.6494,1073741824,0,1867513856,16777216,1209008128,107479040,0,133611520,7.19792,0,1,7,0,35.7705,1024,2048,0,0,40
gemm_fast,8390,524288,128,16,16,32,8,16,16,8,2,1,1,0,0,1,1,32,3,11644732,142421,1,25166086,262145,0,0,0,68.3736,33554432,6319121,0,0,0.745077,99.7646,1073741824,0,1162346496,16777216,1309671424,90701824,0,114196480,7.54328,0,1,8,0,30.8524,1024,4096,0,0,30
gemm_fast,16045,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,0,0,32,2,17994218,141965,2,83886318,262145,0,0,0,0,0,0,0,0,0.714626,99.7441,1073741824,0,2655518720,16777216,1611661312,58720256,0,169295872,3.93502,0,1,7,0,30.9671,1024,0,0,0,40
gemm_fast,13925,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,0,1,32,2,12207410,146917,2,75497734,262145,0,0,0,44.9781,16777216,4204509,0,0,0.991913,99.8239,1073741824,0,2017460224,16777216,1745879040,91226112,0,154566656,4.52142,0,1,7,0,26.5637,1024,2048,0,0,32
gemm_fast,8762,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,1,0,32,3,10711744,147432,1,25166062,262145,0,0,0,84.9958,16777216,4195349,0,0,0.74488,99.5955,1073741824,0,1867513856,16777216,1209008128,107479040,0,133611520,7.20222,0,1,7,0,35.8214,1024,2048,0,0,40
gemm_fast,7707,524288,128,16,16,32,8,16,16,16,2,1,1,0,0,1,1,32,3,11645714,141847,1,16777462,262145,0,0,0,64.9854,33554432,8398041,0,0,0.744448,99.8143,1073741824,0,1095237632,16777216,1343225856,107479040,0,113672192,8.20355,0,1,8,0,31.9528,1024,4096,0,0,30
gemm_fast,15905,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,0,0,32,2,17970718,131072,2,67109118,131073,0,0,0,0,0,0,0,0,0.712181,99.7782,1073741824,0,2657615872,16777216,1611661312,58720256,0,169361408,3.9648,0,1,6,0,29.332,1024,0,0,0,40
gemm_fast,9649,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,0,1,32,3,11909574,131072,2,50331894,131073,0,0,0,94.4428,16777216,2097474,0,0,0.744033,99.7714,1073741824,0,1836056576,16777216,1175453696,90701824,0,131055616,6.5387,0,1,7,0,33.2365,1024,2048,0,0,40
gemm_fast,14320,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,1,0,32,2,11167930,131072,1,50331886,131073,0,0,0,49.9999,16777216,2097195,0,0,0.991498,99.7216,1073741824,0,1986002944,16777216,1712324608,74448896,0,152010752,4.41857,0,1,7,0,25.8586,1024,2048,0,0,32
gemm_fast,9051,524288,128,16,16,32,16,8,8,8,2,1,1,0,0,1,1,32,3,11854480,131072,2,33554678,131073,0,0,0,72.2008,33554432,4205497,0,0,0.744512,99.618,1073741824,0,996671488,16777216,1276116992,73924608,0,107446272,6.96328,0,1,8,0,27.4382,1024,4096,0,0,30
gemm_fast,11063,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,0,0,32,3,16959025,131072,2,50331886,131073,0,0,0,0,0,0,0,0,0.719101,99.5046,1073741824,0,2524446720,16777216,1074790400,59768832,0,148455424,5.62481,0,1,7,0,35.8543,1024,0,0,0,40
gemm_fast,8664,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,0,1,32,3,11790788,131072,2,41943302,131073,0,0,0,94.4417,16777216,2097709,0,0,0.743582,99.7307,1073741824,0,1803026432,16777216,1141899264,108527616,0,129531904,7.28236,0,1,7,0,35.658,1024,2048,0,0,40
gemm_fast,9513,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,1,0,32,2,10803952,131072,2,33554670,131073,0,0,0,49.9996,16777216,2097288,0,0,0.744489,99.6601,1073741824,0,1836580864,16777216,1175453696,108003328,0,131612672,6.6548,0,1,7,0,34.9511,1024,2048,0,0,40
gemm_fast,8075,524288,128,16,16,32,16,8,8,8,2,1,2,0,0,1,1,32,3,11947432,131072,1,25166070,131073,0,0,0,72.2146,33554432,4198274,0,0,0.74342,99.7732,1073741824,0,1030750208,16777216,1242562560,91750400,0,108019712,7.82884,0,1,8,0,29.782,1024,4096,0,0,30
gemm_fast,15910,524288,128,16,16,32,16,8,8,16,2,1,1,0,0,0,0,32,2,17970585,131072,2,67109102,131073,0,0,0,0,0,0,0,0,0.710741,99.8265,1073741824,0,2657615872,16777216,1611661312,58720256,0,169361408,3.96313,0,1,6,0,29.3017,1024,0,0,0,40
gemm_fast,8888,524288,128,16,16,32,16,8,8,16,2,1,1,0,0,0,1,32,3,11801702,131072,2,41943270,131073,0,0,0,84.9633,16777216,4203358,0,0,0.743568,99.7394,1073741824,0,1869611008,16777216,1209008128,107479040,0,133677056,7.10643,0,1,7,0,35.697,1024,2048,0,0,40
gemm_fast,14253,524288,128,16,16,32,16,8,8,16,2,1,1,0,0,1,0,32,2,11032551,131072,1,50331918,131073,0,0,0,49.9998,16777216,2097213,0,0,0.991472,99.6706,1073741824,0,1986002944,16777216,1712324608,74448896,0,152010752,4.41371,0,1,7,0,25.8308,1024,2048,0,0,32
gemm_fast,8439,524288,128,16,16,32,16,8,8,16,2,1,1,0,0,1,1,32,3,11815126,131072,1,25166070,131073,0,0,0,68.4082,33554432,6298957,0,0,0.744332,99.6686,1073741824,0,1164443648,16777216,1309671424,90701824,0,114262016,7.48421,0,1,8,0,31.1805,1024,4096,0,0,30
gemm_fast,15935,524288,128,16,16,32,16,8,16,8,2,1,1,0,0,0,0,32,2,18077696,131072,2,67109102,131073,0,0,0,0,0,0,0,0,0.711494,99.6146,1073741824,0,2657615872,16777216,1611661312,58720256,0,169361408,3.95366,0,1,6,0,29.3111,1024,0,0,0,40
gemm_fast,9639,524288,128,16,16,32,16,8,16,8,2,1,1,0,0,0,1,32,3,11863616,131072,2,50331894,131073,0,0,0,94.4431,16777216,2097429,0,0,0.743994,99.6335,1073741824,0,1836056576,16777216,1175453696,90701824,0,131055616,6.5357,0,1,7,0,33.2474,1024,2048,0,0,40
gemm_fast,13658,524288,128,16,16,32,16,8,16,8,2,1,1,0,0,1,0,32,2,11032039,131072,1,41943278,131073,0,0,0,44.9987,16777216,4194928,0,0,0.991388,99.5488,1073741824,0,2019557376,16777216,1745879040,91226112,0,154632192,4.62375,0,1,7,0,26.4866,1024,2048,0,0,32
gemm_fast,8362,524288,128,16,16,32,16,8,16,8,2,1,1,0,0,1,1,32,3,11704646,131074,1,25166086,131073,0,0,0,68.3738,33554432,6318985,0,0,0.743589,99.656,1073741824,0,1164443648,16777216,1309671424,90701824,0,114262016,7.55468,0,1,8,0,31.1139,1024,4096,0,0,30
gemm_fast,11133,524288,128,16,16,32,16,8,16,8,2,1,2,0,0,0,0,32,3,16695510,131072,2,50331886,131073,0,0,0,0,0,0,0,0,0.718231,99.7836,1073741824,0,2524446720,16777216,1074790400,59768832,0,148455424,5.66515,0,1,7,0,35.9237,1024,0,0,0,40
gemm_fast,8655,524288,128,16,16,32,16,8,16,8,2,1,2,0,0,0,1,32,3,11698090,131072,2,41943270,131073,0,0,0,94.4415,16777216,2097745,0,0,0.743085,99.6894,1073741824,0,1803026432,16777216,1141899264,108527616,0,129531904,7.27239,0,1,7,0,35.5987,1024,2048,0,0,40
gemm_fast,8690,524288,128,16,16,32,16,8,16,8,2,1,2,0,0,1,0,32,3,10832262,131072,1,25166078,131073,0,0,0,44.9981,16777216,4195173,0,0,0.744135,99.6725,1073741824,0,1870135296,16777216,1209008128,124780544,0,134234112,7.25519,0,1,7,0,37.6447,1024,2048,0,0,40
gemm_fast,7297,524288,128,16,16,32,16,8,16,8,2,1,2,0,0,1,1,32,3,11507150,131072,1,16777462,131073,0,0,0,68.406,33554432,6300197,0,0,0.743564,99.7475,1073741824,0,1131413504,16777216,1276116992,108527616,0,112738304,8.66056,0,1,8,0,32.7702,1024,4096,0,0,30
gemm_fast,15944,524288,128,16,16,32,16,8,16,16,2,1,1,0,0,0,0,32,2,17941891,131072,2,67109118,131073,0,0,0,0,0,0,0,0,0.711447,99.6971,1073741824,0,2657615872,16777216,1611661312,58720256,0,169361408,3.96491,0,1,6,0,29.3648,1024,0,0,0,40
gemm_fast,8897,524288,128,16,16,32,16,8,16,16,2,1,1,0,0,0,1,32,3,11891124,131072,2,41943286,131073,0,0,0,84.9635,16777216,4203320,0,0,0.743442,99.7376,1073741824,0,1869611008,16777216,1209008128,107479040,0,133677056,7.09806,0,1,7,0,35.6387,1024,2048,0,0,40
gemm_fast,13603,524288,128,16,16,32,16,8,16,16,2,1,1,0,0,1,0,32,2,11062738,131072,1,41943278,131073,0,0,0,44.9986,16777216,4194966,0,0,0.992106,99.4879,1073741824,0,2019557376,16777216,1745879040,91226112,0,154632192,4.62258,0,1,7,0,26.5,1024,2048,0,0,32
gemm_fast,7770,524288,128,16,16,32,16,8,16,16,2,1,1,0,0,1,1,32,3,11702648,131072,1,16777478,131073,0,0,0,64.984,33554432,8398944,0,0,0.743537,99.7913,1073741824,0,1097334784,16777216,1343225856,107479040,0,113737728,8.15456,0,1,8,0,32.4801,1024,4096,0,0,30
gemm_fast,19810,1048576,256,16,16,32,16,16,8,8,2,1,1,0,0,0,0,32,2,16278091,131072,2,100663518,131073,0,0,0,0,0,0,0,0,0.713347,99.6288,1073741824,0,4976541696,33554432,2148532224,50331648,0,258899968,3.17358,0,1,6,0,34.1497,1024,0,0,0,40
gemm_fast,16080,1048576,256,16,16,32,16,16,8,8,2,1,1,0,0,0,1,32,2,11812176,131072,2,83886310,131073,0,0,0,51.5151,33554432,1048581,0,0,0.995928,99.8547,1073741824,0,3465543680,33554432,2249195520,114294784,0,216825856,3.9267,0,1,7,0,30.8912,1024,2048,0,0,32
gemm_fast,16065,1048576,256,16,16,32,16,16,8,8,2,1,1,0,0,1,0,32,2,11452982,131072,1,50331870,131073,0,0,0,51.5152,33554432,1048576,0,0,0.995464,99.7789,1073741824,0,3465543680,33554432,2249195520,114294784,0,216825856,3.9695,0,1,7,0,31.4857,1024,2048,0,0,32
gemm_fast,12603,1048576,256,16,16,32,16,16,8,8,2,1,1,0,0,1,1,32,2,11755888,131072,1,33554678,131073,0,0,0,51.5134,67108864,2099466,0,0,0.995559,99.876,1073741824,0,1148190720,33554432,2349858816,143654912,0,148471808,5.00488,0,1,9,0,25.3846,1024,4096,0,0,22
gemm_fast,19831,1048576,256,16,16,32,16,16,8,16,2,1,1,0,0,0,0,32,2,16339990,131072,2,100663502,131073,0,0,0,0,0,0,0,0,0.713771,99.824,1073741824,0,4976541696,33554432,2148532224,50331648,0,258899968,3.18117,0,1,6,0,34.1745,1024,0,0,0,40
gemm_fast,15269,1048576,256,16,16,32,16,16,8,16,2,1,1,0,0,0,1,32,2,11826390,131072,2,75497702,131073,0,0,0,49.993,33554432,2102173,0,0,0.995661,99.8817,1073741824,0,3599761408,33554432,2282749952,114294784,0,222068736,4.13562,0,1,7,0,32.8551,1024,2048,0,0,32
gemm_fast,15882,1048576,256,16,16,32,16,16,8,16,2,1,1,0,0,1,0,32,2,11448424,131072,1,50331870,131073,0,0,0,51.5152,33554432,1048576,0,0,0.996,99.8355,1073741824,0,3465543680,33554432,2249195520,114294784,0,216825856,3.97084,0,1,7,0,31.4583,1024,2048,0,0,32
gemm_fast,11811,1048576,256,16,16,32,16,16,8,16,2,1,1,0,0,1,1,32,2,11812974,131072,1,25166054,131073,0,0,0,50.7442,67108864,3148578,0,0,0.995412,99.7613,1073741824,0,1517289472,33554432,2383413248,143654912,0,161054720,5.40269,0,1,9,0,29.1514,1024,4096,0,0,21
gemm_fast,19808,1048576,256,16,16,32,16,16,16,8,2,1,1,0,0,0,0,32,2,16152635,131072,2,100663518,131083,0,0,0,0,0,0,0,0,0.712192,99.8208,1073741824,0,4976541696,33554432,2148532224,50331648,0,258899968,3.18401,0,1,6,0,34.2151,1024,0,0,0,40
gemm_fast,16055,1048576,256,16,16,32,16,16,16,8,2,1,1,0,0,0,1,32,2,11881882,131072,2,83886310,131073,0,0,0,51.5152,33554432,1048576,0,0,0.9959,99.8153,1073741824,0,3465543680,33554432,2249195520,114294784,0,216825856,3.92571,0,1,7,0,30.8956,1024,2048,0,0,32
gemm_fast,14881,1048576,256,16,16,32,16,16,16,8,2,1,1,0,0,1,0,32,2,11408518,131072,1,41943262,131073,0,0,0,49.9995,33554432,2097519,0,0,0.996251,99.7594,1073741824,0,3599761408,33554432,2282749952,114294784,0,222068736,4.232,0,1,7,0,33.0331,1024,2048,0,0,32
gemm_fast,11596,1048576,256,16,16,32,16,16,16,8,2,1,1,0,0,1,1,32,2,11578036,131072,1,25166054,131073,0,0,0,50.73,67108864,3168213,0,0,0.995304,99.8878,1073741824,0,1517289472,33554432,2383413248,143654912,0,161054720,5.44269,0,1,9,0,29.522,1024,4096,0,0,22
gemm_fast,19784,1048576,256,16,16,32,16,16,16,16,2,1,1,0,0,0,0,32,2,16170107,131072,2,100663518,131073,0,0,0,0,0,0,0,0,0.712926,99.9172,1073741824,0,4976541696,33554432,2148532224,50331648,0,258899968,3.18572,0,1,6,0,34.194,1024,0,0,0,40
gemm_fast,15265,1048576,256,16,16,32,16,16,16,16,2,1,1,0,0,0,1,32,2,11833030,131072,2,75497702,131073,0,0,0,49.9926,33554432,2102404,0,0,0.995903,99.9053,1073741824,0,3599761408,33554432,2282749952,114294784,0,222068736,4.13658,0,1,7,0,32.8603,1024,2048,0,0,32
gemm_fast,15048,1048576,256,16,16,32,16,16,16,16,2,1,1,0,0,1,0,32,2,11395035,131072,1,41943278,131073,0,0,0,49.9996,33554432,2097465,0,0,0.99635,99.5643,1073741824,0,3599761408,33554432,2282749952,114294784,0,222068736,4.22591,0,1,7,0,33.0664,1024,2048,0,0,32
gemm_fast,10772,1048576,256,16,16,32,16,16,16,16,2,1,1,0,0,1,1,32,2,11713653,131074,1,16777446,131073,0,0,0,49.9936,67108864,4203450,0,0,0.995122,99.7893,1073741824,0,1416626176,33554432,2416967680,143654912,0,158957568,5.86408,0,1,9,0,30.085,1024,4096,0,0,22
gemm_fast,7660,131072,64,16,32,32,8,8,8,8,2,1,1,0,0,0,0,32,2,5732724,151477,2,50331914,262145,0,0,0,0,0,0,0,0,0.480568,99.283,1073741824,0,945815552,12582912,806354944,32636928,0,89862144,8.20821,0,1,6,0,30.5072,1024,0,0,0,32
gemm_fast,7449,131072,64,16,32,32,8,8,8,8,2,1,1,0,0,0,1,32,2,5473006,155796,2,50332006,262145,0,0,0,71.2066,8390553,4862690,0,0,0.369433,99.4818,1073741824,0,711327744,4194304,487587840,28573696,0,72052736,8.47444,0,1,6,0,32.2397,1024,4096,0,0,40
gemm_fast,6896,131072,64,16,32,32,8,8,8,8,2,1,1,0,0,1,0,32,2,4685486,157114,2,41943402,262145,0,0,0,74.9002,4194304,2105531,0,0,0.486285,99.9748,1073741824,0,744751104,4194304,722468864,32636928,0,80564224,9.14172,0,1,6,0,29.1712,1024,2048,0,0,39
gemm_fast,7310,131072,64,16,32,32,8,8,8,8,2,1,1,0,0,1,1,32,2,5519400,153948,2,41943378,262145,0,0,0,79.2645,12582912,5276003,0,0,0.248299,99.4137,1073741824,0,459669504,4194304,403701760,28442624,0,61562880,8.60988,0,1,6,0,27.89,1024,6144,0,0,40
gemm_fast,5228,131072,64,16,32,32,8,8,8,8,2,1,2,0,0,0,0,32,1,2424316,184298,2,33554714,262145,0,0,0,0,0,0,0,0,0.496845,99.9547,1073741824,0,870580224,8388608,537919488,49676288,0,79523840,12.356,0,1,6,0,41.8395,1024,0,0,0,32
gemm_fast,5329,131072,64,16,32,32,8,8,8,8,2,1,2,0,0,0,1,32,2,3520570,152583,2,33554774,262145,0,0,0,79.5763,8388608,3470683,0,0,0.367974,99.2599,1073741824,0,644349952,4194304,454033408,45481984,0,69439488,12.1239,0,1,6,0,38.6518,1024,4096,0,0,40
gemm_fast,4272,131072,64,16,32,32,8,8,8,8,2,1,2,0,0,1,0,32,2,4606158,155464,2,25166158,262145,0,0,0,74.8147,4194304,2112736,0,0,0.486173,99.639,1073741824,0,673710080,4194304,454033408,28704768,0,69832704,14.7335,0,1,6,0,43.9258,1024,2048,0,0,38
gemm_fast,4966,131072,64,16,32,32,8,8,8,8,2,1,2,0,0,1,1,32,2,5084464,147874,2,25166166,262145,0,0,0,81.6903,12582912,4745684,0,0,0.248268,99.2102,1073741824,0,443154432,4194304,370147328,45481984,0,60530688,12.8681,0,1,6,0,31.8433,1024,6144,0,0,32
gemm_fast,5146,131072,64,16,32,32,8,8,8,8,2,1,4,0,0,0,0,32,3,6946637,144922,2,25166066,262145,0,0,0,0,0,0,0,0,0.477337,99.6093,1073741824,0,866516992,8388608,403701760,49676288,0,75202560,12.2772,0,1,5,0,44.6889,1024,0,0,0,40
gemm_fast,4583,131072,64,16,32,32,8,8,8,8,2,1,4,0,0,0,1,32,2,3333272,154699,2,25166166,262145,0,0,0,87.3145,8388608,2419653,0,0,0.365602,99.8899,1073741824,0,640155648,4194304,437256192,28704768,0,68259840,13.9554,0,1,5,0,42.2627,1024,4096,0,0,40
gemm_fast,4114,131072,64,16,32,32,8,8,8,8,2,1,4,0,0,1,0,32,2,3710440,166918,2,16777546,262145,0,0,0,74.9608,4194304,2100438,0,0,0.485689,99.1015,1073741824,0,669646848,4194304,319815680,24510464,0,65380352,15.3979,0,1,5,0,48.8391,1024,2048,0,0,40
gemm_fast,4327,131072,64,16,32,32,8,8,8,8,2,1,4,0,0,1,1,32,2,4979022,148896,2,16777558,262145,0,0,0,81.296,12582912,4829723,0,0,0.249319,99.1263,1073741824,0,455737344,4194304,353370112,24510464,0,59744256,14.599,0,1,6,0,38.0286,1024,6144,0,0,40
gemm_fast,6388,131072,64,16,32,32,8,8,8,8,2,2,1,0,0,0,0,32,2,3820692,131072,2,41943274,131073,0,0,0,0,0,0,0,0,0.481656,99.1197,1073741824,0,874643456,12582912,671612928,36962304,0,83562496,9.98809,0,1,6,0,32.7107,1024,0,0,0,32
gemm_fast,6516,131072,64,16,32,32,8,8,8,8,2,2,1,0,0,0,1,32,2,5562928,131072,2,41943382,131073,0,0,0,72.5439,8391076,4617853,0,0,0.37006,99.7253,1073741824,0,640024576,4194304,352845824,32768000,0,65744896,9.86302,0,1,5,0,34.6297,1024,4096,0,0,38
gemm_fast,6625,131072,64,16,32,32,8,8,8,8,2,2,1,0,0,1,0,32,2,4946064,131072,2,37749098,131073,0,0,0,74.9701,4194304,2099659,0,0,0.489113,99.3803,1073741824,0,639893504,4194304,705167360,28573696,0,76619776,9.5334,0,1,6,0,28.8784,1024,2048,0,0,38
gemm_fast,6800,131072,64,16,32,32,8,8,8,8,2,2,1,0,0,1,1,32,2,5539952,131072,2,37749074,131073,0,0,0,80.2138,12582912,5064634,0,0,0.24814,99.643,1073741824,0,426115072,4194304,386400256,32768000,0,60108800,9.28462,0,1,6,0,28.5653,1024,6144,0,0,40
gemm_fast,4048,131072,64,16,32,32,8,8,8,8,2,2,2,0,0,0,0,32,1,2259394,131081,2,25166094,131073,0,0,0,0,0,0,0,0,0.498412,99.9641,1073741824,0,866516992,8388608,403177472,32899072,0,74661888,15.6426,0,1,6,0,52.7057,1024,0,0,0,40
gemm_fast,4694,131072,64,16,32,32,8,8,8,8,2,2,2,0,0,0,1,32,2,4017908,131072,2,25166170,131073,0,0,0,82.822,8388608,3005935,0,0,0.36819,99.4366,1073741824,0,640286720,4194304,319291392,24510464,0,64446464,13.5315,0,1,5,0,46.0251,1024,4096,0,0,40
gemm_fast,3855,131072,64,16,32,32,8,8,8,8,2,2,2,0,0,1,0,32,2,4083252,131072,2,20971850,131073,0,0,0,74.8715,4194304,2107949,0,0,0.483712,99.9694,1073741824,0,640155648,4194304,436731904,24510464,0,68112384,16.4096,0,1,6,0,45.4555,1024,2048,0,0,40
gemm_fast,4335,131072,64,16,32,32,8,8,8,8,2,2,2,0,0,1,1,32,2,4801490,131072,2,20971862,131073,0,0,0,79.563,12582912,5208992,0,0,0.247727,99.1374,1073741824,0,426377216,4194304,352845824,24510464,0,58810368,14.582,0,1,6,0,37.269,1024,6144,0,0,38
gemm_fast,3572,131072,64,16,32,32,8,8,8,8,2,2,4,0,0,0,0,32,2,3549088,131072,2,16777454,131073,0,0,0,0,0,0,0,0,0.478215,99.9628,1073741824,0,862453760,8388608,268959744,41418752,0,70606848,17.718,0,1,4,0,60.9122,1024,0,0,0,36
gemm_fast,3492,131072,64,16,32,32,8,8,8,8,2,2,4,0,0,0,1,32,2,3417914,131072,2,16777558,131073,0,0,0,86.507,8388608,2520546,0,0,0.365904,99.6768,1073741824,0,636092416,4194304,302514176,28835840,0,63926272,18.3391,0,1,5,0,52.3522,1024,4096,0,0,38
gemm_fast,3505,131072,64,16,32,32,8,8,8,8,2,2,4,0,0,1,0,32,2,2992740,131072,2,12583258,131073,0,0,0,74.9639,4194304,2100180,0,0,0.498551,99.8925,1073741824,0,636092416,4194304,302514176,28835840,0,63926272,18.0606,0,1,5,0,55.7967,1024,2048,0,0,40
